target_margin,feature_set,head,split_family,split_group,splits,eligible_for_pass,intervention_precision_mean,intervention_precision_std,nochange_false_intervention_rate_mean,nochange_false_intervention_rate_std,strong_nochange_false_intervention_rate_mean,strong_nochange_false_intervention_rate_std,residual_low_false_intervention_rate_mean,residual_low_false_intervention_rate_std,mean_oracle_gated_gain_mean,mean_oracle_gated_gain_std,bootstrap_gain_p05_mean,bootstrap_gain_p05_std,oracle_recovery_mean,oracle_recovery_std,confidence_corr_mean,confidence_corr_std,intervention_rate_mean,intervention_rate_std,labeled_n_mean,labeled_n_std,ignored_n_mean,ignored_n_std,sim_delta_vs_official_mean,sim_delta_vs_official_std,precision_gap_vs_shuffled,passes_line
0.15,D_internal_contrast,hgb,content_cluster,content_cluster=content_k5_c0,1,1,0.6989795918367347,0.0,0.9833333333333333,0.0,0.0,0.0,1.0,0.0,1.0361018253819854,0.0,0.9036839978180206,0.0,0.9439364904611716,0.0,0.18226932363355072,0.0,0.9950980392156863,0.0,197.0,0.0,7.0,0.0,1.0361018253819854,0.0,0.003548119755516499,False
0.15,D_internal_contrast,hgb,content_cluster,content_cluster=content_k5_c1,1,1,0.7339449541284404,0.0,0.9666666666666667,0.0,1.0,0.0,1.0,0.0,1.2995312669192518,0.0,1.0071280056659582,0.0,0.9604490976396045,0.0,0.3433483745346898,0.0,0.9910714285714286,0.0,110.0,0.0,2.0,0.0,1.2995312669192518,0.0,0.0,False
0.15,D_internal_contrast,hgb,content_cluster,content_cluster=content_k5_c2,1,1,0.4264705882352941,0.0,0.785234899328859,0.0,0.8160919540229885,0.0,0.8833333333333333,0.0,0.08027625646369628,0.0,0.028212873001190828,0.0,0.36499707761260813,0.0,0.2627439561046619,0.0,0.8582375478927203,0.0,239.0,0.0,22.0,0.0,0.08027625646369628,0.0,0.02824049973971887,False
0.15,D_internal_contrast,hgb,content_cluster,content_cluster=content_k5_c3,1,1,0.6808510638297872,0.0,0.967741935483871,0.0,0.0,0.0,1.0,0.0,0.7461280070946537,0.0,0.6037995485166121,0.0,0.9096793455591526,0.0,0.2703369205547995,0.0,0.9898477157360406,0.0,190.0,0.0,7.0,0.0,0.7461280070946537,0.0,0.007166853303471443,False
0.15,D_internal_contrast,hgb,content_cluster,content_cluster=content_k5_c4,1,1,0.5029239766081871,0.0,0.7727272727272727,0.0,0.8,0.0,0.9591836734693877,0.0,0.15988599865826536,0.0,0.11369184457284424,0.0,0.7018302056699619,0.0,0.40681685276955415,0.0,0.8672566371681416,0.0,198.0,0.0,28.0,0.0,0.15988599865826536,0.0,0.027248300932511405,False
0.15,D_internal_contrast,hgb,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,1,1,0.6270270270270271,0.0,0.6052631578947368,0.0,0.43478260869565216,0.0,0.9166666666666666,0.0,0.625245567786973,0.0,0.47605236810312196,0.0,0.8725200804100508,0.0,0.4475095667185103,0.0,0.776,0.0,239.0,0.0,11.0,0.0,0.625245567786973,0.0,0.05627231004589495,False
0.15,D_internal_contrast,hgb,cr_strength_bin,cr_strength_bin=midlow_cr_q2,1,1,0.6576576576576577,0.0,0.8,0.0,1.0,0.0,1.0,0.0,0.7222774767445337,0.0,0.5934674904129108,0.0,0.9218764395171345,0.0,0.4020202734287773,0.0,0.924,0.0,241.0,0.0,9.0,0.0,0.7222774767445337,0.0,0.020489516064737368,False
0.15,D_internal_contrast,hgb,cr_strength_bin,cr_strength_bin=strong_cr_q4,1,1,0.575,0.0,0.5964912280701754,0.0,0.594059405940594,0.0,0.7222222222222222,0.0,0.2320532477481844,0.0,0.16561160844766337,0.0,0.738039219782028,0.0,0.4475790351516975,0.0,0.736,0.0,219.0,0.0,31.0,0.0,0.2320532477481844,0.0,0.04239130434782601,False
0.15,D_internal_contrast,hgb,cr_strength_bin,cr_strength_bin=weak_cr_q1,1,1,0.6336206896551724,0.0,0.9659090909090909,0.0,0.0,0.0,1.0,0.0,0.7048444099080494,0.0,0.5676634613318254,0.0,0.9163127735958564,0.0,0.23297406834829953,0.0,0.988,0.0,235.0,0.0,15.0,0.0,0.7048444099080494,0.0,0.00808877476155534,False
0.15,D_internal_contrast,hgb,official_strength_bin,official_strength_bin=midhigh_official_q3,1,1,0.4461538461538462,0.0,0.7605633802816901,0.0,0.0,0.0,0.8888888888888888,0.0,0.1619821639876543,0.0,0.1044637649900026,0.0,0.5840406176538772,0.0,0.3999480381449061,0.0,0.828,0.0,236.0,0.0,14.0,0.0,0.1619821639876543,0.0,0.016860916860916897,False
0.15,D_internal_contrast,hgb,official_strength_bin,official_strength_bin=midlow_official_q2,1,1,0.6277056277056277,0.0,0.9772727272727273,0.0,0.0,0.0,1.0,0.0,0.6974700443215295,0.0,0.5735198454642515,0.0,0.9001297817927247,0.0,0.18677944375457645,0.0,0.992,0.0,233.0,0.0,17.0,0.0,0.6974700443215295,0.0,-0.0027291549030680207,False
0.15,D_internal_contrast,hgb,official_strength_bin,official_strength_bin=strong_official_q4,1,1,0.5,0.0,0.672,0.0,0.672,0.0,0.7763157894736842,0.0,0.10169704934867471,0.0,0.06293109083626001,0.0,0.4993857576478821,0.0,0.18364581998637006,0.0,0.76,0.0,222.0,0.0,28.0,0.0,0.10169704934867471,0.0,0.025510204081632626,False
0.15,D_internal_contrast,hgb,official_strength_bin,official_strength_bin=weak_official_q1,1,1,0.7695473251028807,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2901689733737862,0.0,1.1280600007139157,0.0,0.9716052634843276,0.0,0.2613819052858486,0.0,1.0,0.0,243.0,0.0,7.0,0.0,1.2901689733737862,0.0,-0.0022369072622645536,False
0.15,D_internal_contrast,hgb,random,random,3,1,0.642967024763918,0.02731276298097546,0.6832866479925302,0.0452369148399814,0.5738343184163618,0.04616365808139549,0.8228899161102551,0.0254192609879939,0.6409632757726226,0.08740989241433043,0.5151323808653019,0.08706505352887718,0.9078964981803547,0.03233465457130087,0.4608834576958774,0.0304382702134763,0.836,0.013063945294843629,233.66666666666666,2.8674417556808756,16.333333333333332,2.8674417556808756,0.6409632757726226,0.08740989241433043,0.03718177563473435,False
0.15,D_internal_contrast,hgb,residual_energy_bin,residual_energy_bin=residual_high_q4,1,1,0.5467289719626168,0.0,0.8434782608695652,0.0,0.7272727272727273,0.0,0.0,0.0,0.7752185205213037,0.0,0.6083822464936959,0.0,0.8996049213196678,0.0,0.37485079593660836,0.0,0.924,0.0,232.0,0.0,18.0,0.0,0.7752185205213037,0.0,0.029029856918369012,False
0.15,D_internal_contrast,hgb,residual_energy_bin,residual_energy_bin=residual_low_q1,1,1,0.6853932584269663,0.0,0.5957446808510638,0.0,0.5588235294117647,0.0,0.78,0.0,0.36721113331360966,0.0,0.2980726093760996,0.0,0.8548089593931516,0.0,0.42615550837523225,0.0,0.78,0.0,225.0,0.0,25.0,0.0,0.36721113331360966,0.0,0.06470360325455249,False
0.15,D_internal_contrast,hgb,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,1,1,0.6585365853658537,0.0,0.6796116504854369,0.0,0.625,0.0,0.0,0.0,0.705370850434967,0.0,0.587203728601352,0.0,0.9127755657339279,0.0,0.384301491445686,0.0,0.852,0.0,242.0,0.0,8.0,0.0,0.705370850434967,0.0,0.01702715140358957,False
0.15,D_internal_contrast,hgb,residual_energy_bin,residual_energy_bin=residual_midlow_q2,1,1,0.6701030927835051,0.0,0.6464646464646465,0.0,0.47368421052631576,0.0,0.0,0.0,0.448407285613853,0.0,0.36728597458851275,0.0,0.8629363581230994,0.0,0.5040736354691681,0.0,0.82,0.0,235.0,0.0,15.0,0.0,0.448407285613853,0.0,0.06262645726948646,False
0.15,E_all_deployable,hgb,airlight_bin,airlight_bin=0.65<=A<0.75,1,1,0.6,0.0,0.7294117647058823,0.0,0.6666666666666666,0.0,0.875,0.0,0.496665010741433,0.0,0.37371331966835675,0.0,0.860430041578497,0.0,0.39571374640517065,0.0,0.8556701030927835,0.0,182.0,0.0,12.0,0.0,0.496665010741433,0.0,0.038596491228070184,False
0.15,E_all_deployable,hgb,airlight_bin,airlight_bin=0.75<=A<0.85,1,1,0.7290322580645161,0.0,0.5384615384615384,0.0,0.5,0.0,0.7962962962962963,0.0,0.548040937242182,0.0,0.452090646943107,0.0,0.9127108450954624,0.0,0.5620580819344675,0.0,0.7904761904761904,0.0,196.0,0.0,14.0,0.0,0.548040937242182,0.0,0.05837357542978561,False
0.15,E_all_deployable,hgb,airlight_bin,airlight_bin=0.85<=A<0.95,1,1,0.5895522388059702,0.0,0.7051282051282052,0.0,0.8571428571428571,0.0,0.875,0.0,0.504930806257656,0.0,0.3831682169372509,0.0,0.9041986856873756,0.0,0.54323680757038,0.0,0.84,0.0,159.0,0.0,16.0,0.0,0.504930806257656,0.0,0.03782810087493571,False
0.15,E_all_deployable,hgb,airlight_bin,airlight_bin=A<0.65,1,1,0.6933333333333334,0.0,0.6106194690265486,0.0,0.41509433962264153,0.0,0.7021276595744681,0.0,0.7704952827622061,0.0,0.6365928299525729,0.0,0.9156218578724713,0.0,0.4647862402146912,0.0,0.8067796610169492,0.0,277.0,0.0,18.0,0.0,0.7704952827622061,0.0,0.060268817204301106,False
0.15,E_all_deployable,hgb,airlight_bin,airlight_bin=A>=0.95,1,1,0.5740740740740741,0.0,0.8070175438596491,0.0,1.0,0.0,1.0,0.0,0.42016831312031594,0.0,0.28311958314056423,0.0,0.8554784869352751,0.0,0.3637268895897299,0.0,0.9047619047619048,0.0,120.0,0.0,6.0,0.0,0.42016831312031594,0.0,0.02540150770239269,False
0.15,E_all_deployable,hgb,beta_bin,beta_bin=0.8<=beta<1.1,1,1,0.5510204081632653,0.0,0.7252747252747253,0.0,0.7647058823529411,0.0,0.9166666666666666,0.0,0.4573182211089898,0.0,0.33398423698211605,0.0,0.8519501684854698,0.0,0.48332451875230203,0.0,0.8297872340425532,0.0,176.0,0.0,12.0,0.0,0.4573182211089898,0.0,0.044770408163265274,False
0.15,E_all_deployable,hgb,beta_bin,beta_bin=1.1<=beta<1.4,1,1,0.6928104575163399,0.0,0.6527777777777778,0.0,0.6153846153846154,0.0,0.8666666666666667,0.0,0.7212922877196045,0.0,0.5693954596613213,0.0,0.9280626647996292,0.0,0.5176177611506891,0.0,0.8341708542713567,0.0,180.0,0.0,19.0,0.0,0.7212922877196045,0.0,0.038489469862018844,False
0.15,E_all_deployable,hgb,beta_bin,beta_bin=1.4<=beta<1.7,1,1,0.6073619631901841,0.0,0.7441860465116279,0.0,0.6428571428571429,0.0,0.7857142857142857,0.0,0.5078006167382567,0.0,0.3855956240318558,0.0,0.8863866120298529,0.0,0.5064519140258466,0.0,0.864321608040201,0.0,188.0,0.0,11.0,0.0,0.5078006167382567,0.0,0.030219106047326916,False
0.15,E_all_deployable,hgb,beta_bin,beta_bin=beta<0.8,1,1,0.6708860759493671,0.0,0.7027027027027027,0.0,0.6153846153846154,0.0,0.8240740740740741,0.0,0.6870781836510313,0.0,0.5382587410180907,0.0,0.8922360124913803,0.0,0.45415722329229957,0.0,0.8418367346938775,0.0,188.0,0.0,8.0,0.0,0.6870781836510313,0.0,0.024544612534732946,False
0.15,E_all_deployable,hgb,beta_bin,beta_bin=beta>=1.7,1,1,0.630057803468208,0.0,0.7272727272727273,0.0,0.6666666666666666,0.0,0.8888888888888888,0.0,0.5029706549348217,0.0,0.387344747164024,0.0,0.8742910956072134,0.0,0.38757006302936936,0.0,0.8623853211009175,0.0,202.0,0.0,16.0,0.0,0.5029706549348217,0.0,0.014238594428660045,False
0.15,E_all_deployable,hgb,content_cluster,content_cluster=content_k5_c0,1,1,0.6989795918367347,0.0,0.9833333333333333,0.0,0.0,0.0,1.0,0.0,1.0361018253819854,0.0,0.9036839978180206,0.0,0.9439364904611716,0.0,0.20930220388203122,0.0,0.9950980392156863,0.0,197.0,0.0,7.0,0.0,1.0361018253819854,0.0,0.003548119755516499,False
0.15,E_all_deployable,hgb,content_cluster,content_cluster=content_k5_c1,1,1,0.7339449541284404,0.0,0.9666666666666667,0.0,1.0,0.0,1.0,0.0,1.2996025835214213,0.0,1.0079936285248743,0.0,0.9605018058490521,0.0,0.39708545298851045,0.0,0.9910714285714286,0.0,110.0,0.0,2.0,0.0,1.2996025835214213,0.0,0.0,False
0.15,E_all_deployable,hgb,content_cluster,content_cluster=content_k5_c2,1,1,0.424390243902439,0.0,0.7919463087248322,0.0,0.8275862068965517,0.0,0.9,0.0,0.08301137387514802,0.0,0.03117665925387869,0.0,0.3774330070652816,0.0,0.30702899765325353,0.0,0.8659003831417624,0.0,239.0,0.0,22.0,0.0,0.08301137387514802,0.0,0.026160155406863783,False
0.15,E_all_deployable,hgb,content_cluster,content_cluster=content_k5_c3,1,1,0.6772486772486772,0.0,0.9838709677419355,0.0,0.0,0.0,1.0,0.0,0.7446679406177227,0.0,0.5998748534514007,0.0,0.9078992323552812,0.0,0.26030917202480536,0.0,0.9949238578680203,0.0,190.0,0.0,7.0,0.0,0.7446679406177227,0.0,0.003564466722361437,False
0.15,E_all_deployable,hgb,content_cluster,content_cluster=content_k5_c4,1,1,0.5058139534883721,0.0,0.7727272727272727,0.0,0.8571428571428571,0.0,0.9387755102040817,0.0,0.16506938158005752,0.0,0.12344392962576171,0.0,0.7245830091211445,0.0,0.4094666981223265,0.0,0.8672566371681416,0.0,198.0,0.0,28.0,0.0,0.16506938158005752,0.0,0.0301382778126964,False
0.15,E_all_deployable,hgb,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,1,1,0.6324324324324324,0.0,0.5964912280701754,0.0,0.4782608695652174,0.0,0.8888888888888888,0.0,0.63122592668069,0.0,0.4837021224932591,0.0,0.8808655745513299,0.0,0.4856031381288942,0.0,0.772,0.0,239.0,0.0,11.0,0.0,0.63122592668069,0.0,0.0616777154513003,False
0.15,E_all_deployable,hgb,cr_strength_bin,cr_strength_bin=midlow_cr_q2,1,1,0.6547085201793722,0.0,0.8105263157894737,0.0,0.0,0.0,1.0,0.0,0.7194705973713356,0.0,0.5913423366358107,0.0,0.9182938884255778,0.0,0.40111836522422134,0.0,0.928,0.0,241.0,0.0,9.0,0.0,0.7194705973713356,0.0,0.017540378586451855,False
0.15,E_all_deployable,hgb,cr_strength_bin,cr_strength_bin=strong_cr_q4,1,1,0.5485714285714286,0.0,0.6929824561403509,0.0,0.6732673267326733,0.0,0.7901234567901234,0.0,0.2281538838738897,0.0,0.160654816622664,0.0,0.7256373960654574,0.0,0.4089557642273607,0.0,0.8,0.0,219.0,0.0,31.0,0.0,0.2281538838738897,0.0,0.015962732919254652,False
0.15,E_all_deployable,hgb,cr_strength_bin,cr_strength_bin=weak_cr_q1,1,1,0.6336206896551724,0.0,0.9659090909090909,0.0,0.0,0.0,1.0,0.0,0.7050380074038826,0.0,0.5693361804775628,0.0,0.9165644544716275,0.0,0.22295681657116959,0.0,0.988,0.0,235.0,0.0,15.0,0.0,0.7050380074038826,0.0,0.00808877476155534,False
0.15,E_all_deployable,hgb,official_strength_bin,official_strength_bin=midhigh_official_q3,1,1,0.48148148148148145,0.0,0.6901408450704225,0.0,0.0,0.0,0.8333333333333334,0.0,0.17860917834996415,0.0,0.12078183501549862,0.0,0.6439907473400286,0.0,0.4179472117089876,0.0,0.804,0.0,236.0,0.0,14.0,0.0,0.17860917834996415,0.0,0.05218855218855217,False
0.15,E_all_deployable,hgb,official_strength_bin,official_strength_bin=midlow_official_q2,1,1,0.6359649122807017,0.0,0.9431818181818182,0.0,0.0,0.0,0.9767441860465116,0.0,0.6971962519431437,0.0,0.5732239917707962,0.0,0.8997764351854842,0.0,0.200936892399709,0.0,0.968,0.0,233.0,0.0,17.0,0.0,0.6971962519431437,0.0,0.005530129672006057,False
0.15,E_all_deployable,hgb,official_strength_bin,official_strength_bin=strong_official_q4,1,1,0.5212121212121212,0.0,0.632,0.0,0.632,0.0,0.7828947368421053,0.0,0.10377826317160693,0.0,0.06077010291769074,0.0,0.509605607175953,0.0,0.21783534372461016,0.0,0.748,0.0,222.0,0.0,28.0,0.0,0.10377826317160693,0.0,0.046722325293753864,False
0.15,E_all_deployable,hgb,official_strength_bin,official_strength_bin=weak_official_q1,1,1,0.7759336099585062,0.0,0.9642857142857143,0.0,0.0,0.0,1.0,0.0,1.2911059300959382,0.0,1.1282257770284334,0.0,0.9723108703479925,0.0,0.2252188682284379,0.0,0.992,0.0,243.0,0.0,7.0,0.0,1.2911059300959382,0.0,0.004149377593360981,False
0.15,E_all_deployable,hgb,random,random,3,1,0.6417365024383918,0.017988179618981172,0.6966612907789379,0.03654218052931599,0.5741314069487444,0.06544451585863702,0.8432802602294128,0.033416689745815166,0.6389652970009517,0.08435644720163009,0.5134408908396337,0.08314544198318638,0.9055118874807015,0.02772045022888332,0.45495327415548487,0.04107115361343238,0.848,0.01959591794226544,233.66666666666666,2.8674417556808756,16.333333333333332,2.8674417556808756,0.6389652970009517,0.08435644720163009,0.03595125330920812,False
0.15,E_all_deployable,hgb,residual_energy_bin,residual_energy_bin=residual_high_q4,1,1,0.5318181818181819,0.0,0.8956521739130435,0.0,0.7272727272727273,0.0,0.0,0.0,0.7686850518950021,0.0,0.6070345953993375,0.0,0.8920231358309052,0.0,0.3568259846659372,0.0,0.948,0.0,232.0,0.0,18.0,0.0,0.7686850518950021,0.0,0.014119066773934041,False
0.15,E_all_deployable,hgb,residual_energy_bin,residual_energy_bin=residual_low_q1,1,1,0.6684491978609626,0.0,0.6595744680851063,0.0,0.6176470588235294,0.0,0.828,0.0,0.37764679238779564,0.0,0.30841268388814314,0.0,0.8791015095489451,0.0,0.413260265400919,0.0,0.828,0.0,225.0,0.0,25.0,0.0,0.37764679238779564,0.0,0.04775954268854876,False
0.15,E_all_deployable,hgb,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,1,1,0.6367924528301887,0.0,0.7475728155339806,0.0,0.625,0.0,0.0,0.0,0.6982570590194598,0.0,0.5800205070671136,0.0,0.9035700606017004,0.0,0.4232027142398215,0.0,0.876,0.0,242.0,0.0,8.0,0.0,0.6982570590194598,0.0,-0.004716981132075415,False
0.15,E_all_deployable,hgb,residual_energy_bin,residual_energy_bin=residual_midlow_q2,1,1,0.671875,0.0,0.6363636363636364,0.0,0.4473684210526316,0.0,0.0,0.0,0.44155910753399086,0.0,0.36060784456033257,0.0,0.8497573977413012,0.0,0.4919813872551259,0.0,0.808,0.0,235.0,0.0,15.0,0.0,0.44155910753399086,0.0,0.06439836448598135,False
0.15,E_all_deployable_shuffled,hgb,airlight_bin,airlight_bin=0.65<=A<0.75,1,0,0.5614035087719298,0.0,0.8823529411764706,0.0,0.8888888888888888,0.0,0.9285714285714286,0.0,0.4944458285500637,0.0,0.37169931322402877,0.0,0.8565854964950017,0.0,0.35323993171772095,0.0,0.9432989690721649,0.0,182.0,0.0,12.0,0.0,0.4944458285500637,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,airlight_bin,airlight_bin=0.75<=A<0.85,1,0,0.6706586826347305,0.0,0.7051282051282052,0.0,0.7083333333333334,0.0,0.8888888888888888,0.0,0.5277065838598826,0.0,0.43494753626297766,0.0,0.8788458842890277,0.0,0.5419088034218128,0.0,0.8476190476190476,0.0,196.0,0.0,14.0,0.0,0.5277065838598826,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,airlight_bin,airlight_bin=0.85<=A<0.95,1,0,0.5517241379310345,0.0,0.8333333333333334,0.0,0.9285714285714286,0.0,0.90625,0.0,0.4924176297963951,0.0,0.36626769427689987,0.0,0.881790867487682,0.0,0.44669693326013843,0.0,0.9142857142857143,0.0,159.0,0.0,16.0,0.0,0.4924176297963951,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,airlight_bin,airlight_bin=A<0.65,1,0,0.6330645161290323,0.0,0.8053097345132744,0.0,0.7924528301886793,0.0,0.8829787234042553,0.0,0.7479099602176076,0.0,0.6138902414579003,0.0,0.8887824787723184,0.0,0.4042814545504666,0.0,0.8949152542372881,0.0,277.0,0.0,18.0,0.0,0.7479099602176076,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,airlight_bin,airlight_bin=A>=0.95,1,0,0.5486725663716814,0.0,0.8947368421052632,0.0,1.0,0.0,1.0,0.0,0.4122734728393711,0.0,0.273906610100595,0.0,0.8394042952191464,0.0,0.2765442133784371,0.0,0.9444444444444444,0.0,120.0,0.0,6.0,0.0,0.4122734728393711,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,beta_bin,beta_bin=0.8<=beta<1.1,1,0,0.50625,0.0,0.8681318681318682,0.0,0.8823529411764706,0.0,0.9,0.0,0.44591789886340016,0.0,0.3190972552835632,0.0,0.8307122076747983,0.0,0.43124384709371577,0.0,0.9042553191489362,0.0,176.0,0.0,12.0,0.0,0.44591789886340016,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,beta_bin,beta_bin=1.1<=beta<1.4,1,0,0.654320987654321,0.0,0.7777777777777778,0.0,0.6923076923076923,0.0,0.8222222222222222,0.0,0.7178863873197184,0.0,0.576181990571075,0.0,0.9236804066568813,0.0,0.4605713363452409,0.0,0.8944723618090452,0.0,180.0,0.0,19.0,0.0,0.7178863873197184,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,beta_bin,beta_bin=1.4<=beta<1.7,1,0,0.5771428571428572,0.0,0.8604651162790697,0.0,0.8571428571428571,0.0,1.0,0.0,0.49890189608948665,0.0,0.37529179890039144,0.0,0.8708535335197709,0.0,0.42517365075930297,0.0,0.9296482412060302,0.0,188.0,0.0,11.0,0.0,0.49890189608948665,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,beta_bin,beta_bin=beta<0.8,1,0,0.6463414634146342,0.0,0.7837837837837838,0.0,0.6410256410256411,0.0,0.8240740740740741,0.0,0.6674052343179331,0.0,0.5110051455112051,0.0,0.8666888269096245,0.0,0.3995845108035208,0.0,0.8724489795918368,0.0,188.0,0.0,8.0,0.0,0.6674052343179331,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,beta_bin,beta_bin=beta>=1.7,1,0,0.615819209039548,0.0,0.7727272727272727,0.0,0.8333333333333334,0.0,0.8888888888888888,0.0,0.4908640034225315,0.0,0.3696024532019414,0.0,0.8532466519384538,0.0,0.36270513845548324,0.0,0.8807339449541285,0.0,202.0,0.0,16.0,0.0,0.4908640034225315,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,content_cluster,content_cluster=content_k5_c0,1,0,0.6954314720812182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0343826270938339,0.0,0.9006391581692887,0.0,0.9423702216266134,0.0,0.1656469579366953,0.0,1.0,0.0,197.0,0.0,7.0,0.0,1.0343826270938339,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,content_cluster,content_cluster=content_k5_c1,1,0,0.7339449541284404,0.0,0.9666666666666667,0.0,1.0,0.0,1.0,0.0,1.2995312669192518,0.0,1.0071280056659582,0.0,0.9604490976396045,0.0,0.3418243551389711,0.0,0.9910714285714286,0.0,110.0,0.0,2.0,0.0,1.2995312669192518,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,content_cluster,content_cluster=content_k5_c2,1,0,0.39823008849557523,0.0,0.912751677852349,0.0,0.9425287356321839,0.0,0.9833333333333333,0.0,0.07143410070388023,0.0,0.018494478956357446,0.0,0.32479389482483234,0.0,0.25280919439005795,0.0,0.9501915708812261,0.0,239.0,0.0,22.0,0.0,0.07143410070388023,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,content_cluster,content_cluster=content_k5_c3,1,0,0.6736842105263158,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7442064591501355,0.0,0.5994133719838134,0.0,0.907336594100946,0.0,0.15400182578320393,0.0,1.0,0.0,190.0,0.0,7.0,0.0,0.7442064591501355,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,content_cluster,content_cluster=content_k5_c4,1,0,0.4756756756756757,0.0,0.8818181818181818,0.0,0.9428571428571428,0.0,0.9795918367346939,0.0,0.16095988245819653,0.0,0.11521480575903217,0.0,0.7065440899030788,0.0,0.24584060978193117,0.0,0.9380530973451328,0.0,198.0,0.0,28.0,0.0,0.16095988245819653,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,1,0,0.5707547169811321,0.0,0.7982456140350878,0.0,0.782608695652174,0.0,0.9166666666666666,0.0,0.6143026181164484,0.0,0.4601620178918735,0.0,0.8572493710786055,0.0,0.4833829201835621,0.0,0.88,0.0,239.0,0.0,11.0,0.0,0.6143026181164484,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,cr_strength_bin,cr_strength_bin=midlow_cr_q2,1,0,0.6371681415929203,0.0,0.8631578947368421,0.0,1.0,0.0,1.0,0.0,0.7092621054317578,0.0,0.5786791892572002,0.0,0.9052643139128647,0.0,0.37682370041380464,0.0,0.94,0.0,241.0,0.0,9.0,0.0,0.7092621054317578,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,cr_strength_bin,cr_strength_bin=strong_cr_q4,1,0,0.532608695652174,0.0,0.7543859649122807,0.0,0.7326732673267327,0.0,0.8518518518518519,0.0,0.23584768870907158,0.0,0.1648673086768967,0.0,0.7501073389463031,0.0,0.37146549609062274,0.0,0.852,0.0,219.0,0.0,31.0,0.0,0.23584768870907158,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,cr_strength_bin,cr_strength_bin=weak_cr_q1,1,0,0.625531914893617,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7011350941451046,0.0,0.5639230048177114,0.0,0.9114905839507257,0.0,0.17569942138807154,0.0,1.0,0.0,235.0,0.0,15.0,0.0,0.7011350941451046,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,official_strength_bin,official_strength_bin=midhigh_official_q3,1,0,0.4292929292929293,0.0,0.795774647887324,0.0,0.0,0.0,0.8333333333333334,0.0,0.15356512148413096,0.0,0.09313522337224919,0.0,0.5536922473052048,0.0,0.3111081423422788,0.0,0.832,0.0,236.0,0.0,14.0,0.0,0.15356512148413096,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,official_strength_bin,official_strength_bin=midlow_official_q2,1,0,0.6304347826086957,0.0,0.9659090909090909,0.0,0.0,0.0,1.0,0.0,0.6974296724064634,0.0,0.5740086225083452,0.0,0.9000776792495475,0.0,0.19670329121312008,0.0,0.98,0.0,233.0,0.0,17.0,0.0,0.6974296724064634,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,official_strength_bin,official_strength_bin=strong_official_q4,1,0,0.4744897959183674,0.0,0.824,0.0,0.824,0.0,0.9210526315789473,0.0,0.08679415945738372,0.0,0.03776906755735862,0.0,0.4262047656017024,0.0,0.24871488676145026,0.0,0.896,0.0,222.0,0.0,28.0,0.0,0.08679415945738372,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,official_strength_bin,official_strength_bin=weak_official_q1,1,0,0.7717842323651453,0.0,0.9821428571428571,0.0,0.0,0.0,1.0,0.0,1.2900714575491112,0.0,1.1263155911926899,0.0,0.9715318259032956,0.0,0.15234775919788265,0.0,0.992,0.0,243.0,0.0,7.0,0.0,1.2900714575491112,0.0,0.0,False
0.15,E_all_deployable_shuffled,hgb,random,random,3,0,0.6057852491291836,0.018106700245182312,0.8330390742155448,0.018659881348326465,0.7455983988491729,0.044426711621565716,0.8756034925526451,0.006405667660931201,0.629482836650851,0.07792837018619912,0.4978080905822197,0.07789413354590716,0.8929114129434833,0.019565469090800272,0.4385384876544445,0.0438757412273432,0.9226666666666667,0.0018856180831641283,233.66666666666666,2.8674417556808756,16.333333333333332,2.8674417556808756,0.629482836650851,0.07792837018619912,0.0,False
