eval_n,labeled_n,ignored_n,intervention_rate,intervention_precision,nochange_count,nochange_false_intervention_rate,strong_official_count,strong_official_intervention_rate,strong_nochange_count,strong_nochange_false_intervention_rate,residual_low_count,residual_low_false_intervention_rate,mean_oracle_gated_gain,bootstrap_gain_p05,official_psnr,sim_psnr,sim_delta_vs_official,oracle_recovery,confidence_corr,feature_set,head,target_margin,threshold,feature_count,active_feature_count,train_labeled_n,eligible_for_pass,split_family,split,train_n,valid_n
188,176,12,0.9042553191489362,0.50625,91,0.8681318681318682,56,0.8571428571428571,34,0.8823529411764706,60,0.9,0.44591789886340016,0.3190972552835632,34.817413776827486,35.263331675690885,0.44591789886340016,0.8307122076747983,0.43124384709371577,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,758,0,beta_bin,beta_bin=0.8<=beta<1.1,812,188
199,180,19,0.8944723618090452,0.654320987654321,72,0.7777777777777778,50,0.82,26,0.6923076923076923,45,0.8222222222222222,0.7178863873197184,0.576181990571075,33.93655153577519,34.65443792309491,0.7178863873197184,0.9236804066568813,0.4605713363452409,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,754,0,beta_bin,beta_bin=1.1<=beta<1.4,801,199
199,188,11,0.9296482412060302,0.5771428571428572,86,0.8604651162790697,32,0.9375,14,0.8571428571428571,28,1.0,0.49890189608948665,0.37529179890039144,33.177425613676775,33.67632750976627,0.49890189608948665,0.8708535335197709,0.42517365075930297,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,746,0,beta_bin,beta_bin=1.4<=beta<1.7,801,199
196,188,8,0.8724489795918368,0.6463414634146342,74,0.7837837837837838,89,0.7415730337078652,39,0.6410256410256411,108,0.8240740740740741,0.6674052343179331,0.5110051455112051,37.25265986824386,37.92006510256179,0.6674052343179331,0.8666888269096245,0.3995845108035208,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,746,0,beta_bin,beta_bin=beta<0.8,804,196
218,202,16,0.8807339449541285,0.615819209039548,88,0.7727272727272727,23,0.9130434782608695,12,0.8333333333333334,9,0.8888888888888888,0.4908640034225315,0.3696024532019414,32.352025138854216,32.842889142276746,0.4908640034225315,0.8532466519384538,0.36270513845548324,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,732,0,beta_bin,beta_bin=beta>=1.7,782,218
204,197,7,1.0,0.6954314720812182,60,1.0,0,0.0,0,0.0,64,1.0,1.0343826270938339,0.9006391581692887,30.46849267385541,31.50287530094924,1.0343826270938339,0.9423702216266134,0.1656469579366953,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,737,0,content_cluster,content_cluster=content_k5_c0,796,204
112,110,2,0.9910714285714286,0.7339449541284404,30,0.9666666666666667,5,1.0,3,1.0,12,1.0,1.2995312669192518,1.0071280056659582,29.89198004352979,31.19151131044904,1.2995312669192518,0.9604490976396045,0.3418243551389711,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,824,0,content_cluster,content_cluster=content_k5_c1,888,112
261,239,22,0.9501915708812261,0.39823008849557523,149,0.912751677852349,159,0.9685534591194969,87,0.9425287356321839,120,0.9833333333333333,0.07143410070388023,0.018494478956357446,39.837928112677155,39.90936221338104,0.07143410070388023,0.32479389482483234,0.25280919439005795,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,695,0,content_cluster,content_cluster=content_k5_c2,739,261
197,190,7,1.0,0.6736842105263158,62,1.0,0,0.0,0,0.0,5,1.0,0.7442064591501355,0.5994133719838134,29.13097007984319,29.875176538993326,0.7442064591501355,0.907336594100946,0.15400182578320393,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,744,0,content_cluster,content_cluster=content_k5_c3,803,197
226,198,28,0.9380530973451328,0.4756756756756757,110,0.8818181818181818,86,0.9767441860465116,35,0.9428571428571428,49,0.9795918367346939,0.16095988245819653,0.11521480575903217,37.85682939712761,38.017789279585806,0.16095988245819653,0.7065440899030788,0.24584060978193117,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,736,0,content_cluster,content_cluster=content_k5_c4,774,226
250,232,18,0.976,0.5176991150442478,115,0.9478260869565217,14,1.0,11,1.0,0,0.0,0.7609663870155692,0.5869518383498595,30.908283717754124,31.669250104769702,0.7609663870155692,0.8830659853917158,0.3546101730602033,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,702,0,residual_energy_bin,residual_energy_bin=residual_high_q4,750,250
250,225,25,0.9,0.6206896551724138,94,0.8191489361702128,152,0.8552631578947368,68,0.7794117647058824,250,0.9,0.3628022438802912,0.288943009514865,38.83344644305326,39.19624868693356,0.3628022438802912,0.8445457678756009,0.4272461787377879,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,709,0,residual_energy_bin,residual_energy_bin=residual_low_q1,750,250
250,242,8,0.872,0.6415094339622641,103,0.7378640776699029,14,0.6428571428571429,8,0.625,0,0.0,0.7067301489718307,0.5938048044254546,32.28502827506557,32.9917584240374,0.7067301489718307,0.914534547537928,0.38841895166712004,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,692,0,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,750,250
250,235,15,0.908,0.6074766355140186,99,0.8484848484848485,70,0.8,38,0.7105263157894737,0,0.0,0.42123916122375327,0.3416466917281368,34.99571379304915,35.4169529542729,0.42123916122375327,0.8106527243143099,0.3819115659445654,E_all_deployable_shuffled,hgb,0.15,0.05,13528,13494,699,0,residual_energy_bin,residual_energy_bin=residual_midlow_q2,750,250
250,237,13,0.572,1.0,99,0.0,61,0.39344262295081966,33,0.0,59,0.5254237288135594,0.7646818144958193,0.6367701068208813,33.84071671144422,34.60539852594004,0.7646818144958193,0.9955967576035252,0.574132652828222,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,697,0,random,random_1,750,250
250,230,20,0.54,1.0,102,0.0,52,0.5384615384615384,19,0.0,66,0.6060606060606061,0.5950821079414416,0.47769699824046025,34.29031846921945,34.885400577160894,0.5950821079414416,0.9911065343664728,0.5559047827363715,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,704,0,random,random_2,750,250
250,234,16,0.516,1.0,105,0.0,65,0.35384615384615387,34,0.0,60,0.48333333333333334,0.734305477538844,0.6171475397629579,34.13535826605321,34.86966374359205,0.734305477538844,0.9898345176235472,0.5986553508939996,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,700,0,random,random_3,750,250
250,236,14,0.376,1.0,142,0.0,0,0.0,0,0.0,36,0.5,0.27030394004430536,0.220403198338576,36.55675585116884,36.82705979121315,0.27030394004430536,0.9746040935086214,0.7149555756309085,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,698,0,official_strength_bin,official_strength_bin=midhigh_official_q3,750,250
250,233,17,0.58,1.0,88,0.0,0,0.0,0,0.0,43,0.7441860465116279,0.7681544159128932,0.6509215595658189,32.06365707295534,32.83181148886823,0.7681544159128932,0.9913524923516879,0.5658165625208407,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,701,0,official_strength_bin,official_strength_bin=midlow_official_q2,750,250
250,222,28,0.388,1.0,125,0.0,250,0.388,125,0.0,152,0.4144736842105263,0.19141662077303,0.15807707773282897,41.996655378489706,42.18807199926273,0.19141662077303,0.9399558276602313,0.744214566299805,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22519,712,0,official_strength_bin,official_strength_bin=strong_official_q4,750,250
250,243,7,0.768,1.0,56,0.0,0,0.0,0,0.0,19,0.9473684210526315,1.326679256412046,1.1682617086824143,26.405403926308217,27.73208318272026,1.326679256412046,0.9991005636375413,0.49202831570585903,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,691,0,official_strength_bin,official_strength_bin=weak_official_q1,750,250
250,239,11,0.516,1.0,114,0.0,38,0.39473684210526316,23,0.0,36,0.6388888888888888,0.7129702831119307,0.5630945521729211,36.034125584802794,36.747095867914716,0.7129702831119307,0.9949385022474037,0.5805695828295437,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,695,0,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,750,250
250,241,9,0.584,1.0,95,0.0,1,0.0,1,0.0,35,0.7714285714285715,0.7793525590567625,0.6528104370501248,32.400164474925866,33.179517033982634,0.7793525590567625,0.9947240297594576,0.5372279953194234,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,693,0,cr_strength_bin,cr_strength_bin=midlow_cr_q2,750,250
250,219,31,0.484,1.0,114,0.0,210,0.4523809523809524,101,0.0,162,0.49382716049382713,0.3089293398044648,0.24541575719754846,41.507470099469764,41.81639943927423,0.3089293398044648,0.9825415982304351,0.604315917299457,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,715,0,cr_strength_bin,cr_strength_bin=strong_cr_q4,750,250
250,235,15,0.616,1.0,88,0.0,1,1.0,0,0.0,17,0.7647058823529411,0.7660524985397034,0.6420907429998333,27.08071206972368,27.84676456826339,0.7660524985397034,0.9958845949399293,0.597402880991129,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,699,0,cr_strength_bin,cr_strength_bin=weak_cr_q1,750,250
194,182,12,0.5,1.0,85,0.0,53,0.32075471698113206,27,0.0,56,0.5178571428571429,0.5698115632009365,0.4497596296838058,34.71798953204058,35.28780109524152,0.5698115632009365,0.9871502449608529,0.5673822377621519,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,752,0,airlight_bin,airlight_bin=0.65<=A<0.75,806,194
210,196,14,0.580952380952381,1.0,78,0.0,57,0.5263157894736842,24,0.0,54,0.5925925925925926,0.5958314596082634,0.49865712676968593,34.29958402571659,34.89541548532486,0.5958314596082634,0.99230148348061,0.5745543204086895,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,738,0,airlight_bin,airlight_bin=0.75<=A<0.85,790,210
175,159,16,0.46285714285714286,1.0,78,0.0,25,0.28,14,0.0,32,0.4375,0.5473155694552505,0.4279463855914633,33.36342088468563,33.91073645414089,0.5473155694552505,0.980098683670227,0.6618170966099047,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,775,0,airlight_bin,airlight_bin=0.85<=A<0.95,825,175
295,277,18,0.5559322033898305,1.0,113,0.0,102,0.39215686274509803,53,0.0,94,0.5106382978723404,0.8347693233891934,0.7062145080904194,35.33099180379889,36.16576112718807,0.8347693233891934,0.9920022300934075,0.574981073385004,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,657,0,airlight_bin,airlight_bin=A<0.65,705,295
126,120,6,0.5079365079365079,1.0,57,0.0,13,0.3076923076923077,7,0.0,14,0.6428571428571429,0.4875542380820404,0.3557600910100794,32.191858775186596,32.679413013268636,0.4875542380820404,0.9926787643642935,0.5566767909366667,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,814,0,airlight_bin,airlight_bin=A>=0.95,874,126
188,176,12,0.4521276595744681,1.0,91,0.0,56,0.30357142857142855,34,0.0,60,0.5333333333333333,0.5295964485745975,0.40874226689993,34.817413776827486,35.34701022540208,0.5295964485745975,0.9865991836019706,0.5851188444959108,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,758,0,beta_bin,beta_bin=0.8<=beta<1.1,812,188
199,180,19,0.542713567839196,1.0,72,0.0,50,0.32,26,0.0,45,0.4888888888888889,0.7673254784121792,0.6233010823501485,33.93655153577519,34.70387701418737,0.7673254784121792,0.9872920317993052,0.5663338292287848,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,754,0,beta_bin,beta_bin=1.1<=beta<1.4,801,199
199,188,11,0.5276381909547738,1.0,86,0.0,32,0.4375,14,0.0,28,0.5357142857142857,0.5687967607536076,0.450254800185922,33.177425613676775,33.74622237443038,0.5687967607536076,0.9928578601113022,0.5884877975911971,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,746,0,beta_bin,beta_bin=1.4<=beta<1.7,801,199
196,188,8,0.5816326530612245,1.0,74,0.0,89,0.4943820224719101,39,0.0,108,0.5462962962962963,0.7646023626026859,0.6125117409327056,37.25265986824386,38.01726223084655,0.7646023626026859,0.99290849190549,0.5728605150485993,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,746,0,beta_bin,beta_bin=beta<0.8,804,196
218,202,16,0.5229357798165137,1.0,88,0.0,23,0.30434782608695654,12,0.0,9,0.3333333333333333,0.5670091201327729,0.45258142941376284,32.352025138854216,32.91903425898699,0.5670091201327729,0.9856062575348541,0.5839410278292803,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,732,0,beta_bin,beta_bin=beta>=1.7,782,218
204,197,7,0.6715686274509803,1.0,60,0.0,0,0.0,0,0.0,64,0.75,1.093393418998087,0.962924737596502,30.46849267385541,31.56188609285349,1.093393418998087,0.9961317713554725,0.5802073526038434,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,737,0,content_cluster,content_cluster=content_k5_c0,796,204
112,110,2,0.7232142857142857,1.0,30,0.0,5,0.4,3,0.0,12,0.6666666666666666,1.3511145436395076,1.0720851025248574,29.89198004352979,31.243094587169292,1.3511145436395076,0.9985729295476382,0.48460559108235574,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,824,0,content_cluster,content_cluster=content_k5_c1,888,112
261,239,22,0.3793103448275862,1.0,149,0.0,159,0.41509433962264153,87,0.0,120,0.4666666666666667,0.2147183467509383,0.16920156039383752,39.837928112677155,40.05264645942809,0.2147183467509383,0.9762733406651254,0.7172455851417326,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,695,0,content_cluster,content_cluster=content_k5_c2,739,261
197,190,7,0.649746192893401,1.0,62,0.0,0,0.0,0,0.0,5,1.0,0.816552707864268,0.6822691047466984,29.13097007984319,29.947522787707463,0.816552707864268,0.9955411482232294,0.5803204570347392,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,744,0,content_cluster,content_cluster=content_k5_c3,803,197
226,198,28,0.3893805309734513,1.0,110,0.0,86,0.43023255813953487,35,0.0,49,0.42857142857142855,0.2145979081362157,0.1755521127536061,37.85682939712761,38.071427305263825,0.2145979081362157,0.9419917645540375,0.747549599845134,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,736,0,content_cluster,content_cluster=content_k5_c4,774,226
250,232,18,0.468,1.0,115,0.0,14,0.14285714285714285,11,0.0,0,0.0,0.854274604894669,0.699583429270831,30.908283717754124,31.762558322648793,0.854274604894669,0.9913458184730505,0.5961392718567005,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,702,0,residual_energy_bin,residual_energy_bin=residual_high_q4,750,250
250,225,25,0.572,1.0,94,0.0,152,0.48026315789473684,68,0.0,250,0.572,0.4241893015371992,0.3569196513074305,38.83344644305326,39.257635744590466,0.4241893015371992,0.9874450487399813,0.6391504036522304,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22519,709,0,residual_energy_bin,residual_energy_bin=residual_low_q1,750,250
250,242,8,0.556,1.0,103,0.0,14,0.42857142857142855,8,0.0,0,0.0,0.7690713248739056,0.6559863283124531,32.28502827506557,33.05409959993946,0.7690713248739056,0.995206299237683,0.6225231446597503,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,692,0,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,750,250
250,235,15,0.544,1.0,99,0.0,70,0.37142857142857144,38,0.0,0,0.0,0.5127873537196689,0.43249216346859676,34.99571379304915,35.508501146768815,0.5127873537196689,0.9868324304870797,0.6271502757412817,Z_diagnostic_leakage,hgb,0.15,0.05,22575,22520,699,0,residual_energy_bin,residual_energy_bin=residual_midlow_q2,750,250
250,233,17,0.82,0.6858638743455497,99,0.6060606060606061,61,0.7049180327868853,33,0.5757575757575758,59,0.8305084745762712,0.7124173101776278,0.578497889372642,33.84071671144422,34.55313402162185,0.7124173101776278,0.9275496691929619,0.49496561793187804,A_official_output,hgb,0.2,0.05,2388,2374,671,1,random,random_1,750,250
250,219,31,0.784,0.6228571428571429,102,0.6470588235294118,52,0.5961538461538461,19,0.42105263157894735,66,0.7272727272727273,0.5238143774560706,0.40800668365451265,34.29031846921945,34.81413284667551,0.5238143774560706,0.8724104545635315,0.4268043566828375,A_official_output,hgb,0.2,0.05,2388,2374,685,1,random,random_2,750,250
250,227,23,0.78,0.6703910614525139,105,0.5619047619047619,65,0.5692307692307692,34,0.35294117647058826,60,0.7,0.6957170953521146,0.5610337981186255,34.13535826605321,34.831075361405325,0.6957170953521146,0.9378178653772703,0.49223208215214254,A_official_output,hgb,0.2,0.05,2388,2374,677,1,random,random_3,750,250
250,230,20,0.752,0.4540229885057471,142,0.6690140845070423,0,0.0,0,0.0,36,0.8055555555555556,0.16719500569099235,0.11141928246803041,36.55675585116884,36.72395085685984,0.16719500569099235,0.6028359665564976,0.4088657663565634,A_official_output,hgb,0.2,0.05,2388,2374,674,1,official_strength_bin,official_strength_bin=midhigh_official_q3,750,250
250,225,25,0.988,0.6098654708520179,88,0.9886363636363636,0,0.0,0,0.0,43,1.0,0.6946451753408356,0.5681613078281073,32.06365707295534,32.758302248296175,0.6946451753408356,0.8964841073728885,0.2520720613952882,A_official_output,hgb,0.2,0.05,2388,2374,679,1,official_strength_bin,official_strength_bin=midlow_official_q2,750,250
250,210,40,0.832,0.4624277456647399,125,0.744,250,0.832,125,0.744,152,0.875,0.10096426473998585,0.061201634305296876,41.996655378489706,42.097619643229685,0.10096426473998585,0.49578740155646656,0.22346754558161694,A_official_output,hgb,0.2,0.05,2388,2374,694,1,official_strength_bin,official_strength_bin=strong_official_q4,750,250
250,239,11,0.984,0.7669491525423728,56,0.9821428571428571,0,0.0,0,0.0,19,1.0,1.2837639285203761,1.1292365741604502,26.405403926308217,27.689167854828593,1.2837639285203761,0.9667817284119,0.13711231547977443,A_official_output,hgb,0.2,0.05,2388,2374,665,1,official_strength_bin,official_strength_bin=weak_official_q1,750,250
250,234,16,0.752,0.6277777777777778,114,0.5877192982456141,38,0.6578947368421053,23,0.5217391304347826,36,0.9166666666666666,0.6172160370216979,0.46985796900305565,36.034125584802794,36.65134162182449,0.6172160370216979,0.8613150000545515,0.47628878816978265,A_official_output,hgb,0.2,0.05,2388,2374,670,1,cr_strength_bin,cr_strength_bin=midhigh_cr_q3,750,250
250,230,20,0.908,0.6298076923076923,95,0.8105263157894737,1,0.0,1,0.0,35,0.9714285714285714,0.7089739413292601,0.5588320311268428,32.400164474925866,33.10913841625513,0.7089739413292601,0.9048965166253117,0.3766854881298818,A_official_output,hgb,0.2,0.05,2388,2374,674,1,cr_strength_bin,cr_strength_bin=midlow_cr_q2,750,250
250,208,42,0.764,0.5414012738853503,114,0.631578947368421,210,0.7523809523809524,101,0.6237623762376238,162,0.7654320987654321,0.22883216944313645,0.15955244650237474,41.507470099469764,41.7363022689129,0.22883216944313645,0.7277946653869344,0.4694257690166203,A_official_output,hgb,0.2,0.05,2388,2374,696,1,cr_strength_bin,cr_strength_bin=strong_cr_q4,750,250
250,232,18,0.976,0.6343612334801763,88,0.9431818181818182,1,1.0,0,0.0,17,1.0,0.7058845132842235,0.5770003380562821,27.08071206972368,27.786596583007906,0.7058845132842235,0.9176649301797084,0.21084311393527774,A_official_output,hgb,0.2,0.05,2388,2374,672,1,cr_strength_bin,cr_strength_bin=weak_cr_q1,750,250
194,175,19,0.865979381443299,0.5771812080536913,85,0.7411764705882353,53,0.7735849056603774,27,0.6296296296296297,56,0.8571428571428571,0.49501655706327,0.3522531994241443,34.71798953204058,35.21300608910385,0.49501655706327,0.8575742352781406,0.41589334485125584,A_official_output,hgb,0.2,0.05,2388,2374,729,1,airlight_bin,airlight_bin=0.65<=A<0.75,806,194
210,189,21,0.7714285714285715,0.7162162162162162,78,0.5384615384615384,57,0.6842105263157895,24,0.5,54,0.8333333333333334,0.5431395904133617,0.42886017320726083,34.29958402571659,34.84272361612995,0.5431395904133617,0.9045481110691508,0.5902524236856381,A_official_output,hgb,0.2,0.05,2388,2374,715,1,airlight_bin,airlight_bin=0.75<=A<0.85,790,210
175,155,20,0.8,0.608,78,0.6282051282051282,25,0.8,14,0.7857142857142857,32,0.875,0.5079806568842896,0.3900385768203725,33.36342088468563,33.87140154156992,0.5079806568842896,0.9096601685162482,0.5095155646950321,A_official_output,hgb,0.2,0.05,2388,2374,749,1,airlight_bin,airlight_bin=0.85<=A<0.95,825,175
295,269,26,0.8203389830508474,0.6561085972850679,113,0.672566371681416,102,0.7156862745098039,53,0.6037735849056604,94,0.7659574468085106,0.7539196966620458,0.6153602005198985,35.33099180379889,36.08491150046093,0.7539196966620458,0.895924178626539,0.40542405093643685,A_official_output,hgb,0.2,0.05,2388,2374,635,1,airlight_bin,airlight_bin=A<0.65,705,295
126,116,10,0.8968253968253969,0.5673076923076923,57,0.7894736842105263,13,1.0,7,1.0,14,1.0,0.42407748756997604,0.2870660442972728,32.191858775186596,32.61593626275657,0.42407748756997604,0.8634377131285259,0.3178619700358581,A_official_output,hgb,0.2,0.05,2388,2374,788,1,airlight_bin,airlight_bin=A>=0.95,874,126
188,172,16,0.7819148936170213,0.5789473684210527,91,0.6153846153846154,56,0.6785714285714286,34,0.5588235294117647,60,0.8166666666666667,0.4685986176305212,0.33858720636781897,34.817413776827486,35.28601239445801,0.4685986176305212,0.8729647165036892,0.5081300207200069,A_official_output,hgb,0.2,0.05,2388,2374,732,1,beta_bin,beta_bin=0.8<=beta<1.1,812,188
199,173,26,0.8140703517587939,0.6853146853146853,72,0.625,50,0.72,26,0.5769230769230769,45,0.8222222222222222,0.721895761098882,0.5797458749154817,33.93655153577519,34.65844729687407,0.721895761098882,0.9288391338150938,0.52688166268794,A_official_output,hgb,0.2,0.05,2388,2374,731,1,beta_bin,beta_bin=1.1<=beta<1.4,801,199
199,182,17,0.8391959798994975,0.6209150326797386,86,0.6744186046511628,32,0.8125,14,0.6428571428571429,28,0.8571428571428571,0.5200933007187247,0.4097980620656516,33.177425613676775,33.69751891439551,0.5200933007187247,0.9078439914560323,0.5048918635343483,A_official_output,hgb,0.2,0.05,2388,2374,722,1,beta_bin,beta_bin=1.4<=beta<1.7,801,199
196,183,13,0.7806122448979592,0.684931506849315,74,0.6216216216216216,89,0.5617977528089888,39,0.38461538461538464,108,0.7037037037037037,0.6944831836721486,0.545892817433392,37.25265986824386,37.94714305191601,0.6944831836721486,0.9018521054609336,0.41559699136837175,A_official_output,hgb,0.2,0.05,2388,2374,721,1,beta_bin,beta_bin=beta<0.8,804,196
218,194,24,0.8486238532110092,0.6144578313253012,88,0.7272727272727273,23,0.8260869565217391,12,0.75,9,0.8888888888888888,0.48961548902458674,0.3801400609001787,32.352025138854216,32.8416406278788,0.48961548902458674,0.8510764159412822,0.3847211901216213,A_official_output,hgb,0.2,0.05,2388,2374,710,1,beta_bin,beta_bin=beta>=1.7,782,218
204,196,8,0.9754901960784313,0.7120418848167539,60,0.9166666666666666,0,0.0,0,0.0,64,0.984375,1.0406537398138533,0.8712093673855117,30.46849267385541,31.50914641366926,1.0406537398138533,0.9480834941903783,0.1631433568282411,A_official_output,hgb,0.2,0.05,2388,2374,708,1,content_cluster,content_cluster=content_k5_c0,796,204
112,108,4,0.9910714285714286,0.7289719626168224,30,0.9666666666666667,5,1.0,3,1.0,12,1.0,1.2995312669192518,1.0008867140297035,29.89198004352979,31.19151131044904,1.2995312669192518,0.9604490976396045,0.30615094922634656,A_official_output,hgb,0.2,0.05,2388,2374,796,1,content_cluster,content_cluster=content_k5_c1,888,112
261,230,31,0.8582375478927203,0.41025641025641024,149,0.7718120805369127,159,0.8867924528301887,87,0.8160919540229885,120,0.8833333333333333,0.08316664766190078,0.03270610064503296,39.837928112677155,39.92109476033905,0.08316664766190078,0.37813900010595397,0.30448147816708787,A_official_output,hgb,0.2,0.05,2388,2374,674,1,content_cluster,content_cluster=content_k5_c2,739,261
197,183,14,0.9898477157360406,0.6685082872928176,62,0.967741935483871,0,0.0,0,0.0,5,1.0,0.746825622637527,0.61941250906052,29.13097007984319,29.87779570248072,0.746825622637527,0.9105298785031767,0.22915894364724862,A_official_output,hgb,0.2,0.05,2388,2374,721,1,content_cluster,content_cluster=content_k5_c3,803,197
226,187,39,0.8982300884955752,0.463855421686747,110,0.8090909090909091,86,0.9418604651162791,35,0.8571428571428571,49,0.9183673469387755,0.16573515853136905,0.11918013098920634,37.85682939712761,38.02256455565898,0.16573515853136905,0.7275054812487259,0.3737594746513557,A_official_output,hgb,0.2,0.05,2388,2374,717,1,content_cluster,content_cluster=content_k5_c4,774,226
250,224,26,0.908,0.5346534653465347,115,0.8173913043478261,14,0.9285714285714286,11,0.9090909090909091,0,0.0,0.7689226059311787,0.5943054815470934,30.908283717754124,31.677206323685304,0.7689226059311787,0.8922988062056016,0.3585564368406319,A_official_output,hgb,0.2,0.05,2388,2374,680,1,residual_energy_bin,residual_energy_bin=residual_high_q4,750,250
250,217,33,0.764,0.6666666666666666,94,0.5957446808510638,152,0.6973684210526315,68,0.5588235294117647,250,0.764,0.3563058896992377,0.28460827579751913,38.83344644305326,39.1897523327525,0.3563058896992377,0.829423291312198,0.4380869484478756,A_official_output,hgb,0.2,0.05,2388,2374,687,1,residual_energy_bin,residual_energy_bin=residual_low_q1,750,250
250,235,15,0.816,0.6666666666666666,103,0.6213592233009708,14,0.6428571428571429,8,0.625,0,0.0,0.7102264908132956,0.5891233719552356,32.28502827506557,32.99525476587887,0.7102264908132956,0.9190589411960643,0.43485570095994464,A_official_output,hgb,0.2,0.05,2388,2374,669,1,residual_energy_bin,residual_energy_bin=residual_midhigh_q3,750,250
250,228,22,0.792,0.6740331491712708,99,0.5959595959595959,70,0.6428571428571429,38,0.42105263157894735,0,0.0,0.44021710059873714,0.3434084633491183,34.99571379304915,35.435930893647885,0.44021710059873714,0.847174775615306,0.4658764880340208,A_official_output,hgb,0.2,0.05,2388,2374,676,1,residual_energy_bin,residual_energy_bin=residual_midlow_q2,750,250
250,233,17,0.828,0.6787564766839378,99,0.6262626262626263,61,0.7049180327868853,33,0.5757575757575758,59,0.8305084745762712,0.7103966480574919,0.5792152476966915,33.84071671144422,34.551113359501706,0.7103966480574919,0.9249188172269767,0.5040407772820331,A_output_plus_meta,hgb,0.2,0.05,2390,2376,671,1,random,random_1,750,250
250,219,31,0.808,0.6201117318435754,102,0.6666666666666666,52,0.6538461538461539,19,0.42105263157894735,66,0.7575757575757576,0.5250327660923242,0.41159942190407683,34.29031846921945,34.815351235311766,0.5250327660923242,0.874439675275554,0.4258456637389754,A_output_plus_meta,hgb,0.2,0.05,2390,2376,685,1,random,random_2,750,250
250,227,23,0.776,0.6741573033707865,105,0.5523809523809524,65,0.5538461538461539,34,0.3235294117647059,60,0.6833333333333333,0.6960171712735252,0.5612688066198338,34.13535826605321,34.83137543732673,0.6960171712735252,0.9382223639327155,0.4903363635110264,A_output_plus_meta,hgb,0.2,0.05,2390,2376,677,1,random,random_3,750,250
250,230,20,0.752,0.4540229885057471,142,0.6690140845070423,0,0.0,0,0.0,36,0.8055555555555556,0.16719500569099235,0.11141928246803041,36.55675585116884,36.72395085685984,0.16719500569099235,0.6028359665564976,0.4088657663565634,A_output_plus_meta,hgb,0.2,0.05,2390,2376,674,1,official_strength_bin,official_strength_bin=midhigh_official_q3,750,250
250,225,25,0.972,0.6136363636363636,88,0.9659090909090909,0,0.0,0,0.0,43,0.9534883720930233,0.6926584423040281,0.5662546106015957,32.06365707295534,32.75631551525937,0.6926584423040281,0.8939201010912401,0.2669774345896979,A_output_plus_meta,hgb,0.2,0.05,2390,2376,679,1,official_strength_bin,official_strength_bin=midlow_official_q2,750,250
250,210,40,0.832,0.4624277456647399,125,0.744,250,0.832,125,0.744,152,0.875,0.10096426473998585,0.061201634305296876,41.996655378489706,42.097619643229685,0.10096426473998585,0.49578740155646656,0.22346754558161694,A_output_plus_meta,hgb,0.2,0.05,2390,2376,694,1,official_strength_bin,official_strength_bin=strong_official_q4,750,250
