name,feature_set,model_type,num_images,mean_psnr,mean_ssim,gain_vs_lfv1_psnr,gain_vs_baseline_psnr,residual_selection_count,lfv1_selection_count,residual_precision,residual_recall,two_way_accuracy,lost_lfv1_gain_selected_count,residual_worst_selected_count,split_family,split,oracle_recovery,prob_threshold
always_residual,rich_output_proxy,baseline,196,35.30822065418469,0.9890349054214905,-0.07962455747307993,0.19567916472488933,196,0,0.4744897959183674,1.0,0.4744897959183674,47,34,beta_leave_one,beta<0.8,-0.13876485846158715,
two_way_oracle,rich_output_proxy,oracle,196,35.961654448058354,0.9895339349702913,0.5738092364005948,0.8491129585985641,93,103,1.0,1.0,1.0,0,0,beta_leave_one,beta<0.8,1.0,
ridge_logistic,rich_output_proxy,logistic,196,35.4341317567717,0.9889581267322812,0.04628654511393538,0.32159026731190465,84,112,0.5238095238095238,0.4731182795698925,0.5459183673469388,21,12,beta_leave_one,beta<0.8,0.08066538873490918,0.5711166352407433
always_lfv1,rich_output_proxy,baseline,218,30.567693412561603,0.9788915744615257,0.0,0.36535855964535896,0,218,,0.0,0.48623853211009177,0,0,beta_leave_one,beta>=1.7,0.0,
always_residual,rich_output_proxy,baseline,218,30.39863222243345,0.9788570959086812,-0.16906119012814788,0.19629736951721113,218,0,0.5137614678899083,1.0,0.5137614678899083,49,38,beta_leave_one,beta>=1.7,-0.3220017603081646,
two_way_oracle,rich_output_proxy,oracle,218,31.092725294270416,0.9800115394482919,0.5250318817088194,0.8903904413541784,112,106,1.0,1.0,1.0,0,0,beta_leave_one,beta>=1.7,1.0,
ridge_logistic,rich_output_proxy,logistic,218,30.5816548789362,0.9790745902498927,0.013961466374596677,0.3793200260199556,119,99,0.5714285714285714,0.6071428571428571,0.5642201834862385,22,18,beta_leave_one,beta>=1.7,0.026591654451833174,0.5072499614875017
always_lfv1,rich_output_proxy,baseline,201,32.708904872369175,0.9841775173571572,0.0,0.09890395262523503,0,201,,0.0,0.4925373134328358,0,0,degradation_combo_group5,0,0.0,
always_residual,rich_output_proxy,baseline,201,32.65704601531476,0.9843229535800307,-0.05185885705441115,0.04704509557082388,201,0,0.5074626865671642,1.0,0.5074626865671642,45,35,degradation_combo_group5,0,-0.08391657571571237,
two_way_oracle,rich_output_proxy,oracle,201,33.32688596385336,0.9852840417060093,0.6179810914841846,0.7168850441094196,102,99,1.0,1.0,1.0,0,0,degradation_combo_group5,0,1.0,
ridge_logistic,rich_output_proxy,logistic,201,32.77492492340498,0.9843594586078207,0.06602005103580932,0.16492400366104437,112,89,0.5625,0.6176470588235294,0.5621890547263682,28,13,degradation_combo_group5,0,0.1068318302057611,0.518380858332672
always_lfv1,rich_output_proxy,baseline,201,32.02017583848577,0.9855695458786997,0.0,0.12504922312102068,0,201,,0.0,0.4925373134328358,0,0,degradation_combo_group5,1,0.0,
always_residual,rich_output_proxy,baseline,201,31.958771241277898,0.9853763085099595,-0.06140459720786712,0.06364462591315356,201,0,0.5074626865671642,1.0,0.5074626865671642,50,26,degradation_combo_group5,1,-0.11328161653806566,
two_way_oracle,rich_output_proxy,oracle,201,32.56222845994738,0.9863448736086413,0.5420526214616078,0.6671018445826284,102,99,1.0,1.0,1.0,0,0,degradation_combo_group5,1,1.0,
ridge_logistic,rich_output_proxy,logistic,201,32.076120282913756,0.9855918012448212,0.05594444442798495,0.18099366754900564,92,109,0.6195652173913043,0.5588235294117647,0.6019900497512438,21,7,degradation_combo_group5,1,0.10320851189158459,0.5222540201135121
always_lfv1,rich_output_proxy,baseline,200,32.45291236213332,0.9838723185658454,0.0,0.24784623787573629,0,200,,0.0,0.51,0,0,degradation_combo_group5,2,0.0,
always_residual,rich_output_proxy,baseline,200,32.500769631702646,0.9844684001803398,0.047857269569325955,0.29570350744506224,200,0,0.49,1.0,0.49,37,38,degradation_combo_group5,2,0.0730537261202191,
two_way_oracle,rich_output_proxy,oracle,200,33.108009262879634,0.9849791279435158,0.6550969007463192,0.9029431386220554,98,102,1.0,1.0,1.0,0,0,degradation_combo_group5,2,1.0,
ridge_logistic,rich_output_proxy,logistic,200,32.631206255657055,0.9843804237246513,0.17829389352373198,0.4261401313994683,96,104,0.5833333333333334,0.5714285714285714,0.59,13,16,degradation_combo_group5,2,0.27216415360935253,0.5268071695827872
always_lfv1,rich_output_proxy,baseline,201,33.09541116575052,0.9855069559604968,0.0,0.23559164596227836,0,201,,0.0,0.4577114427860697,0,0,degradation_combo_group5,3,0.0,
always_residual,rich_output_proxy,baseline,201,33.13855394552408,0.9854454421878454,0.043142779773561415,0.2787344257358398,201,0,0.5422885572139303,1.0,0.5422885572139303,40,32,degradation_combo_group5,3,0.07393473174867025,
two_way_oracle,rich_output_proxy,oracle,201,33.678936374447,0.9860535447870321,0.5835252086964846,0.819116854658763,109,92,1.0,1.0,1.0,0,0,degradation_combo_group5,3,1.0,
ridge_logistic,rich_output_proxy,logistic,201,33.10154629337186,0.9854881920624728,0.006135127621342663,0.24172677358362102,89,112,0.5730337078651685,0.46788990825688076,0.5223880597014925,17,15,degradation_combo_group5,3,0.010513903306847185,0.5361353580451469
always_lfv1,rich_output_proxy,baseline,197,31.852635230025072,0.9831147953338429,0.0,0.3097526859772236,0,197,,0.0,0.5025380710659898,0,0,degradation_combo_group5,4,0.0,
always_residual,rich_output_proxy,baseline,197,31.69934312241206,0.9828515863660628,-0.1532921076130105,0.1564605783642131,197,0,0.49746192893401014,1.0,0.49746192893401014,46,34,degradation_combo_group5,4,-0.32247758966341294,
two_way_oracle,rich_output_proxy,oracle,197,32.32799262702438,0.9838007044066027,0.4753573969993066,0.7851100829765304,98,99,1.0,1.0,1.0,0,0,degradation_combo_group5,4,1.0,
ridge_logistic,rich_output_proxy,logistic,197,31.87433791864804,0.9829211752426806,0.021702688622965857,0.3314553746001894,94,103,0.5638297872340425,0.5408163265306123,0.5634517766497462,20,13,degradation_combo_group5,4,0.04565551890001938,0.5268162074755044
always_lfv1,metadata_diagnostic,baseline,300,32.42341415318364,0.9850379580259323,0.0,0.14849304493636575,0,300,,0.0,0.49,0,0,random_stratified,0,0.0,
always_residual,metadata_diagnostic,baseline,300,32.38798337562583,0.984958867430687,-0.035430777557812765,0.11306226737855297,300,0,0.51,1.0,0.51,64,53,random_stratified,0,-0.05824763580979427,
two_way_oracle,metadata_diagnostic,oracle,300,33.0316925333313,0.9858817841609319,0.6082783801476647,0.7567714250840303,153,147,1.0,1.0,1.0,0,0,random_stratified,0,1.0,
decision_stump,metadata_diagnostic,stump,300,32.43684684401309,0.9849184676011403,0.013432690829451222,0.16192573576581695,167,133,0.5089820359281437,0.5555555555555556,0.5,34,33,random_stratified,0,0.02208313046764924,
ridge_logistic,metadata_diagnostic,logistic,300,32.439520477628136,0.9850851583480835,0.01610632444449698,0.16459936938086273,101,199,0.46534653465346537,0.30718954248366015,0.4666666666666667,23,16,random_stratified,0,0.02647854168446203,0.5300148037292354
always_lfv1,metadata_diagnostic,baseline,300,32.54768417896968,0.9839076377948125,0.0,0.1849676030290456,0,300,,0.0,0.49,0,0,random_stratified,1,0.0,
always_residual,metadata_diagnostic,baseline,300,32.54663334236749,0.9840051833788553,-0.0010508366021808632,0.18391676642686475,300,0,0.51,1.0,0.51,65,48,random_stratified,1,-0.0016499442478817644,
two_way_oracle,metadata_diagnostic,oracle,300,33.18457636701175,0.9848209047317504,0.6368921880420814,0.821859791071127,153,147,1.0,1.0,1.0,0,0,random_stratified,1,1.0,
decision_stump,metadata_diagnostic,stump,300,32.63974566858606,0.9839901985724767,0.09206148961637826,0.2770290926454239,151,149,0.5629139072847682,0.5555555555555556,0.5533333333333333,26,19,random_stratified,1,0.14454799626195994,
ridge_logistic,metadata_diagnostic,logistic,300,32.621515008283225,0.9839198096593221,0.07383082931355234,0.258798432342598,161,139,0.5527950310559007,0.5816993464052288,0.5466666666666666,30,21,random_stratified,1,0.1159235906794858,0.49918754571354584
always_lfv1,metadata_diagnostic,baseline,300,32.40869465143019,0.9844014889001846,0.0,0.2601049467771159,0,300,,0.0,0.49,0,0,random_stratified,2,0.0,
always_residual,metadata_diagnostic,baseline,300,32.372741106397314,0.9841548754771551,-0.03595354503287437,0.22415140174424153,300,0,0.51,1.0,0.51,63,51,random_stratified,2,-0.06838066030131681,
two_way_oracle,metadata_diagnostic,oracle,300,32.93447993742255,0.9849240066607793,0.5257852859923614,0.7858902327694774,153,147,1.0,1.0,1.0,0,0,random_stratified,2,1.0,
decision_stump,metadata_diagnostic,stump,300,32.4792964320104,0.9844343749682108,0.07060178058020809,0.330706727357324,150,150,0.5533333333333333,0.5424836601307189,0.5433333333333333,23,25,random_stratified,2,0.13427873023672593,
ridge_logistic,metadata_diagnostic,logistic,300,32.518658906160226,0.9845229266087214,0.10996425473002773,0.3700692015071436,215,85,0.5627906976744186,0.7908496732026143,0.58,36,35,random_stratified,2,0.20914289094736152,0.4915745120597446
always_lfv1,metadata_diagnostic,baseline,300,32.45845241610133,0.9838229829072952,0.0,0.24174490459312087,0,300,,0.0,0.49,0,0,random_stratified,3,0.0,
always_residual,metadata_diagnostic,baseline,300,32.370664318805574,0.9839528248707453,-0.087788097295755,0.15395680729736588,300,0,0.51,1.0,0.51,62,55,random_stratified,3,-0.16130961275575179,
two_way_oracle,metadata_diagnostic,oracle,300,33.002673530987266,0.9848424629370371,0.5442211148859432,0.7859660194790641,153,147,1.0,1.0,1.0,0,0,random_stratified,3,1.0,
decision_stump,metadata_diagnostic,stump,300,32.44662969276165,0.9837873103221257,-0.011822723339681313,0.22992218125343952,145,155,0.4827586206896552,0.45751633986928103,0.47333333333333333,30,26,random_stratified,3,-0.02172411730507571,
ridge_logistic,metadata_diagnostic,logistic,300,32.44662969276165,0.9837873103221257,-0.011822723339681313,0.22992218125343952,145,155,0.4827586206896552,0.45751633986928103,0.47333333333333333,30,26,random_stratified,3,-0.02172411730507571,0.5
always_lfv1,metadata_diagnostic,baseline,300,32.12805880104787,0.9834058014551799,0.0,0.2590696371306295,0,300,,0.0,0.49,0,0,random_stratified,4,0.0,
always_residual,metadata_diagnostic,baseline,300,32.090713697414664,0.9837073910236359,-0.03734510363320063,0.2217245334974289,300,0,0.51,1.0,0.51,69,48,random_stratified,4,-0.06360509092536355,
two_way_oracle,metadata_diagnostic,oracle,300,32.71519896687237,0.9844519972801209,0.5871401658245042,0.8462098029551339,153,147,1.0,1.0,1.0,0,0,random_stratified,4,1.0,
decision_stump,metadata_diagnostic,stump,300,32.17281838264502,0.9835334604978562,0.04475958159714484,0.30382921872777435,155,145,0.5225806451612903,0.5294117647058824,0.5133333333333333,32,22,random_stratified,4,0.0762332134683551,
ridge_logistic,metadata_diagnostic,logistic,300,32.16640889160782,0.9835069384177526,0.03835009055995366,0.29741972769058317,111,189,0.5225225225225225,0.3790849673202614,0.5066666666666667,23,15,random_stratified,4,0.065316755337458,0.5310056337331858
always_lfv1,metadata_diagnostic,baseline,194,32.72398095315908,0.9853693649326403,0.0,0.2198776864233745,0,194,,0.0,0.4536082474226804,0,0,airlight_leave_one,0.65<=A<0.75,0.0,
always_residual,metadata_diagnostic,baseline,194,32.85884173501074,0.9853769104505322,0.13486078185166564,0.35473846827504013,194,0,0.5463917525773195,1.0,0.5463917525773195,40,23,airlight_leave_one,0.65<=A<0.75,0.1961183392068737,
two_way_oracle,metadata_diagnostic,oracle,194,33.41163098322286,0.9861935487727529,0.6876500300637818,0.907527716487156,106,88,1.0,1.0,1.0,0,0,airlight_leave_one,0.65<=A<0.75,1.0,
decision_stump,metadata_diagnostic,stump,194,32.837920510751076,0.9854786623384535,0.11393955759199748,0.333817244015372,90,104,0.6,0.5094339622641509,0.5463917525773195,13,8,airlight_leave_one,0.65<=A<0.75,0.16569410690119393,
ridge_logistic,metadata_diagnostic,logistic,194,32.81924250682544,0.9854438295683909,0.09526155366636457,0.3151392400897391,57,137,0.631578947368421,0.33962264150943394,0.5309278350515464,5,5,airlight_leave_one,0.65<=A<0.75,0.13853202865057498,0.5096270332460522
always_lfv1,metadata_diagnostic,baseline,210,32.55321279027625,0.9846461673577627,0.0,0.07687369739468619,0,210,,0.0,0.5380952380952381,0,0,airlight_leave_one,0.75<=A<0.85,0.0,
always_residual,metadata_diagnostic,baseline,210,32.506851874944864,0.9844869468893324,-0.04636091533138486,0.03051278206330134,210,0,0.46190476190476193,1.0,0.46190476190476193,49,35,airlight_leave_one,0.75<=A<0.85,-0.09333475029682921,
two_way_oracle,metadata_diagnostic,oracle,210,33.04992934208514,0.9853752757821764,0.4967165518088909,0.573590249203577,97,113,1.0,1.0,1.0,0,0,airlight_leave_one,0.75<=A<0.85,1.0,
decision_stump,metadata_diagnostic,stump,210,32.506851874944864,0.9844869468893324,-0.04636091533138486,0.03051278206330134,210,0,0.46190476190476193,1.0,0.46190476190476193,49,35,airlight_leave_one,0.75<=A<0.85,-0.09333475029682921,
ridge_logistic,metadata_diagnostic,logistic,210,32.638042510818586,0.9847377623830523,0.0848297205423355,0.1617034179370217,111,99,0.4954954954954955,0.5670103092783505,0.5333333333333333,23,14,airlight_leave_one,0.75<=A<0.85,0.17078094183375087,0.5329660230537075
always_lfv1,metadata_diagnostic,baseline,175,31.48941879868601,0.9829617415155684,0.0,0.13356019155896867,0,175,,0.0,0.4857142857142857,0,0,airlight_leave_one,0.85<=A<0.95,0.0,
always_residual,metadata_diagnostic,baseline,175,31.520560080719005,0.9829386118480138,0.031141282032992733,0.16470147359196138,175,0,0.5142857142857142,1.0,0.5142857142857142,37,30,airlight_leave_one,0.85<=A<0.95,0.05633019354111248,
two_way_oracle,metadata_diagnostic,oracle,175,32.04225343452415,0.983566220828465,0.5528346358381376,0.6863948273971061,90,85,1.0,1.0,1.0,0,0,airlight_leave_one,0.85<=A<0.95,1.0,
decision_stump,metadata_diagnostic,stump,175,31.577952487013764,0.9831422672952924,0.08853368832775692,0.22209387988672558,85,90,0.5294117647058824,0.5,0.5142857142857142,15,15,airlight_leave_one,0.85<=A<0.95,0.16014497390080018,
ridge_logistic,metadata_diagnostic,logistic,175,31.577952487013764,0.9831422672952924,0.08853368832775692,0.22209387988672558,85,90,0.5294117647058824,0.5,0.5142857142857142,15,15,airlight_leave_one,0.85<=A<0.95,0.16014497390080018,0.5251951886734196
always_lfv1,metadata_diagnostic,baseline,295,33.595404552131086,0.9868459776296454,0.0,0.3517347290424155,0,295,,0.0,0.5084745762711864,0,0,airlight_leave_one,A<0.65,0.0,
always_residual,metadata_diagnostic,baseline,295,33.36853644612589,0.9868452734866384,-0.2268681060051953,0.12486662303722025,295,0,0.4915254237288136,1.0,0.4915254237288136,65,59,airlight_leave_one,A<0.65,-0.41487962950884033,
two_way_oracle,metadata_diagnostic,oracle,295,34.14223329441901,0.9875332793946994,0.546828742287915,0.8985634713303305,145,150,1.0,1.0,1.0,0,0,airlight_leave_one,A<0.65,1.0,
decision_stump,metadata_diagnostic,stump,295,33.41631742062283,0.9867168208300057,-0.17908713150825503,0.1726475975341605,261,34,0.4942528735632184,0.8896551724137931,0.49830508474576274,58,49,airlight_leave_one,A<0.65,-0.3275013137732297,
ridge_logistic,metadata_diagnostic,logistic,295,33.580367351179575,0.9868529972383532,-0.015037200951513459,0.3366975280909021,27,268,0.5555555555555556,0.10344827586206896,0.5186440677966102,4,7,airlight_leave_one,A<0.65,-0.027498922036537917,0.5206046710495845
always_lfv1,metadata_diagnostic,baseline,126,30.336149654124622,0.9791977471775479,0.0,0.13511515608511754,0,126,,0.0,0.4365079365079365,0,0,airlight_leave_one,A>=0.95,0.0,
always_residual,metadata_diagnostic,baseline,126,30.418116484267454,0.979845522888123,0.08196683014283014,0.2170819862279477,126,0,0.5634920634920635,1.0,0.5634920634920635,27,18,airlight_leave_one,A>=0.95,0.13016345670381282,
two_way_oracle,metadata_diagnostic,oracle,126,30.965871944992678,0.9809680666242327,0.6297222908680569,0.7648374469531746,71,55,1.0,1.0,1.0,0,0,airlight_leave_one,A>=0.95,1.0,
decision_stump,metadata_diagnostic,stump,126,30.369814337593013,0.9791117504475608,0.03366468346839037,0.16877983955350792,59,67,0.559322033898305,0.4647887323943662,0.49206349206349204,12,7,airlight_leave_one,A>=0.95,0.053459570919721484,
ridge_logistic,metadata_diagnostic,logistic,126,30.354356767010007,0.9791101193617261,0.01820711288538741,0.15332226897050497,56,70,0.5535714285714286,0.43661971830985913,0.48412698412698413,12,6,airlight_leave_one,A>=0.95,0.028912924235680697,0.5236887900113413
always_lfv1,metadata_diagnostic,baseline,188,32.79166596173211,0.987475020454285,0.0,0.13191455297026322,0,188,,0.0,0.48936170212765956,0,0,beta_leave_one,0.8<=beta<1.1,0.0,
always_residual,metadata_diagnostic,baseline,188,32.78604082977242,0.9871054507316427,-0.0056251319596862664,0.12628942101057694,188,0,0.5106382978723404,1.0,0.5106382978723404,47,29,beta_leave_one,0.8<=beta<1.1,-0.009405950970095183,
two_way_oracle,metadata_diagnostic,oracle,188,33.389705647200444,0.9880901613134019,0.5980396854683311,0.7299542384385941,96,92,1.0,1.0,1.0,0,0,beta_leave_one,0.8<=beta<1.1,1.0,
decision_stump,metadata_diagnostic,stump,188,32.80715830380076,0.9872909657498623,0.015492342068654465,0.14740689503891768,116,72,0.5344827586206896,0.6458333333333334,0.5319148936170213,31,16,beta_leave_one,0.8<=beta<1.1,0.02590520737185234,
ridge_logistic,metadata_diagnostic,logistic,188,32.778163057681375,0.9874437026520992,-0.013502904050729538,0.11841164891953368,119,69,0.48739495798319327,0.6041666666666666,0.4734042553191489,29,18,beta_leave_one,0.8<=beta<1.1,-0.022578608709144903,0.4841986162233418
always_lfv1,metadata_diagnostic,baseline,199,32.26798471026849,0.9851079720947611,0.0,0.09065307024159061,0,199,,0.0,0.4824120603015075,0,0,beta_leave_one,1.1<=beta<1.4,0.0,
always_residual,metadata_diagnostic,baseline,199,32.244656212228854,0.985421401172427,-0.023328498039636297,0.06732457220195431,199,0,0.5175879396984925,1.0,0.5175879396984925,40,38,beta_leave_one,1.1<=beta<1.4,-0.03873623845477236,
two_way_oracle,metadata_diagnostic,oracle,199,32.87022434349654,0.9861514208903864,0.6022396332280476,0.6928927034696383,103,96,1.0,1.0,1.0,0,0,beta_leave_one,1.1<=beta<1.4,1.0,
decision_stump,metadata_diagnostic,stump,199,32.25041005083956,0.9850766380228589,-0.017574659428927504,0.07307841081266311,99,100,0.5252525252525253,0.5048543689320388,0.507537688442211,20,18,beta_leave_one,1.1<=beta<1.4,-0.029182170118439512,
ridge_logistic,metadata_diagnostic,logistic,199,32.248234396379104,0.9850804158790627,-0.01975031388938675,0.07090275635220386,96,103,0.5208333333333334,0.4854368932038835,0.5025125628140703,20,17,beta_leave_one,1.1<=beta<1.4,-0.03279477603213135,0.5207931504807228
always_lfv1,metadata_diagnostic,baseline,199,31.368530132496904,0.9826412147013985,0.0,0.1332233335984894,0,199,,0.0,0.4723618090452261,0,0,beta_leave_one,1.4<=beta<1.7,0.0,
always_residual,metadata_diagnostic,baseline,199,31.486320593666946,0.9828299304947781,0.11779046117004316,0.2510137947685325,199,0,0.5276381909547738,1.0,0.5276381909547738,35,26,beta_leave_one,1.4<=beta<1.7,0.2022120308388628,
two_way_oracle,metadata_diagnostic,oracle,199,31.951039791696694,0.983429592458447,0.5825096591997888,0.7157329927982782,105,94,1.0,1.0,1.0,0,0,beta_leave_one,1.4<=beta<1.7,1.0,
decision_stump,metadata_diagnostic,stump,199,31.532307863872184,0.9827794205004247,0.16377773137527904,0.29700106497376844,98,101,0.5918367346938775,0.5523809523809524,0.5628140703517588,11,8,beta_leave_one,1.4<=beta<1.7,0.2811588250747043,
ridge_logistic,metadata_diagnostic,logistic,199,31.525967673439656,0.9827606582162368,0.15743754094275358,0.290660874541243,81,118,0.5802469135802469,0.44761904761904764,0.5376884422110553,8,8,beta_leave_one,1.4<=beta<1.7,0.27027455846660176,0.518171907057067
always_lfv1,metadata_diagnostic,baseline,196,35.38784521165776,0.9889203112344352,0.0,0.2753037221979693,0,196,,0.0,0.5255102040816326,0,0,beta_leave_one,beta<0.8,0.0,
always_residual,metadata_diagnostic,baseline,196,35.30822065418469,0.9890349054214905,-0.07962455747307993,0.19567916472488933,196,0,0.4744897959183674,1.0,0.4744897959183674,47,34,beta_leave_one,beta<0.8,-0.13876485846158715,
two_way_oracle,metadata_diagnostic,oracle,196,35.961654448058354,0.9895339349702913,0.5738092364005948,0.8491129585985641,93,103,1.0,1.0,1.0,0,0,beta_leave_one,beta<0.8,1.0,
decision_stump,metadata_diagnostic,stump,196,35.3894571228719,0.9889922163316182,0.0016119112141420385,0.27691563341211134,104,92,0.47115384615384615,0.5268817204301075,0.49489795918367346,23,16,beta_leave_one,beta<0.8,0.002809141282307124,
ridge_logistic,metadata_diagnostic,logistic,196,35.43462134454452,0.9890891228403363,0.046776132886756104,0.32207985508472536,176,20,0.4943181818181818,0.9354838709677419,0.5153061224489796,38,30,beta_leave_one,beta<0.8,0.08151861266677167,0.49178079481859294
always_lfv1,metadata_diagnostic,baseline,218,30.567693412561603,0.9788915744615257,0.0,0.36535855964535896,0,218,,0.0,0.48623853211009177,0,0,beta_leave_one,beta>=1.7,0.0,
always_residual,metadata_diagnostic,baseline,218,30.39863222243345,0.9788570959086812,-0.16906119012814788,0.19629736951721113,218,0,0.5137614678899083,1.0,0.5137614678899083,49,38,beta_leave_one,beta>=1.7,-0.3220017603081646,
two_way_oracle,metadata_diagnostic,oracle,218,31.092725294270416,0.9800115394482919,0.5250318817088194,0.8903904413541784,112,106,1.0,1.0,1.0,0,0,beta_leave_one,beta>=1.7,1.0,
decision_stump,metadata_diagnostic,stump,218,30.416560209889973,0.9786411100024477,-0.15113320267162728,0.21422535697373174,157,61,0.5095541401273885,0.7142857142857143,0.5,37,23,beta_leave_one,beta>=1.7,-0.28785528638705626,
ridge_logistic,metadata_diagnostic,logistic,218,30.46872497194665,0.978668047474065,-0.09896844061494899,0.26639011903041004,194,24,0.520618556701031,0.9017857142857143,0.5229357798165137,43,32,beta_leave_one,beta>=1.7,-0.18849986841339378,0.5110432293229799
always_lfv1,metadata_diagnostic,baseline,201,32.708904872369175,0.9841775173571572,0.0,0.09890395262523503,0,201,,0.0,0.4925373134328358,0,0,degradation_combo_group5,0,0.0,
always_residual,metadata_diagnostic,baseline,201,32.65704601531476,0.9843229535800307,-0.05185885705441115,0.04704509557082388,201,0,0.5074626865671642,1.0,0.5074626865671642,45,35,degradation_combo_group5,0,-0.08391657571571237,
two_way_oracle,metadata_diagnostic,oracle,201,33.32688596385336,0.9852840417060093,0.6179810914841846,0.7168850441094196,102,99,1.0,1.0,1.0,0,0,degradation_combo_group5,0,1.0,
decision_stump,metadata_diagnostic,stump,201,32.710341391153555,0.984155715994574,0.0014365187843778284,0.10034047140961286,98,103,0.5204081632653061,0.5,0.5124378109452736,23,13,degradation_combo_group5,0,0.0023245351745759552,
ridge_logistic,metadata_diagnostic,logistic,201,32.69370401734006,0.9841636555704905,-0.01520085502911617,0.08370309759611887,48,153,0.4583333333333333,0.21568627450980393,0.472636815920398,12,8,degradation_combo_group5,0,-0.024597605393732652,0.526496103631261
always_lfv1,metadata_diagnostic,baseline,201,32.02017583848577,0.9855695458786997,0.0,0.12504922312102068,0,201,,0.0,0.4925373134328358,0,0,degradation_combo_group5,1,0.0,
always_residual,metadata_diagnostic,baseline,201,31.958771241277898,0.9853763085099595,-0.06140459720786712,0.06364462591315356,201,0,0.5074626865671642,1.0,0.5074626865671642,50,26,degradation_combo_group5,1,-0.11328161653806566,
two_way_oracle,metadata_diagnostic,oracle,201,32.56222845994738,0.9863448736086413,0.5420526214616078,0.6671018445826284,102,99,1.0,1.0,1.0,0,0,degradation_combo_group5,1,1.0,
decision_stump,metadata_diagnostic,stump,201,32.08652824728743,0.9856288818577629,0.06635240880166621,0.1914016319226869,98,103,0.5408163265306123,0.5196078431372549,0.5323383084577115,22,8,degradation_combo_group5,1,0.12240953400935775,
ridge_logistic,metadata_diagnostic,logistic,201,31.998717079198528,0.9856783157557397,-0.021458759287245315,0.10359046383377538,132,69,0.5,0.6470588235294118,0.4925373134328358,34,14,degradation_combo_group5,1,-0.03958796330397451,0.49067310551618903
always_lfv1,metadata_diagnostic,baseline,200,32.45291236213332,0.9838723185658454,0.0,0.24784623787573629,0,200,,0.0,0.51,0,0,degradation_combo_group5,2,0.0,
always_residual,metadata_diagnostic,baseline,200,32.500769631702646,0.9844684001803398,0.047857269569325955,0.29570350744506224,200,0,0.49,1.0,0.49,37,38,degradation_combo_group5,2,0.0730537261202191,
two_way_oracle,metadata_diagnostic,oracle,200,33.108009262879634,0.9849791279435158,0.6550969007463192,0.9029431386220554,98,102,1.0,1.0,1.0,0,0,degradation_combo_group5,2,1.0,
decision_stump,metadata_diagnostic,stump,200,32.53273212092411,0.9842789679765701,0.0798197587907917,0.327665996666528,123,77,0.4634146341463415,0.5816326530612245,0.465,21,22,degradation_combo_group5,2,0.12184420152172455,
ridge_logistic,metadata_diagnostic,logistic,200,32.54092947585433,0.9839809519052506,0.08801711372100698,0.3358633515967433,89,111,0.550561797752809,0.5,0.555,11,12,degradation_combo_group5,2,0.13435739601383165,0.5139471556861988
always_lfv1,metadata_diagnostic,baseline,201,33.09541116575052,0.9855069559604968,0.0,0.23559164596227836,0,201,,0.0,0.4577114427860697,0,0,degradation_combo_group5,3,0.0,
always_residual,metadata_diagnostic,baseline,201,33.13855394552408,0.9854454421878454,0.043142779773561415,0.2787344257358398,201,0,0.5422885572139303,1.0,0.5422885572139303,40,32,degradation_combo_group5,3,0.07393473174867025,
two_way_oracle,metadata_diagnostic,oracle,201,33.678936374447,0.9860535447870321,0.5835252086964846,0.819116854658763,109,92,1.0,1.0,1.0,0,0,degradation_combo_group5,3,1.0,
decision_stump,metadata_diagnostic,stump,201,33.15189434752934,0.9856427172523233,0.0564831817788255,0.2920748277411038,107,94,0.5420560747663551,0.5321100917431193,0.5024875621890548,15,19,degradation_combo_group5,3,0.09679647243518612,
ridge_logistic,metadata_diagnostic,logistic,201,33.14194354356784,0.9855784240053661,0.04653237781731579,0.28212402377959417,59,142,0.5423728813559322,0.29357798165137616,0.48258706467661694,5,11,degradation_combo_group5,3,0.07974356055887072,0.5245077972344776
always_lfv1,metadata_diagnostic,baseline,197,31.852635230025072,0.9831147953338429,0.0,0.3097526859772236,0,197,,0.0,0.5025380710659898,0,0,degradation_combo_group5,4,0.0,
always_residual,metadata_diagnostic,baseline,197,31.69934312241206,0.9828515863660628,-0.1532921076130105,0.1564605783642131,197,0,0.49746192893401014,1.0,0.49746192893401014,46,34,degradation_combo_group5,4,-0.32247758966341294,
two_way_oracle,metadata_diagnostic,oracle,197,32.32799262702438,0.9838007044066027,0.4753573969993066,0.7851100829765304,98,99,1.0,1.0,1.0,0,0,degradation_combo_group5,4,1.0,
decision_stump,metadata_diagnostic,stump,197,31.768862620949903,0.9828514465825812,-0.08377260907516504,0.22598007690205849,143,54,0.4965034965034965,0.7244897959183674,0.49746192893401014,36,24,degradation_combo_group5,4,-0.17623078888427865,
ridge_logistic,metadata_diagnostic,logistic,197,31.858672639331406,0.9831469243553084,0.006037409306339808,0.31579009528356333,69,128,0.5217391304347826,0.3673469387755102,0.5177664974619289,14,11,degradation_combo_group5,4,0.012700779128400971,0.531047452031254
always_lfv1,gt_diagnostic_leakage_check,baseline,300,32.42341415318364,0.9850379580259323,0.0,0.14849304493636575,0,300,,0.0,0.49,0,0,random_stratified,0,0.0,
always_residual,gt_diagnostic_leakage_check,baseline,300,32.38798337562583,0.984958867430687,-0.035430777557812765,0.11306226737855297,300,0,0.51,1.0,0.51,64,53,random_stratified,0,-0.05824763580979427,
