group_name,group_value,num_images,better_psnr_count,worse_psnr_count,better_030db_count,worse_030db_count,mean_baseline_psnr,mean_current_psnr,mean_delta_psnr,median_delta_psnr,p10_delta_psnr,p90_delta_psnr,min_delta_psnr,max_delta_psnr,mean_delta_ssim
airlight_beta_bin,0.75<=A<0.85 | beta>=1.7,49,20,29,11,25,31.24394607498741,30.82108596692947,-0.4228601080579403,-0.3487602461113255,-1.917184661150359,0.9532690515458195,-3.6190403956863832,2.3931458174565563,-0.0016426760323193608
airlight_beta_bin,0.85<=A<0.95 | 0.8<=beta<1.1,27,13,14,9,12,32.06302775821306,31.799207355165574,-0.26382040304748533,-0.15954388338928283,-1.8904684422328037,1.1815341552862593,-2.6549619425847055,2.1113450459364103,0.0002847380108303494
airlight_beta_bin,0.85<=A<0.95 | 1.1<=beta<1.4,27,12,15,10,12,31.40990954869183,31.17065890561659,-0.2392506430752365,-0.07504669384366025,-1.220345736698215,1.017994663318163,-2.595846628570193,1.9445316127083885,-0.00041669607162475586
airlight_beta_bin,0.85<=A<0.95 | 1.4<=beta<1.7,46,25,21,23,16,30.913774245939358,31.165289070194316,0.2515148242549672,0.2670598434733673,-1.3784817920911436,1.7684437693072912,-2.0860410589277976,3.505023940993361,0.0005695210850757102
airlight_beta_bin,0.85<=A<0.95 | beta<0.8,36,14,22,12,20,33.51066551540558,33.23522031525488,-0.27544520015070195,-0.3612591813428452,-2.055208746802787,1.86049184795138,-4.757895473895932,4.774941838173234,-0.0011328508456548054
airlight_beta_bin,0.85<=A<0.95 | beta>=1.7,39,20,19,16,15,29.960548938866896,29.93302180416161,-0.027527134705292902,0.09043187753517046,-2.0034227660798614,1.7387628921268297,-2.5633096089005427,2.3166384580545305,0.0008307710672036195
airlight_beta_bin,A<0.65 | 0.8<=beta<1.1,61,32,29,24,21,33.07403469784801,33.140140748153584,0.06610605030557848,0.06397614468853696,-1.7008705377903048,1.908848058376364,-4.492339347108384,3.629861625099288,-0.0001325577986044962
airlight_beta_bin,A<0.65 | 1.1<=beta<1.4,67,26,41,20,33,33.76634176439935,33.250654140373484,-0.5156876240258689,-0.2836456954633064,-2.172878966748982,1.3743304095762037,-3.8738576964158895,3.1756113803861226,0.00011458681590521514
airlight_beta_bin,A<0.65 | 1.4<=beta<1.7,54,25,29,19,24,32.16627647615425,31.76347824287936,-0.4027982332748935,-0.09979744196267148,-2.0577804712186945,1.2480331498217851,-5.767469111969572,1.6743038838279602,-0.0001242591275109185
airlight_beta_bin,A<0.65 | beta<0.8,55,21,34,16,28,37.31013615282321,36.7274296342725,-0.5827065185507143,-0.472318599594729,-2.4611666536116403,1.1784421619450598,-5.6523720301731615,2.792069620130249,-0.00017190521413629705
airlight_beta_bin,A<0.65 | beta>=1.7,58,28,30,24,26,31.75425706857897,31.048648576705272,-0.7056084918736988,-0.03909598119568081,-4.052680460194985,2.0426635648185094,-11.942156155346815,3.3728461037752098,6.64047126112313e-05
airlight_beta_bin,A>=0.95 | 0.8<=beta<1.1,25,12,13,11,9,31.090713459015248,31.050421404217218,-0.04029205479803025,-0.03344464359638977,-1.6142473252602505,1.310157894295869,-3.1232777307679243,2.1180425653619963,6.198167800903321e-05
airlight_beta_bin,A>=0.95 | 1.1<=beta<1.4,30,18,12,15,9,30.337757962157298,30.458220437611697,0.12046247545439985,0.2505587903409978,-1.0024948966654665,1.0572487457529733,-1.5563302772652037,1.2383381763579955,0.0008153696854909261
airlight_beta_bin,A>=0.95 | 1.4<=beta<1.7,22,9,13,6,9,30.01179136726237,29.68400359679357,-0.32778777046879526,-0.1485530088960374,-1.740867495725149,0.9960844080973452,-3.8713919667750787,2.6745251107307872,8.623708378184925e-05
airlight_beta_bin,A>=0.95 | beta<0.8,19,13,6,11,4,33.27323609251669,33.6898390939185,0.41660300140181666,0.38958901066711604,-1.148122196330793,1.8392687866869004,-2.5874420416626194,2.8623270019357747,0.0005271152446144505
airlight_beta_bin,A>=0.95 | beta>=1.7,30,15,15,14,14,28.083446174733787,28.102781124903405,0.019334950169619287,0.055815859512703625,-1.8346615270123972,1.2710747000724143,-2.5829305134561835,2.496068509337544,0.0016235947608947755
