active_feature_count,confidence_corr,cr_psnr,eligible_for_pass,eval_n,feature_count,feature_set,head,ignored_n,intervention_precision,intervention_rate,labeled_n,lfv1_gain_case_count,lfv1_gain_preservation,lfv1_psnr,lfv1_regression_case_count,lfv1_regression_rescue,sim_delta_vs_cr,sim_delta_vs_lfv1,sim_psnr,split,split_family,strong_q4_count,strong_q4_false_intervention_rate,strong_q4_preserve_count,strong_q4_preserve_recall,threshold,train_labeled_n,train_n,valid_n
2384,0.34077919747079477,38.6090236085328,1,250,2398,D_feature_contrast,logistic,0,0.38333333333333336,0.72,250,95,0.8210526315789474,38.5569258688665,100,0.44,0.13863514796888451,0.19073288763518997,38.747658756501686,cr_strength_bin=strong_cr_q4,cr_strength_bin,250,0.6568047337278107,169,0.3431952662721893,0.22499999999999998,746,750,250
2384,-0.04888236641045272,25.638930021630642,1,250,2398,D_feature_contrast,logistic,0,0.5096153846153846,0.416,250,127,0.4409448818897638,26.132728469466894,69,0.6231884057971014,0.18830167608506196,-0.30549677175119383,25.827231697715703,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0,0.0,0.475,746,750,250
2384,0.31760844403362126,32.0372676701361,1,250,2398,D_feature_contrast,ridge_classifier,0,0.6055045871559633,0.436,250,102,0.5784313725490197,32.12560957359064,99,0.7575757575757576,0.2584959294586759,0.17015402600414525,32.295763599594785,random_1,random,59,0.2558139534883721,43,0.7441860465116279,0.44999999999999996,746,750,250
2384,0.3218610481169585,32.14130634712935,1,250,2398,D_feature_contrast,ridge_classifier,1,0.6703296703296703,0.364,249,111,0.5405405405405406,32.4286780910788,76,0.8552631578947368,0.31863045328845113,0.031258709339007,32.4599368004178,random_2,random,57,0.21052631578947367,38,0.7894736842105263,0.525,747,750,250
2384,0.13645676009323893,32.190754685543304,1,250,2398,D_feature_contrast,ridge_classifier,1,0.5491803278688525,0.492,249,109,0.6238532110091743,32.45118107898174,88,0.6136363636363636,0.254017025821754,-0.006409367616683212,32.44477171136506,random_3,random,71,0.28888888888888886,45,0.7111111111111111,0.39999999999999997,747,750,250
2384,0.2956683477604878,32.503996734763916,1,194,2398,D_feature_contrast,ridge_classifier,1,0.5245901639344263,0.634020618556701,193,88,0.7386363636363636,32.723914583541436,69,0.4782608695652174,0.2615195505353462,0.04160170175781401,32.765516285299256,airlight_bin=0.65<=A<0.75,airlight_bin,51,0.5428571428571428,35,0.45714285714285713,0.35,803,806,194
2384,0.32449241423678016,32.47656812625447,1,210,2398,D_feature_contrast,ridge_classifier,0,0.5822784810126582,0.3761904761904762,210,94,0.5531914893617021,32.55325588375933,83,0.8192771084337349,0.29226122854257974,0.21557347103772265,32.76882935479704,airlight_bin=0.75<=A<0.85,airlight_bin,58,0.3111111111111111,45,0.6888888888888889,0.525,786,790,210
2384,0.19528126602407642,31.35608780355995,1,175,2398,D_feature_contrast,ridge_classifier,2,0.6197183098591549,0.41714285714285715,173,72,0.5555555555555556,31.489092451139914,66,0.8333333333333334,0.2510640162550374,0.11805936867508109,31.60715181981499,airlight_bin=0.85<=A<0.95,airlight_bin,28,0.10526315789473684,19,0.8947368421052632,0.525,823,825,175
2384,0.30356907189905374,33.24391822961838,1,295,2398,D_feature_contrast,ridge_classifier,0,0.5684931506849316,0.49491525423728816,295,145,0.6275862068965518,33.59538541359276,91,0.6813186813186813,0.4183322106000456,0.0668650266256597,33.66225044021842,airlight_bin=A<0.65,airlight_bin,101,0.3770491803278688,61,0.6229508196721312,0.525,701,705,295
2384,0.1715621445726625,30.20098927251072,1,126,2398,D_feature_contrast,ridge_classifier,1,0.5172413793103449,0.4603174603174603,125,54,0.5740740740740741,30.335990270428244,43,0.6511627906976745,0.12941738204853737,-0.005583615868982292,30.330406654559262,airlight_bin=A>=0.95,airlight_bin,12,0.2222222222222222,9,0.7777777777777778,0.42499999999999993,871,874,126
2384,0.27189861013319916,32.65982461640688,1,188,2398,D_feature_contrast,ridge_classifier,0,0.5679012345679012,0.4308510638297872,188,89,0.5955056179775281,32.79149700724878,70,0.7142857142857143,0.2784968042731575,0.14682441343126215,32.93832142068004,beta_bin=0.8<=beta<1.1,beta_bin,53,0.28125,32,0.71875,0.525,808,812,188
2384,0.298559352990699,32.17772433035529,1,199,2398,D_feature_contrast,ridge_classifier,1,0.4380165289256198,0.6080402010050251,198,81,0.7654320987654321,32.2678992991412,72,0.4722222222222222,0.21515179789010447,0.12497682910419544,32.39287612824539,beta_bin=1.1<=beta<1.4,beta_bin,52,0.43243243243243246,37,0.5675675675675675,0.35,798,801,199
2384,0.35149523930909793,31.23545013243122,1,199,2398,D_feature_contrast,ridge_classifier,1,0.568,0.6331658291457286,198,88,0.8295454545454546,31.368437718770416,85,0.5882352941176471,0.34621604669217004,0.21322846035297593,31.581666179123395,beta_bin=1.4<=beta<1.7,beta_bin,35,0.3181818181818182,22,0.6818181818181818,0.37499999999999994,798,801,199
2384,0.2601194033753377,35.112627010753044,1,196,2398,D_feature_contrast,ridge_classifier,1,0.5443037974683544,0.40816326530612246,195,93,0.5053763440860215,35.38794538073444,63,0.7777777777777778,0.28886580772183057,0.013547437740422552,35.40149281847488,beta_bin=beta<0.8,beta_bin,91,0.2835820895522388,67,0.7164179104477612,0.575,801,804,196
2384,0.227191034899148,30.20232534251282,1,218,2398,D_feature_contrast,ridge_classifier,1,0.5526315789473685,0.5275229357798165,217,102,0.6862745098039216,30.567513836140694,62,0.6612903225806451,0.36546764823999334,0.0002791546121168787,30.567792990752814,beta_bin=beta>=1.7,beta_bin,19,0.18181818181818182,11,0.8181818181818182,0.37499999999999994,779,782,218
2384,0.2525728274598166,34.04503071047144,1,250,2398,D_feature_contrast,ridge_classifier,2,0.5333333333333333,0.368,248,104,0.5096153846153846,34.02203298411348,95,0.8,0.15314631053957958,0.17614403689754352,34.19817702101102,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0,0.0,0.5499999999999999,748,750,250
2384,0.2681773698069696,30.608817918382723,1,250,2398,D_feature_contrast,ridge_classifier,2,0.47770700636942676,0.628,248,127,0.7086614173228346,31.001063936872356,88,0.48863636363636365,0.43026921521139816,0.03802319672176492,31.03908713359412,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0,0.0,0.37499999999999994,748,750,250
2384,0.30374524874185777,38.6090236085328,1,250,2398,D_feature_contrast,ridge_classifier,0,0.4276729559748428,0.636,250,95,0.7473684210526316,38.5569258688665,100,0.5,0.16296801691462978,0.2150657565809352,38.771991625447434,cr_strength_bin=strong_cr_q4,cr_strength_bin,250,0.5384615384615384,169,0.46153846153846156,0.39999999999999997,746,750,250
2384,0.046576808626330825,25.638930021630642,1,250,2398,D_feature_contrast,ridge_classifier,0,0.5,0.52,250,127,0.5433070866141733,26.132728469466894,69,0.5217391304347826,0.2879875273702173,-0.20581092046603852,25.926917549000855,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0,0.0,0.37499999999999994,746,750,250
2384,0.38792607597526474,32.0372676701361,1,250,2398,D_feature_contrast,hgb,0,0.5059523809523809,0.672,250,102,0.7745098039215687,32.12560957359064,99,0.48484848484848486,0.2535193123493373,0.16517740889480662,32.29078698248544,random_1,random,59,0.6046511627906976,43,0.3953488372093023,0.05,746,750,250
2384,0.31797188845773144,32.14130634712935,1,250,2398,D_feature_contrast,hgb,1,0.5337423312883436,0.652,249,111,0.7837837837837838,32.4286780910788,76,0.5394736842105263,0.4015385581389023,0.1141668141894582,32.542844905268254,random_2,random,57,0.6052631578947368,38,0.39473684210526316,0.05,747,750,250
2384,0.3908480651713368,32.190754685543304,1,250,2398,D_feature_contrast,hgb,1,0.5060975609756098,0.66,249,109,0.7522935779816514,32.45118107898174,88,0.4659090909090909,0.3217873076221939,0.06136091418375664,32.5125419931655,random_3,random,71,0.5777777777777777,45,0.4222222222222222,0.05,747,750,250
2384,0.2559983722238945,32.503996734763916,1,194,2398,D_feature_contrast,hgb,1,0.5037593984962406,0.6855670103092784,193,88,0.75,32.723914583541436,69,0.4057971014492754,0.25768405673325184,0.0377662079557197,32.76168079149716,airlight_bin=0.65<=A<0.75,airlight_bin,51,0.6285714285714286,35,0.37142857142857144,0.05,803,806,194
2384,0.35368645718929703,32.47656812625447,1,210,2398,D_feature_contrast,hgb,0,0.45774647887323944,0.6761904761904762,210,94,0.776595744680851,32.55325588375933,83,0.4578313253012048,0.23322730810832626,0.15653955060346914,32.70979543436279,airlight_bin=0.75<=A<0.85,airlight_bin,58,0.5777777777777777,45,0.4222222222222222,0.05,786,790,210
2384,0.4073547011104425,31.35608780355995,1,175,2398,D_feature_contrast,hgb,2,0.5495495495495496,0.64,173,72,0.8055555555555556,31.489092451139914,66,0.6363636363636364,0.33090528079997816,0.19790063322002188,31.68699308435994,airlight_bin=0.85<=A<0.95,airlight_bin,28,0.3157894736842105,19,0.6842105263157895,0.05,823,825,175
2384,0.23589452950128725,33.24391822961838,1,295,2398,D_feature_contrast,hgb,0,0.51,0.6779661016949152,295,145,0.7586206896551724,33.59538541359276,91,0.4065934065934066,0.37703541344484626,0.02556822947046033,33.62095364306322,airlight_bin=A<0.65,airlight_bin,101,0.6557377049180327,61,0.3442622950819672,0.05,701,705,295
2384,0.24326396473071812,30.20098927251072,1,126,2398,D_feature_contrast,hgb,1,0.3953488372093023,0.6904761904761905,125,54,0.7592592592592593,30.335990270428244,43,0.3023255813953488,0.13827699748000183,0.003275999562482162,30.339266269990723,airlight_bin=A>=0.95,airlight_bin,12,0.6666666666666666,9,0.3333333333333333,0.05,871,874,126
2384,0.2798209219146889,32.65982461640688,1,188,2398,D_feature_contrast,hgb,0,0.5546218487394958,0.6329787234042553,188,89,0.7528089887640449,32.79149700724878,70,0.5142857142857142,0.3099778134621691,0.1783054226202738,32.969802429869056,beta_bin=0.8<=beta<1.1,beta_bin,53,0.59375,32,0.40625,0.05,808,812,188
2384,0.4035737534871641,32.17772433035529,1,199,2398,D_feature_contrast,hgb,1,0.44029850746268656,0.678391959798995,198,81,0.8518518518518519,32.2678992991412,72,0.5138888888888888,0.2720292061449281,0.18185423735901907,32.44975353650022,beta_bin=1.1<=beta<1.4,beta_bin,52,0.5135135135135135,37,0.4864864864864865,0.05,798,801,199
2384,0.4370747790331285,31.23545013243122,1,199,2398,D_feature_contrast,hgb,1,0.49645390070921985,0.7135678391959799,198,88,0.8409090909090909,31.368437718770416,85,0.4470588235294118,0.28999203594327655,0.1570044496040824,31.5254421683745,beta_bin=1.4<=beta<1.7,beta_bin,35,0.5454545454545454,22,0.45454545454545453,0.05,798,801,199
2384,0.3208340415302805,35.112627010753044,1,196,2398,D_feature_contrast,hgb,1,0.45,0.7193877551020408,195,93,0.8064516129032258,35.38794538073444,63,0.3968253968253968,0.33413954026710707,0.058821170285699026,35.44676655102015,beta_bin=beta<0.8,beta_bin,91,0.6567164179104478,67,0.34328358208955223,0.05,801,804,196
2384,0.29348053554990294,30.20232534251282,1,218,2398,D_feature_contrast,hgb,1,0.583941605839416,0.6330275229357798,217,102,0.7647058823529411,30.567513836140694,62,0.5483870967741935,0.414818843738038,0.049630350110161536,30.617144186250858,beta_bin=beta>=1.7,beta_bin,19,0.7272727272727273,11,0.2727272727272727,0.05,779,782,218
2384,0.2828991319906178,34.04503071047144,1,250,2398,D_feature_contrast,hgb,2,0.4393063583815029,0.696,248,104,0.7980769230769231,34.02203298411348,95,0.42105263157894735,0.10592415636304053,0.12892188272100447,34.15095486683448,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0,0.0,0.05,748,750,250
2384,0.1853447594039251,30.608817918382723,1,250,2398,D_feature_contrast,hgb,2,0.4393063583815029,0.692,248,127,0.7401574803149606,31.001063936872356,88,0.3977272727272727,0.3815581104354809,-0.010687908054152316,30.990376028818204,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0,0.0,0.05,748,750,250
2384,0.30707436970084756,38.6090236085328,1,250,2398,D_feature_contrast,hgb,0,0.34177215189873417,0.948,250,95,0.968421052631579,38.5569258688665,100,0.09,-0.009556885479534913,0.04254085418677053,38.59946672305327,cr_strength_bin=strong_cr_q4,cr_strength_bin,250,0.9230769230769231,169,0.07692307692307693,0.05,746,750,250
2384,0.05404284187974508,25.638930021630642,1,250,2398,D_feature_contrast,hgb,0,0.5754716981132075,0.424,250,127,0.44881889763779526,26.132728469466894,69,0.5942028985507246,0.24498201775178552,-0.2488164300844703,25.883912039382427,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0,0.0,0.05,746,750,250
2384,-0.0787261542693563,32.0372676701361,1,250,2398,D_feature_contrast,calibrated_logistic,0,0.372,1.0,250,102,1.0,32.12560957359064,99,0.0,0.08834190345453062,0.0,32.12560957359064,random_1,random,59,1.0,43,0.0,0.05,746,750,250
2384,0.24447021788635223,32.14130634712935,1,250,2398,D_feature_contrast,calibrated_logistic,1,0.45454545454545453,0.044,249,111,0.04504504504504504,32.4286780910788,76,0.9868421052631579,0.026875888642313925,-0.2604958553071302,32.16818223577167,random_2,random,57,0.07894736842105263,38,0.9210526315789473,0.39999999999999997,747,750,250
2384,-0.038104786522991256,32.190754685543304,1,250,2398,D_feature_contrast,calibrated_logistic,1,0.3815261044176707,1.0,249,109,1.0,32.45118107898174,88,0.0,0.2604263934384372,0.0,32.45118107898174,random_3,random,71,1.0,45,0.0,0.05,747,750,250
2384,0.10602251619960927,32.503996734763916,1,194,2398,D_feature_contrast,calibrated_logistic,1,0.5609756097560976,0.211340206185567,193,88,0.23863636363636365,32.723914583541436,69,0.8260869565217391,0.06201286471249989,-0.15790498406503226,32.566009599476416,airlight_bin=0.65<=A<0.75,airlight_bin,51,0.11428571428571428,35,0.8857142857142857,0.39999999999999997,803,806,194
2384,-0.12640915298735855,32.47656812625447,1,210,2398,D_feature_contrast,calibrated_logistic,0,0.3476190476190476,1.0,210,94,1.0,32.55325588375933,83,0.0,0.07668775750485712,0.0,32.55325588375933,airlight_bin=0.75<=A<0.85,airlight_bin,58,1.0,45,0.0,0.05,786,790,210
2384,-0.18600535719799535,31.35608780355995,1,175,2398,D_feature_contrast,calibrated_logistic,2,0.4161849710982659,1.0,173,72,1.0,31.489092451139914,66,0.0,0.13300464757995625,0.0,31.489092451139914,airlight_bin=0.85<=A<0.95,airlight_bin,28,1.0,19,0.0,0.05,823,825,175
2384,0.1947820575983283,33.24391822961838,1,295,2398,D_feature_contrast,calibrated_logistic,0,0.5726495726495726,0.39661016949152544,295,145,0.4827586206896552,33.59538541359276,91,0.7362637362637363,0.25858408419305556,-0.0928830997813303,33.50250231381143,airlight_bin=A<0.65,airlight_bin,101,0.4426229508196721,61,0.5573770491803278,0.37499999999999994,701,705,295
2384,0.07814256586465695,30.20098927251072,1,126,2398,D_feature_contrast,calibrated_logistic,1,0.25,0.06349206349206349,125,54,0.09259259259259259,30.335990270428244,43,0.9534883720930233,0.05291689671990014,-0.08208410119761952,30.253906169230625,airlight_bin=A>=0.95,airlight_bin,12,0.0,9,1.0,0.42499999999999993,871,874,126
2384,0.16237736241914563,32.65982461640688,1,188,2398,D_feature_contrast,calibrated_logistic,0,0.5652173913043478,0.12234042553191489,188,89,0.14606741573033707,32.79149700724878,70,0.9,0.06787437270577001,-0.06379801813612533,32.72769898911265,beta_bin=0.8<=beta<1.1,beta_bin,53,0.03125,32,0.96875,0.39999999999999997,808,812,188
2384,0.24871959074668165,32.17772433035529,1,199,2398,D_feature_contrast,calibrated_logistic,1,0.5789473684210527,0.09547738693467336,198,81,0.13580246913580246,32.2678992991412,72,0.9305555555555556,0.05350964736651301,-0.03666532141939604,32.2312339777218,beta_bin=1.1<=beta<1.4,beta_bin,52,0.10810810810810811,37,0.8918918918918919,0.42499999999999993,798,801,199
2384,-0.4124129449958614,31.23545013243122,1,199,2398,D_feature_contrast,calibrated_logistic,1,0.40404040404040403,1.0,198,88,1.0,31.368437718770416,85,0.0,0.13298758633919414,0.0,31.368437718770416,beta_bin=1.4<=beta<1.7,beta_bin,35,1.0,22,0.0,0.05,798,801,199
2384,-0.12895516141022015,35.112627010753044,1,196,2398,D_feature_contrast,calibrated_logistic,1,0.358974358974359,1.0,195,93,1.0,35.38794538073444,63,0.0,0.275318369981408,0.0,35.38794538073444,beta_bin=beta<0.8,beta_bin,91,1.0,67,0.0,0.05,801,804,196
2384,0.17764642056840246,30.20232534251282,1,218,2398,D_feature_contrast,calibrated_logistic,1,0.5454545454545454,0.05045871559633028,217,102,0.058823529411764705,30.567513836140694,62,0.9516129032258065,0.018427861003280917,-0.3467606326245955,30.220753203516107,beta_bin=beta>=1.7,beta_bin,19,0.09090909090909091,11,0.9090909090909091,0.39999999999999997,779,782,218
2384,-0.2137853129376262,34.04503071047144,1,250,2398,D_feature_contrast,calibrated_logistic,2,0.36693548387096775,1.0,248,104,1.0,34.02203298411348,95,0.0,-0.022997726357963943,0.0,34.02203298411348,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0,0.0,0.05,748,750,250
2384,0.147451119827655,30.608817918382723,1,250,2398,D_feature_contrast,calibrated_logistic,2,0.5,0.4,248,127,0.4409448818897638,31.001063936872356,88,0.6704545454545454,0.2744315838299651,-0.11781443465966814,30.88324950221269,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0,0.0,0.39999999999999997,748,750,250
2384,-0.24087002134208535,38.6090236085328,1,250,2398,D_feature_contrast,calibrated_logistic,0,0.324,1.0,250,95,1.0,38.5569258688665,100,0.0,-0.052097739666305445,0.0,38.5569258688665,cr_strength_bin=strong_cr_q4,cr_strength_bin,250,1.0,169,0.0,0.05,746,750,250
2384,-0.053406441605868195,25.638930021630642,1,250,2398,D_feature_contrast,calibrated_logistic,0,0.5833333333333334,0.048,250,127,0.05511811023622047,26.132728469466894,69,0.9710144927536232,0.05129512936427099,-0.4425033184719848,25.69022515099491,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0,0.0,0.37499999999999994,746,750,250
6666,0.33693366449678364,32.0372676701361,1,250,6680,E_abstention_risk,logistic,0,0.6881720430107527,0.372,250,102,0.5490196078431373,32.12560957359064,99,0.8585858585858586,0.28175546080874303,0.1934135573542124,32.31902313094485,random_1,random,59,0.32558139534883723,43,0.6744186046511628,0.44999999999999996,746,750,250
6666,0.35229572560136063,32.14130634712935,1,250,6680,E_abstention_risk,logistic,1,0.6470588235294118,0.408,249,111,0.6126126126126126,32.4286780910788,76,0.8421052631578947,0.34289080979776837,0.055519065848324244,32.48419715692712,random_2,random,57,0.23684210526315788,38,0.7631578947368421,0.32499999999999996,747,750,250
6666,0.3601520066598797,32.190754685543304,1,250,6680,E_abstention_risk,logistic,1,0.6542056074766355,0.432,249,109,0.6238532110091743,32.45118107898174,88,0.75,0.36367262472495115,0.10324623128651392,32.55442731026826,random_3,random,71,0.2222222222222222,45,0.7777777777777778,0.22499999999999998,747,750,250
6666,0.31012333492019456,32.503996734763916,1,194,6680,E_abstention_risk,logistic,1,0.5700934579439252,0.5567010309278351,193,88,0.7045454545454546,32.723914583541436,69,0.6086956521739131,0.30999857702481204,0.0900807282472799,32.81399531178873,airlight_bin=0.65<=A<0.75,airlight_bin,51,0.4,35,0.6,0.175,803,806,194
6666,0.43063737833765986,32.47656812625447,1,210,6680,E_abstention_risk,logistic,0,0.5833333333333334,0.4,210,94,0.6063829787234043,32.55325588375933,83,0.8072289156626506,0.3001197196245945,0.22343196211973737,32.77668784587906,airlight_bin=0.75<=A<0.85,airlight_bin,58,0.26666666666666666,45,0.7333333333333333,0.22499999999999998,786,790,210
6666,0.38617619997979613,31.35608780355995,1,175,6680,E_abstention_risk,logistic,2,0.7419354838709677,0.3657142857142857,173,72,0.5555555555555556,31.489092451139914,66,0.9090909090909091,0.31674396816635453,0.18373932058639825,31.67283177172631,airlight_bin=0.85<=A<0.95,airlight_bin,28,0.10526315789473684,19,0.8947368421052632,0.525,823,825,175
6666,0.2987505699616665,33.24391822961838,1,295,6680,E_abstention_risk,logistic,0,0.5555555555555556,0.5186440677966102,295,145,0.6551724137931034,33.59538541359276,91,0.6703296703296703,0.4300124402890287,0.07854525631464276,33.673930669907406,airlight_bin=A<0.65,airlight_bin,101,0.5409836065573771,61,0.45901639344262296,0.15,701,705,295
6666,0.25005439728819384,30.20098927251072,1,126,6680,E_abstention_risk,logistic,1,0.574468085106383,0.373015873015873,125,54,0.5370370370370371,30.335990270428244,43,0.7674418604651163,0.19371286463827475,0.058711866720755075,30.394702137148997,airlight_bin=A>=0.95,airlight_bin,12,0.2222222222222222,9,0.7777777777777778,0.39999999999999997,871,874,126
6666,0.32617298990811167,32.65982461640688,1,188,6680,E_abstention_risk,logistic,0,0.6190476190476191,0.44680851063829785,188,89,0.6179775280898876,32.79149700724878,70,0.7428571428571429,0.28557830109940235,0.15390591025750702,32.945402917506286,beta_bin=0.8<=beta<1.1,beta_bin,53,0.21875,32,0.78125,0.39999999999999997,808,812,188
6666,0.4345224103406212,32.17772433035529,1,199,6680,E_abstention_risk,logistic,1,0.5903614457831325,0.41708542713567837,198,81,0.7160493827160493,32.2678992991412,72,0.8055555555555556,0.31128618921547535,0.22111122042956632,32.48901051957076,beta_bin=1.1<=beta<1.4,beta_bin,52,0.21621621621621623,37,0.7837837837837838,0.32499999999999996,798,801,199
6666,0.47563137103270114,31.23545013243122,1,199,6680,E_abstention_risk,logistic,1,0.5775862068965517,0.5829145728643216,198,88,0.7727272727272727,31.368437718770416,85,0.6,0.34037625608119776,0.20738866974200362,31.57582638851242,beta_bin=1.4<=beta<1.7,beta_bin,35,0.2727272727272727,22,0.7272727272727273,0.175,798,801,199
6666,0.3685003322740063,35.112627010753044,1,196,6680,E_abstention_risk,logistic,1,0.5520833333333334,0.49489795918367346,195,93,0.6236559139784946,35.38794538073444,63,0.7619047619047619,0.41930040073493036,0.14398203075352234,35.53192741148797,beta_bin=beta<0.8,beta_bin,91,0.3582089552238806,67,0.6417910447761194,0.475,801,804,196
6666,0.27126158134289613,30.20232534251282,1,218,6680,E_abstention_risk,logistic,1,0.6746987951807228,0.38073394495412843,217,102,0.5196078431372549,30.567513836140694,62,0.7741935483870968,0.31909516224083084,-0.046093331387045654,30.52142050475365,beta_bin=beta>=1.7,beta_bin,19,0.18181818181818182,11,0.8181818181818182,0.3,779,782,218
6666,0.3226286866699528,34.04503071047144,1,250,6680,E_abstention_risk,logistic,2,0.5652173913043478,0.376,248,104,0.5192307692307693,34.02203298411348,95,0.8,0.19290517941724003,0.21590290577520396,34.237935889888675,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0,0.0,0.525,748,750,250
6666,0.25983777284001264,30.608817918382723,1,250,6680,E_abstention_risk,logistic,2,0.5645161290322581,0.496,248,127,0.6062992125984252,31.001063936872356,88,0.6931818181818182,0.40006907347265264,0.007823054983019433,31.008886991855377,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0,0.0,0.3,748,750,250
6666,0.3374297945211934,38.6090236085328,1,250,6680,E_abstention_risk,logistic,0,0.37435897435897436,0.78,250,95,0.8842105263157894,38.5569258688665,100,0.36,0.13684196377373545,0.18893970344004088,38.74586557230653,cr_strength_bin=strong_cr_q4,cr_strength_bin,250,0.7218934911242604,169,0.2781065088757396,0.075,746,750,250
6666,-0.005478351887539762,25.638930021630642,1,250,6680,E_abstention_risk,logistic,0,0.4732142857142857,0.448,250,127,0.4566929133858268,26.132728469466894,69,0.5507246376811594,0.23167196821266112,-0.2621264796235947,25.8706019898433,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0,0.0,0.35,746,750,250
6666,0.3317354844688083,32.0372676701361,1,250,6680,E_abstention_risk,ridge_classifier,0,0.556390977443609,0.532,250,102,0.6568627450980392,32.12560957359064,99,0.6565656565656566,0.29977872833457503,0.21143682488004442,32.33704639847068,random_1,random,59,0.37209302325581395,43,0.627906976744186,0.35,746,750,250
6666,0.336173498270215,32.14130634712935,1,250,6680,E_abstention_risk,ridge_classifier,1,0.6176470588235294,0.408,249,111,0.5675675675675675,32.4286780910788,76,0.8026315789473685,0.32581815583271406,0.03844641188326993,32.46712450296207,random_2,random,57,0.2631578947368421,38,0.7368421052631579,0.44999999999999996,747,750,250
6666,0.23436819250604063,32.190754685543304,1,250,6680,E_abstention_risk,ridge_classifier,1,0.47019867549668876,0.608,249,109,0.7339449541284404,32.45118107898174,88,0.48863636363636365,0.26506149933186235,0.004635105893425106,32.45581618487517,random_3,random,71,0.5111111111111111,45,0.4888888888888889,0.3,747,750,250
6666,0.19340191975020307,32.503996734763916,1,194,6680,E_abstention_risk,ridge_classifier,1,0.5074626865671642,0.6958762886597938,193,88,0.7954545454545454,32.723914583541436,69,0.42028985507246375,0.2810141112737261,0.06109626249619394,32.785010846037636,airlight_bin=0.65<=A<0.75,airlight_bin,51,0.5428571428571428,35,0.45714285714285713,0.3,803,806,194
6666,0.3525819274656112,32.47656812625447,1,210,6680,E_abstention_risk,ridge_classifier,0,0.5164835164835165,0.43333333333333335,210,94,0.6063829787234043,32.55325588375933,83,0.7469879518072289,0.24406922703109374,0.16738146952623661,32.720637353285554,airlight_bin=0.75<=A<0.85,airlight_bin,58,0.3333333333333333,45,0.6666666666666666,0.42499999999999993,786,790,210
6666,0.18690509987653914,31.35608780355995,1,175,6680,E_abstention_risk,ridge_classifier,2,0.5681818181818182,0.5142857142857142,173,72,0.6111111111111112,31.489092451139914,66,0.7121212121212122,0.23256343317254902,0.09955878559259278,31.588651236732506,airlight_bin=0.85<=A<0.95,airlight_bin,28,0.3157894736842105,19,0.6842105263157895,0.39999999999999997,823,825,175
6666,0.2807851724867951,33.24391822961838,1,295,6680,E_abstention_risk,ridge_classifier,0,0.5251396648044693,0.6067796610169491,295,145,0.7103448275862069,33.59538541359276,91,0.5384615384615384,0.4392020539311333,0.0877348699567474,33.68312028354951,airlight_bin=A<0.65,airlight_bin,101,0.5737704918032787,61,0.4262295081967213,0.44999999999999996,701,705,295
6666,0.16116497224246307,30.20098927251072,1,126,6680,E_abstention_risk,ridge_classifier,1,0.5531914893617021,0.373015873015873,125,54,0.5,30.335990270428244,43,0.6976744186046512,0.12884136247587943,-0.006159635441640238,30.329830634986603,airlight_bin=A>=0.95,airlight_bin,12,0.2222222222222222,9,0.7777777777777778,0.42499999999999993,871,874,126
6666,0.22283260079107123,32.65982461640688,1,188,6680,E_abstention_risk,ridge_classifier,0,0.5684210526315789,0.5053191489361702,188,89,0.651685393258427,32.79149700724878,70,0.6285714285714286,0.26280967507316055,0.13113728423126522,32.922634291480044,beta_bin=0.8<=beta<1.1,beta_bin,53,0.34375,32,0.65625,0.44999999999999996,808,812,188
6666,0.2564286939970701,32.17772433035529,1,199,6680,E_abstention_risk,ridge_classifier,1,0.5443037974683544,0.3969849246231156,198,81,0.6296296296296297,32.2678992991412,72,0.7777777777777778,0.23581973025100045,0.14564476146509142,32.41354406060629,beta_bin=1.1<=beta<1.4,beta_bin,52,0.10810810810810811,37,0.8918918918918919,0.44999999999999996,798,801,199
6666,0.2828577436179844,31.23545013243122,1,199,6680,E_abstention_risk,ridge_classifier,1,0.48905109489051096,0.6934673366834171,198,88,0.8068181818181818,31.368437718770416,85,0.4,0.19853348903780174,0.06554590269860759,31.433983621469025,beta_bin=1.4<=beta<1.7,beta_bin,35,0.5454545454545454,22,0.45454545454545453,0.32499999999999996,798,801,199
6666,0.18378137906199007,35.112627010753044,1,196,6680,E_abstention_risk,ridge_classifier,1,0.4666666666666667,0.5408163265306123,195,93,0.6129032258064516,35.38794538073444,63,0.5873015873015873,0.26520691692479487,-0.010111453056613127,35.377833927677834,beta_bin=beta<0.8,beta_bin,91,0.4626865671641791,67,0.5373134328358209,0.44999999999999996,801,804,196
