group_name,group_value,num_images,better_psnr_count,worse_psnr_count,better_030db_count,worse_030db_count,mean_baseline_psnr,mean_current_psnr,mean_delta_psnr,median_delta_psnr,p10_delta_psnr,p90_delta_psnr,min_delta_psnr,max_delta_psnr,mean_delta_ssim
beta_bin,1.1<=beta<1.4,199,97,102,78,86,32.17733164002691,32.103333339115295,-0.07399830091160284,-0.02537539453699722,-1.652130519494186,1.7182537381761744,-7.714814345366623,5.241394265292467,-0.00017889929776215672
beta_bin,1.4<=beta<1.7,199,93,106,72,92,31.235306798898414,31.09374329903677,-0.14156349986164204,-0.19951415534270822,-1.888145775383346,1.5607336931832083,-5.144940581471303,5.863743846741137,7.1519583313908405e-06
beta_bin,beta<0.8,196,103,93,78,76,35.11254148945979,35.19548943991108,0.08294795045128876,0.06956649331030285,-1.7317157866574355,1.8758984691305134,-5.951503747330239,6.741393442951818,0.00020897601331983293
beta_bin,beta>=1.7,218,104,114,89,97,30.202334852916245,30.092299737576116,-0.1100351153401257,-0.09430921934099956,-2.0256886413852233,1.7975985226310658,-5.68173825384622,5.875696222064576,-0.0005124099210861625
airlight_beta_bin,0.65<=A<0.75 | 0.8<=beta<1.1,31,17,14,16,12,33.53232571692219,33.82238090624892,0.2900551893267326,0.3933810094835657,-1.2307432312515942,1.9505260297109572,-2.473170874891032,3.821150526702862,0.0010427332693530667
airlight_beta_bin,0.65<=A<0.75 | 1.1<=beta<1.4,39,19,20,14,15,31.851230387220475,31.944966781536177,0.09373639431569614,-0.02537539453699722,-1.257246647777724,1.3711668084973112,-3.5919802109089183,5.241394265292467,-0.0001534850169450809
airlight_beta_bin,0.65<=A<0.75 | 1.4<=beta<1.7,40,23,17,20,16,31.887569101384933,31.98315959927905,0.09559049789411445,0.2719249714143963,-1.7720388435317171,1.1610552339426408,-3.0943718175063886,5.863743846741137,-1.6891956329345702e-05
airlight_beta_bin,0.65<=A<0.75 | beta<0.8,42,22,20,17,20,35.243343349985494,35.199174328155,-0.044169021830487085,0.058108260580446824,-2.4168529100457934,2.132785122003682,-4.135853401885726,6.741393442951818,0.00020034540267217728
airlight_beta_bin,0.65<=A<0.75 | beta>=1.7,42,19,23,18,21,30.199351587279818,30.127189187955608,-0.07216239932420976,-0.24893318608459936,-1.4761725553109062,1.2266527572434054,-3.750566724666701,5.875696222064576,-0.00035636339868818013
airlight_beta_bin,0.75<=A<0.85 | 0.8<=beta<1.1,44,22,22,14,17,33.07243436272097,32.82972599279577,-0.24270836992520106,0.0019877397005654274,-1.406558882880439,0.7567698203164153,-4.095726072932354,2.4489528381641748,-0.0005084303292361172
airlight_beta_bin,0.75<=A<0.85 | 1.1<=beta<1.4,36,13,23,10,20,32.09983713385889,31.48423909986883,-0.6155980339900712,-0.7745992888447901,-2.93410498064436,1.2253518907460919,-4.196126890502569,3.34335194337082,-0.0008461491929160224
airlight_beta_bin,0.75<=A<0.85 | 1.4<=beta<1.7,37,17,20,13,17,30.69863283090009,30.530435625682113,-0.16819720521798595,-0.19956665338054336,-1.4953968436364873,1.5620563446602935,-5.144940581471303,3.0522262619816267,5.0148448428592167e-05
airlight_beta_bin,0.75<=A<0.85 | beta<0.8,44,25,19,17,16,35.357341313286796,35.315984119677466,-0.041357193609325875,0.06108626884564572,-1.6709110600415222,1.4310819127183159,-5.951503747330239,2.705465687219995,0.0008896182883869518
airlight_beta_bin,0.75<=A<0.85 | beta>=1.7,49,24,25,18,21,30.973010779562518,30.779076694344866,-0.1939340852176436,-0.02644473488118848,-2.073462864514446,1.6533072054405045,-3.147634709687189,2.8585422883553804,-0.0010700919190231636
airlight_beta_bin,0.85<=A<0.95 | 0.8<=beta<1.1,27,15,12,11,10,31.786740215912157,31.633777613357186,-0.15296260255497648,0.12200302780246375,-2.0840478989164537,0.9986532236935758,-3.3699293696672328,2.1116406146233224,0.0003815028402540419
airlight_beta_bin,0.85<=A<0.95 | 1.1<=beta<1.4,27,14,13,11,11,31.04619885069564,31.29196706298428,0.24576821228864662,0.030186257167990505,-0.741727215254835,1.348701255521236,-0.9589786923778121,3.279789043358008,4.455557575932255e-05
airlight_beta_bin,0.85<=A<0.95 | 1.4<=beta<1.7,46,20,26,17,23,31.21389921247087,31.006387363515426,-0.20751184895543942,-0.26206152357517887,-2.4306338350353123,1.587600501960651,-3.1650228307597175,3.0518293504824996,1.741233079329781e-05
airlight_beta_bin,0.85<=A<0.95 | beta<0.8,36,16,20,12,15,33.18916354427482,33.49421728471527,0.30505374044045247,-0.18924504738791725,-1.2706475647607327,2.5508653170430904,-1.9966854853464682,5.586019263176176,0.00020125673876868354
airlight_beta_bin,0.85<=A<0.95 | beta>=1.7,39,20,19,17,16,29.747093591827397,29.55143873542799,-0.19565485639941946,0.12073122349871213,-1.910907551155796,1.1993576117903129,-3.2174187756677846,1.7912334918480752,-0.0004669702970064603
airlight_beta_bin,A<0.65 | 0.8<=beta<1.1,61,32,29,25,28,33.046085670221366,32.958423327203114,-0.08766234301825339,0.07852822689783068,-2.0691351129968396,2.068441712499382,-7.79238076072474,3.8846388627663053,0.0008346594747949819
airlight_beta_bin,A<0.65 | 1.1<=beta<1.4,67,34,33,30,29,33.68489875693387,33.64600822826643,-0.03889052866742426,0.07665407636638832,-1.6871849722284338,2.1885394065794626,-7.714814345366623,3.782441917883048,-1.5562150015759825e-05
airlight_beta_bin,A<0.65 | 1.4<=beta<1.7,54,26,28,19,24,31.720020672076636,31.639826369000566,-0.080194303076066,-0.12031458654176497,-1.8257499593407966,1.5427464231154597,-3.3737304792202814,3.09652121027397,0.000494100429393627
airlight_beta_bin,A<0.65 | beta<0.8,55,26,29,22,21,36.77931139717552,36.78468130616687,0.00536990899134993,-0.07559185227921361,-1.299958124699033,1.5770406296968973,-5.2867308847455305,3.4560710365886393,-0.0003065369345925071
airlight_beta_bin,A<0.65 | beta>=1.7,58,25,33,24,26,31.0075846909706,31.07919291057068,0.07160821960007514,-0.12238633206369798,-2.412359058808159,2.8755631658557483,-5.68173825384622,5.2932547232304366,0.0003932395885730612
airlight_beta_bin,A>=0.95 | 0.8<=beta<1.1,25,9,16,8,13,30.85163375799136,30.3834267787186,-0.46820697927276345,-0.466672903503607,-1.6385263040961013,0.6632683739527799,-4.679073352024009,1.8765548667640992,-0.0006773662567138672
airlight_beta_bin,A>=0.95 | 1.1<=beta<1.4,30,17,13,13,11,30.345376292049483,30.337045347144326,-0.008330944905152767,0.18753327507621442,-1.4583751611929066,1.1003953066127121,-1.899244377776938,2.0965076452297424,2.2866328557332356e-05
airlight_beta_bin,A>=0.95 | 1.4<=beta<1.7,22,7,15,3,12,29.806972459831126,29.266271442689845,-0.5407010171412768,-0.48311054456931934,-2.2686468232755495,0.8670834230147308,-3.273651089772187,3.230897599060249,-0.0012381347742947664
airlight_beta_bin,A>=0.95 | beta<0.8,19,14,5,10,4,33.075930474292775,33.53147437291188,0.45554389861909783,0.3705916229870141,-1.2518045652499197,1.5985788786699344,-1.7168540739731597,3.2765505305758253,0.00015873030612343237
airlight_beta_bin,A>=0.95 | beta>=1.7,30,16,14,12,13,27.982738030462045,27.716844645992282,-0.2658933844697683,0.1825864949910514,-2.2411644700681594,1.2471744749729599,-3.836917223316341,1.7019354994297764,-0.0016299883524576824
