feature,weight,abs_weight,split_family,split,feature_set,bias,prob_threshold
lfv1_baseline_level3_block8_min_abs_delta,0.13396505515234783,0.13396505515234783,random_stratified,4,activation_plus_strict_output_proxy,-0.21070689820918354,0.9589697758748027
lfv1_baseline_level3_block8_active_frac_001_abs_delta,-0.12583169166116143,0.12583169166116143,random_stratified,4,activation_plus_strict_output_proxy,-0.21070689820918354,0.9589697758748027
residual_lfv1_level3_block4_min_abs_delta,0.12363956438835999,0.12363956438835999,random_stratified,4,activation_plus_strict_output_proxy,-0.21070689820918354,0.9589697758748027
residual_lfv1_lap_var_delta,0.12348592730326605,0.12348592730326605,random_stratified,4,activation_plus_strict_output_proxy,-0.21070689820918354,0.9589697758748027
residual_baseline_down_level1_block4_mean_ratio,0.12035995793537028,0.12035995793537028,random_stratified,4,activation_plus_strict_output_proxy,-0.21070689820918354,0.9589697758748027
lfv1_baseline_level3_block8_max_abs_delta,0.1196673895694403,0.1196673895694403,random_stratified,4,activation_plus_strict_output_proxy,-0.21070689820918354,0.9589697758748027
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.18576734548107118,0.18576734548107118,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
lfv1_baseline_down3_channel_mean_std_abs_delta,0.18090487893119725,0.18090487893119725,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
residual_lfv1_down_level2_block4_min_ratio,0.17860427368826934,0.17860427368826934,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
lfv1_baseline_level3_block8_active_frac_001_abs_delta,-0.14530314167148603,0.14530314167148603,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.1379030264069074,0.1379030264069074,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
lfv1_baseline_level3_block8_max_abs_delta,0.13773742524861918,0.13773742524861918,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
lfv1_baseline_level3_block8_min_abs_delta,0.1268865016450311,0.1268865016450311,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
lfv1_baseline_down_level1_block4_abs_mean_abs_delta,-0.12082156909874187,0.12082156909874187,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.12073716467927896,0.12073716467927896,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
residual_baseline_down_level2_block4_min_ratio,0.11890060457610917,0.11890060457610917,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
residual_lfv1_down3_max_delta,-0.11850335965179802,0.11850335965179802,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
residual_baseline_down_level1_block4_mean_signed_norm_delta,-0.1169040495783662,0.1169040495783662,airlight_leave_one,0.65<=A<0.75,activation_plus_strict_output_proxy,-0.399110504049856,0.9792975347564385
lfv1_baseline_down3_channel_mean_std_abs_delta,0.16380655288883472,0.16380655288883472,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
lfv1_baseline_down2_rms_abs_delta,-0.13201915597912867,0.13201915597912867,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.12535696021678364,0.12535696021678364,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
residual_lfv1_down_level2_block4_min_ratio,0.12050531460874311,0.12050531460874311,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
residual_lfv1_level3_block4_min_abs_delta,0.11677607751211887,0.11677607751211887,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
lfv1_baseline_down_level1_block4_spatial_std_mean_delta,0.1161618482301766,0.1161618482301766,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
residual_lfv1_down3_max_delta,-0.11456066660455749,0.11456066660455749,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
residual_lfv1_lap_var_delta,0.1145086574091955,0.1145086574091955,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
lfv1_baseline_level3_block4_mean_abs_delta,0.11442181287900743,0.11442181287900743,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.1127923268433487,0.1127923268433487,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
lfv1_baseline_down1_active_frac_001_abs_delta,0.11022513466220657,0.11022513466220657,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
lfv1_baseline_level3_block8_max_abs_delta,0.10956553690740486,0.10956553690740486,airlight_leave_one,0.75<=A<0.85,activation_plus_strict_output_proxy,-0.03263698623100448,0.9825617803239327
lfv1_baseline_down3_channel_mean_std_abs_delta,0.19570780016762007,0.19570780016762007,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.14283726636072247,0.14283726636072247,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
residual_lfv1_mix1_mean_ratio,0.1303171431767976,0.1303171431767976,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
residual_baseline_down_level1_block4_abs_mean_abs_delta,-0.12633964408127846,0.12633964408127846,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
residual_lfv1_luma_std_delta,0.12629671988469401,0.12629671988469401,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
lfv1_baseline_level3_block8_min_abs_delta,0.12411067749729048,0.12411067749729048,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.12393374555122039,0.12393374555122039,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.11823595588224475,0.11823595588224475,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
residual_lfv1_down_level2_block4_min_ratio,0.11726506115171093,0.11726506115171093,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
lfv1_baseline_down_level2_block4_active_frac_001_abs_delta,-0.11019175149437155,0.11019175149437155,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
lfv1_baseline_mix1_channel_mean_std_abs_delta,0.1071041434800868,0.1071041434800868,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
lfv1_baseline_level3_block8_max_abs_delta,0.10659746586003664,0.10659746586003664,airlight_leave_one,0.85<=A<0.95,activation_plus_strict_output_proxy,-0.1874685965257352,0.9880954936316971
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.22128620315061862,0.22128620315061862,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
lfv1_baseline_down3_channel_mean_std_abs_delta,0.2115380210330222,0.2115380210330222,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.19076743233827406,0.19076743233827406,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
residual_lfv1_down_level2_block4_min_ratio,0.17798380514899018,0.17798380514899018,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.14644689788837828,0.14644689788837828,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
residual_lfv1_down1_active_frac_001_abs_delta,0.14438967879926656,0.14438967879926656,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
residual_baseline_down_level1_block4_min_delta,0.1308724558074972,0.1308724558074972,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
residual_baseline_down_level2_block4_min_ratio,0.13074131216211554,0.13074131216211554,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
residual_lfv1_lap_var_delta,0.12938692019487238,0.12938692019487238,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
residual_lfv1_down3_max_delta,-0.12233568381620516,0.12233568381620516,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
lfv1_baseline_down1_active_frac_001_abs_delta,0.12231953812770867,0.12231953812770867,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
lfv1_baseline_level3_block8_mean_abs_delta,0.12079941112067118,0.12079941112067118,airlight_leave_one,A<0.65,activation_plus_strict_output_proxy,-0.18501076007240613,0.9709609876739315
lfv1_baseline_down3_channel_mean_std_abs_delta,0.1996542554500691,0.1996542554500691,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.140693005422921,0.140693005422921,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
residual_lfv1_lap_var_delta,0.13999818354705418,0.13999818354705418,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.13929409693265815,0.13929409693265815,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
residual_baseline_down_level1_block4_abs_mean_abs_delta,-0.13235309142071736,0.13235309142071736,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
residual_lfv1_luma_std_delta,0.1284048740696606,0.1284048740696606,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
residual_lfv1_luma_mean_delta,0.12753414326895282,0.12753414326895282,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.1191810216121978,0.1191810216121978,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
residual_lfv1_down_level2_block4_min_ratio,0.11385674418798172,0.11385674418798172,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
lfv1_baseline_down_level1_block4_abs_mean_abs_delta,-0.11162783375050213,0.11162783375050213,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
residual_lfv1_down3_max_delta,-0.10931004422214909,0.10931004422214909,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
lfv1_baseline_level3_block8_active_frac_001_abs_delta,-0.1058838847926965,0.1058838847926965,airlight_leave_one,A>=0.95,activation_plus_strict_output_proxy,-0.32106753586594056,0.9868067385002661
lfv1_baseline_down3_channel_mean_std_abs_delta,0.16452645225592086,0.16452645225592086,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.15372827415633974,0.15372827415633974,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
residual_lfv1_down_level2_block4_min_ratio,0.14620018923080494,0.14620018923080494,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.14443748986572938,0.14443748986572938,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
lfv1_baseline_level3_block8_min_abs_delta,0.13139856171685857,0.13139856171685857,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
lfv1_baseline_down3_channel_mean_std_ratio,0.11912955984234352,0.11912955984234352,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
residual_baseline_down_level1_block4_min_delta,0.11823836213666439,0.11823836213666439,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
residual_baseline_down_level1_block4_min_signed_norm_delta,0.11689539737295696,0.11689539737295696,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
residual_lfv1_saturation_mean_delta_abs,0.11677427232275572,0.11677427232275572,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
lfv1_baseline_down3_channel_mean_std_signed_norm_delta,0.11607415401966795,0.11607415401966795,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
residual_baseline_down_level1_block4_min_ratio,-0.1143139929611945,0.1143139929611945,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.11372494797191694,0.11372494797191694,beta_leave_one,0.8<=beta<1.1,activation_plus_strict_output_proxy,-0.1096909773978076,0.9595091558126599
lfv1_baseline_down3_channel_mean_std_abs_delta,0.16517901098221544,0.16517901098221544,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.15211590737181913,0.15211590737181913,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.13875676818237007,0.13875676818237007,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
residual_lfv1_down_level2_block4_min_ratio,0.13467231320937348,0.13467231320937348,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
residual_lfv1_lap_var_delta,0.13258154479243012,0.13258154479243012,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
lfv1_baseline_level3_block8_max_abs_delta,0.126774911016079,0.126774911016079,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
residual_lfv1_level3_block4_active_frac_001_abs_delta,-0.12401122683668517,0.12401122683668517,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.1187244139087314,0.1187244139087314,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.11484630491133051,0.11484630491133051,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
residual_lfv1_lf_adapter_max_signed_norm_delta,0.11450312077523117,0.11450312077523117,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
lfv1_baseline_level3_block8_min_abs_delta,0.11287983013762849,0.11287983013762849,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
residual_lfv1_lf_adapter_max_ratio,0.11285921855320354,0.11285921855320354,beta_leave_one,1.1<=beta<1.4,activation_plus_strict_output_proxy,-0.25183115497509156,0.9827793280276156
lfv1_baseline_down3_channel_mean_std_abs_delta,0.2213464559071046,0.2213464559071046,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.17052156186499856,0.17052156186499856,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.16438416715253582,0.16438416715253582,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
residual_lfv1_down_level2_block4_min_ratio,0.1628101666545173,0.1628101666545173,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
residual_lfv1_lap_var_delta,0.1336804335949608,0.1336804335949608,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
lfv1_baseline_mix1_active_frac_001_abs_delta,0.1330716179673858,0.1330716179673858,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
residual_baseline_down_level1_block4_abs_mean_abs_delta,-0.1319904982773523,0.1319904982773523,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.12891241902658215,0.12891241902658215,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
residual_lfv1_down3_max_delta,-0.12380918126137543,0.12380918126137543,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
lfv1_baseline_down2_rms_abs_delta,-0.12321782486219489,0.12321782486219489,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
lfv1_baseline_down_level1_block4_abs_mean_abs_delta,-0.120564038717285,0.120564038717285,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
residual_baseline_down_level2_block4_min_ratio,0.1146892397453634,0.1146892397453634,beta_leave_one,1.4<=beta<1.7,activation_plus_strict_output_proxy,-0.2951048794988193,0.994945460580347
lfv1_baseline_down3_channel_mean_std_abs_delta,0.2567610517294584,0.2567610517294584,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
residual_baseline_down_level1_block4_mean_signed_norm_delta,-0.16543763860744537,0.16543763860744537,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
residual_lfv1_level3_block4_active_frac_001_abs_delta,-0.14434053810657832,0.14434053810657832,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.13857905522144312,0.13857905522144312,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
residual_lfv1_down_level2_block4_min_ratio,0.13073115596240606,0.13073115596240606,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
residual_baseline_down_level1_block4_abs_mean_abs_delta,-0.1295884977248861,0.1295884977248861,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
residual_lfv1_down1_active_frac_001_abs_delta,0.12710154375524094,0.12710154375524094,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
lfv1_baseline_level3_block8_max_abs_delta,0.12705541389517214,0.12705541389517214,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.12684324646758624,0.12684324646758624,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
lfv1_baseline_down_level1_block4_abs_mean_abs_delta,-0.125580177920161,0.125580177920161,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
lfv1_baseline_level3_block4_mean_abs_delta,0.12174822030296625,0.12174822030296625,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
residual_lfv1_lf_adapter_mean_signed_norm_delta,0.12070926519498593,0.12070926519498593,beta_leave_one,beta<0.8,activation_plus_strict_output_proxy,-0.1744474427232943,0.9537546874909584
lfv1_baseline_down3_channel_mean_std_abs_delta,0.15092338726571994,0.15092338726571994,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
lfv1_baseline_level3_block8_active_frac_001_abs_delta,-0.15010563410166672,0.15010563410166672,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
residual_lfv1_luma_std_delta,0.1490655946838879,0.1490655946838879,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
lfv1_baseline_down_level2_block4_active_frac_001_abs_delta,-0.1402714286236612,0.1402714286236612,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.13486858283633224,0.13486858283633224,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
residual_lfv1_luma_mean_delta,0.12918477011659357,0.12918477011659357,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.12896160280386038,0.12896160280386038,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
lfv1_baseline_down1_active_frac_001_abs_delta,0.1266659828459073,0.1266659828459073,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
residual_lfv1_down3_max_delta,-0.12015600606037796,0.12015600606037796,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
residual_baseline_down_level2_block4_min_ratio,0.11981998766339531,0.11981998766339531,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.1190742471541778,0.1190742471541778,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
residual_lfv1_down_level2_block4_min_ratio,0.11868482574575946,0.11868482574575946,beta_leave_one,beta>=1.7,activation_plus_strict_output_proxy,-0.19085112718085703,0.9756649565731834
lfv1_baseline_down3_channel_mean_std_abs_delta,0.18063670307830057,0.18063670307830057,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.142625490685442,0.142625490685442,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
residual_lfv1_lap_var_delta,0.13471978817600405,0.13471978817600405,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
residual_lfv1_down_level2_block4_min_ratio,0.13253727712088426,0.13253727712088426,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
residual_lfv1_down3_max_delta,-0.12785070670086562,0.12785070670086562,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.12448548264186912,0.12448548264186912,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
lfv1_baseline_down_level1_block4_abs_mean_abs_delta,-0.12279646852849517,0.12279646852849517,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
residual_baseline_down_level2_block4_min_signed_norm_delta,-0.12271814900260114,0.12271814900260114,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
residual_baseline_down_level1_block4_mean_ratio,0.11509532393157716,0.11509532393157716,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
lfv1_baseline_down_level1_block4_spatial_std_mean_delta,0.11339354581758851,0.11339354581758851,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
lfv1_baseline_mix1_channel_mean_std_abs_delta,0.11287629461249615,0.11287629461249615,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
lfv1_baseline_down2_rms_abs_delta,-0.1097598920630799,0.1097598920630799,degradation_combo_group5,0,activation_plus_strict_output_proxy,-0.24783809742202018,0.9889684634310435
lfv1_baseline_down3_channel_mean_std_abs_delta,0.19543761551041658,0.19543761551041658,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
residual_lfv1_down_level2_block4_min_signed_norm_delta,-0.17227446040471162,0.17227446040471162,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
lfv1_baseline_mix2_channel_mean_std_abs_delta,0.1709161179324563,0.1709161179324563,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
residual_lfv1_mix2_spatial_std_mean_abs_delta,-0.16868074868917207,0.16868074868917207,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
residual_lfv1_down_level2_block4_min_ratio,0.16294271410801614,0.16294271410801614,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
residual_baseline_down_level2_block4_active_frac_001_abs_delta,-0.1330430285075867,0.1330430285075867,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
residual_lfv1_down_level2_block4_active_frac_001_abs_delta,-0.12459397111588498,0.12459397111588498,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
residual_lfv1_luma_std_delta,0.12393201013292762,0.12393201013292762,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
lfv1_baseline_down3_channel_mean_std_ratio,0.12126387535398106,0.12126387535398106,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
lfv1_baseline_down_level2_block4_min_abs_delta,0.1184445685412591,0.1184445685412591,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
residual_baseline_down_level1_block4_min_delta,0.11831077743964805,0.11831077743964805,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
lfv1_baseline_down3_channel_mean_std_signed_norm_delta,0.11757050878810894,0.11757050878810894,degradation_combo_group5,1,activation_plus_strict_output_proxy,-0.09053071315700399,0.9786738633137181
