confidence_corr_mean,confidence_corr_std,feature_set,head,intervention_precision_mean,intervention_precision_std,lf_mse_gain_mean_mean,lf_mse_gain_mean_std,lf_mse_improved_rate_mean,lf_mse_improved_rate_std,lfv1_gain_preservation_recall_mean,lfv1_gain_preservation_recall_std,mean_residual_cosine_mean,mean_residual_cosine_std,median_residual_cosine_mean,median_residual_cosine_std,passes_heldout_line,passes_random_line,residual_cosine_gap_vs_output,residual_cosine_gap_vs_shuffled,residual_error_ratio_mean_mean,residual_error_ratio_mean_std,residual_norm_ratio_mean_mean,residual_norm_ratio_mean_std,split_family,splits,strong_cr_preservation_recall_mean,strong_cr_preservation_recall_std,wrong_direction_rate_mean,wrong_direction_rate_std
0.5859408504919575,0.034079745367838726,C_lfv1_features,ridge,0.7773284434989116,0.013501730454364199,9.195583455342178e-05,1.0357684107726106e-06,0.7266666666666666,0.016110727964792775,0.831027095207269,0.016705269962908255,0.6410881876945496,0.009275468262898929,0.7054752310117086,0.0015792912219565539,False,False,0.31402429938316345,0.43764750162760413,0.8587105671564738,0.015110507256686556,0.9971070885658264,0.01375390542078376,random,3,0.4136009780204537,0.045954466600102946,0.02622222222222222,0.011942247860039468
0.37415108318932533,0.1767894496247497,C_lfv1_features,tiny_mlp,0.06593403514248455,0.03573181352279762,-0.0005910447391215712,0.0003200097236850266,0.044215360556281516,0.022993878941683227,0.06001031402581346,0.029424113971621365,0.07211837023496628,0.024240545619777648,0.0636717651039362,0.024232852582172882,False,False,-0.0024162933230399974,0.03683495894074441,2.294454336166382,0.6183275182258406,2.0062164545059202,0.6641240946127899,airlight_bin,5,0.009183489870092484,0.015381373525496227,0.2795413943996639,0.06992606559267682
0.4369668068590228,0.2662550416571645,C_lfv1_features,tiny_mlp,0.04244790650091145,0.019483110174369763,-0.0005441616463940591,0.0002186120110724968,0.036819936436266146,0.021864239601624497,0.05668731014010932,0.035661489876693174,0.06642622575163841,0.016129557427679183,0.06281375214457512,0.015538485119217746,False,False,-0.0113941989839077,0.03594978153705597,2.2543331146240235,0.6023657943053582,1.966491460800171,0.6650707255373286,beta_bin,5,0.004936294139060793,0.006262798155482504,0.28845203046044726,0.024087678858250278
0.220484281995611,0.1635352969127326,C_lfv1_features,tiny_mlp,0.012105421152653758,0.006174011149411553,-0.0010207317536696792,0.0004415438514770725,0.009333333333333334,0.00679869268479038,0.00970620703205537,0.008170775630418407,0.05020643025636673,0.014350269314378643,0.04764039069414139,0.013605319928500134,False,False,-0.005718765780329704,0.025171115761622787,3.088289499282837,1.6133227743187486,2.8555930256843567,1.6776733123636953,cr_strength_bin,4,0.0003333333333333333,0.0005773502691896257,0.313,0.045209389388587075
0.39873907881304804,0.04488761193839117,C_lfv1_features,tiny_mlp,0.08170926449979236,0.022425536033799022,-0.0004235617331384371,3.61080534724507e-05,0.06222222222222223,0.00886663881922667,0.0804667045542089,0.01351205095201515,0.07579673578341801,0.005573176935256961,0.06879561146100362,0.005788841162278737,False,False,0.012127788116534546,0.04457867393891016,2.0604843695958457,0.07950558074884184,1.749580939610799,0.0849712691701485,random,3,0.01278164199512514,0.00943094658961198,0.2813333333333334,0.009490736224027827
0.09892941703202826,0.0989096961218186,C_lfv1_features_shuffled,ridge,0.30609642042487906,0.07100105775486198,-3.670964542834554e-05,2.1597045776431098e-05,0.2734479924280322,0.06912939346443571,0.3452655467379922,0.08307004244040127,0.2052715688943863,0.04138160080908955,0.2112557977437973,0.04946378411074457,False,False,-0.10533410906791685,0.0,1.3451359272003174,0.13242857113061496,1.0358062386512756,0.14446420269806295,airlight_bin,5,0.014439146650226598,0.013084733153041296,0.26074815220774483,0.0444267709025618
0.10998896393483115,0.07152714412735857,C_lfv1_features_shuffled,ridge,0.3194441468713799,0.04359802348848915,-3.5483298415783795e-05,1.5554744235509273e-05,0.2796383466201658,0.05470434378324779,0.3580738750010674,0.06796562980055407,0.2065166175365448,0.013011348986499891,0.215371772646904,0.01370143242560191,False,False,-0.11717181205749513,0.0,1.3542457580566407,0.1460152820576269,1.0485095500946044,0.19446513492558737,beta_bin,5,0.022481326172970495,0.017569423639402535,0.259510191750499,0.013640764905115978
-0.11506360306854606,0.1402667256424083,C_lfv1_features_shuffled,ridge,0.24812000117093166,0.2052280842505487,-6.0683611991407815e-05,5.0205317454541405e-05,0.24333333333333335,0.20480559888180142,0.2656876085747237,0.2104273496656206,0.16958447732031345,0.05044715847430933,0.18115388602018356,0.05395475445929104,False,False,-0.10953338630497456,0.0,1.4571213275194168,0.48540537647134957,1.1219473108649254,0.6197172480939679,cr_strength_bin,4,0.002,0.0034641016151377548,0.295,0.04388241865105737
0.08077213900232345,0.020469953233935315,C_lfv1_features_shuffled,ridge,0.30396235027867535,0.009275230675273879,-4.182878061934995e-05,2.667349996608698e-06,0.2662222222222222,0.005586580039989584,0.3551049036294354,0.018576442980603094,0.2034406860669454,0.005540879073306428,0.20614531139532724,0.008545910959822208,False,False,-0.1236232022444407,0.0,1.3564302921295166,0.014643265899676421,1.0551693042119343,0.011130808587371253,random,3,0.01769232293576863,0.0061763342646495144,0.2617777777777777,0.004399775527382958
0.44734158820455566,0.2484144781151541,C_lfv1_features_shuffled,tiny_mlp,0.031352134664637855,0.017721462165303802,-0.00047004895750433204,9.332965408419468e-05,0.020965217470634043,0.0095671879514352,0.014008250169271982,0.009111385674914492,0.03528341129422188,0.016575096806981205,0.0325594574213028,0.01263106875272603,False,False,-0.039251252263784404,0.0,2.2650760412216187,0.36085794028759804,1.9568330287933349,0.39324693608810757,airlight_bin,5,0.0019564792069737616,0.002572115939684117,0.372347409924355,0.0508633994137708
0.47092014781410035,0.2979349015479717,C_lfv1_features_shuffled,tiny_mlp,0.01995953615478636,0.007841268245467681,-0.00047846463276073336,4.1574548573020206e-05,0.014609520788640728,0.0050273357565658126,0.020956519585455673,0.008245588562372773,0.030476444214582444,0.0059970230353231365,0.029717520624399186,0.005059984478872728,False,False,-0.04734398052096367,0.0,2.2939117908477784,0.2666247752594259,1.989671778678894,0.301861633656504,beta_bin,5,0.0,0.0,0.3905991147511661,0.019912637655305147
0.3953416586275091,0.1290965314002757,C_lfv1_features_shuffled,tiny_mlp,0.008595425301799735,0.008273914428711625,-0.0005628942890325561,3.74374143080305e-05,0.006,0.0053748384988656995,0.004439436566920605,0.003949222556449364,0.025035314494743943,0.009171164776331849,0.024539628066122532,0.009122468809831835,False,False,-0.03088988154195249,0.0,2.493116706609726,0.9169337680924659,2.213846057653427,0.9997479804094606,cr_strength_bin,4,0.0,0.0,0.39866666666666667,0.037888725969020855
0.5256106371014733,0.0536305807262362,C_lfv1_features_shuffled,tiny_mlp,0.014168615504986437,0.007819858014809269,-0.0005798097893906137,3.4721992307093207e-05,0.008888888888888889,0.0038232556742411675,0.011323681025764447,0.005709427787310103,0.031218061844507854,0.003449717246595273,0.029174746324618656,0.0014263481245876362,False,False,-0.03245088582237561,0.0,2.4954703648885093,0.045954144455981255,2.2173593839009604,0.04599583700962408,random,3,0.0,0.0,0.3728888888888889,0.005144816401240108
0.4639379637622346,0.22901978437440762,D_feature_contrast,ridge,0.7012994851325522,0.1340969412111604,7.527756142735597e-05,4.254785502441237e-05,0.6585464496182605,0.13118298604224665,0.7616007767586412,0.14437769846905962,0.6014608979225159,0.07185749825823598,0.6468277692794799,0.07977054401567851,False,False,0.29085521996021274,0.4021575510501862,0.9493756175041199,0.15365703075004775,1.0654776215553283,0.1392098879797043,airlight_bin,5,0.29308392754900614,0.18007932204259258,0.027601809958698743,0.0196559400836734
0.579165154808724,0.07482216733211725,D_feature_contrast,ridge,0.717421783239774,0.12566907397726643,7.606085682709818e-05,3.756477128921793e-05,0.6693589880440003,0.14536810196109184,0.7649061652671412,0.14365694524140382,0.6282355546951294,0.049788165723417495,0.6825571537017823,0.05738960078705072,False,False,0.30454712510108944,0.42836098968982694,0.9247908234596253,0.18064984669002704,1.0776682496070862,0.2264186480960366,beta_bin,5,0.36328697123586146,0.1574485824217154,0.02487789163262893,0.010962480110378908
-0.05868465344929416,0.21348717424727426,D_feature_contrast,ridge,0.6014473260750843,0.24302430774166717,1.6901846606742765e-05,8.380016849973296e-05,0.582,0.2519197403054305,0.6223641364106463,0.26079808225784074,0.5315840244293213,0.08538233468912944,0.5911125689744949,0.09469316698538649,False,False,0.2524661608040333,0.3598463423550129,1.187894195318222,0.5420783760144795,1.2309256196022034,0.6165143693444635,cr_strength_bin,4,0.043,0.07447818472546172,0.06733333333333334,0.02965730189271363
0.5603588263117628,0.05018613624317407,D_feature_contrast,ridge,0.7701945587492722,0.01563522784472274,9.12444787293983e-05,2.609426734382576e-06,0.7284444444444444,0.01867724567951173,0.8321003821199953,0.017363590057745102,0.6487882335980734,0.006137014644748915,0.7188486655553182,0.008825870464809326,False,False,0.32172434528668725,0.45199473698933923,0.8493257959683737,0.0069236133631946925,1.0131630897521973,0.006119247305599098,random,3,0.4473300315996945,0.05036770229624766,0.022222222222222223,0.0022662308949301263
0.3675171141064662,0.14579073635536158,D_feature_contrast,tiny_mlp,0.03989770005174668,0.0210045590912929,-0.0008478723233565688,0.0003779379494867374,0.027476047759912903,0.011083916933908875,0.03807913622925104,0.015131469865476472,0.0660064285621047,0.03271786019160526,0.05981852281838655,0.0298556040022034,False,False,-0.008528234995901579,0.035667230270337316,2.633317708969116,0.646101499810999,2.3917116641998293,0.6696838277867498,airlight_bin,5,0.0029424808623050077,0.004382570550739454,0.302914020389445,0.09797239930108798
0.35086723999753455,0.16413391079857842,D_feature_contrast,tiny_mlp,0.03077360945634462,0.017136192497389846,-0.0008302873815409839,0.0004236200147825846,0.02107245869048805,0.011954878515378681,0.02954577747145511,0.016437734983259334,0.06817828714847565,0.014059116176402644,0.06317128837108613,0.01302809449640672,False,False,-0.009642137587070457,0.03700473532080651,2.604347252845764,0.75289003286263,2.367002820968628,0.8138562391845788,beta_bin,5,0.001951219512195122,0.003902439024390243,0.2632995499440021,0.044309474249293566
0.32879863534349385,0.0921804596248716,D_feature_contrast,tiny_mlp,0.005530662495444265,0.003909046780830456,-0.0013903708168072626,0.0005468323541609823,0.005333333333333333,0.0024944382578492943,0.003309060908243059,0.003861911807358501,0.047368344850838184,0.013459375732040374,0.04318586131557822,0.012990313798072348,False,False,-0.00855685118585825,0.024731961078941822,3.493306279182434,1.6794158927244445,3.2994879484176636,1.734939007465828,cr_strength_bin,4,0.0013333333333333333,0.0023094010767585028,0.32166666666666666,0.03649505293719807
0.4943068739296212,0.16767661963889274,D_feature_contrast,tiny_mlp,0.0468713354732244,0.008433771663203807,-0.000642608191507558,1.9082888862303495e-05,0.036,0.007138834846315116,0.05394781387855548,0.014446514633008976,0.06800549725691478,0.004515378102844533,0.06318407754103343,0.002962372308961033,False,False,0.004336549590031311,0.03945946072538695,2.408974568049113,0.09373390214023876,2.144236405690511,0.1015645232789484,random,3,0.005345729315766768,0.00020365868520114775,0.28,0.015700908206805062
0.08554696909255262,0.06901153140206247,D_feature_contrast_shuffled,ridge,0.2866920954141363,0.07205548551252888,-4.9863654567161575e-05,2.6187979702280712e-05,0.25014241073486093,0.07062281182555044,0.32113854333573044,0.09138470041797223,0.1993033468723297,0.03253947239371738,0.20045042634010315,0.03363590161469724,False,False,-0.11130233108997345,0.0,1.401711368560791,0.1468935193950883,1.1048619866371154,0.17437228183145262,airlight_bin,5,0.010526188236279075,0.009864151400348421,0.25910087845145147,0.036227725565814495
0.10045819776091439,0.02873888199162093,D_feature_contrast_shuffled,ridge,0.2841433895208315,0.04971395768399086,-4.724192403955385e-05,1.5428041573283548e-05,0.2490635042032813,0.05635918745112239,0.3174099631849333,0.06499601642374885,0.19987456500530243,0.011828771628587939,0.20447175502777098,0.018378358599425836,False,False,-0.1238138645887375,0.0,1.410873794555664,0.1665194877077304,1.120221734046936,0.21734554610815734,beta_bin,5,0.008990720911148687,0.0053078822808402225,0.26367911620172924,0.010480672447371933
-0.10583092467238989,0.13350947775704028,D_feature_contrast_shuffled,ridge,0.23434972246732003,0.2092883957879664,-7.08340867277002e-05,5.6508814712741764e-05,0.226,0.21009521650908666,0.23308375812500928,0.21284912661257238,0.1717376820743084,0.05372669640966373,0.17867977172136307,0.06265268334691071,False,False,-0.10738018155097961,0.0,1.5105698555707932,0.5307683903775559,1.1927089914679527,0.6643928662618462,cr_strength_bin,4,0.0013333333333333333,0.0023094010767585028,0.2816666666666667,0.0523354564325181
0.08056988030966479,0.028993119431441332,D_feature_contrast_shuffled,ridge,0.2859168908055004,0.01450482718613744,-5.080717528471723e-05,2.443156828357095e-06,0.24888888888888885,0.011942247860039458,0.3112970010266563,0.020049388547751953,0.19679349660873413,0.009007223494792674,0.20324193437894186,0.011952397654614033,False,False,-0.13027039170265198,0.0,1.4011801481246948,0.00500242220233862,1.1072793404261272,0.010358025895252176,random,3,0.014055538025575479,0.006415850328278354,0.26844444444444443,0.01111999644728604
0.46957004641749717,0.18349547325636933,D_feature_contrast_shuffled,tiny_mlp,0.011195909225790775,0.010096812627079742,-0.000707032810896635,0.00015477321123450296,0.006929965126171269,0.004694712623528808,0.01198704280793833,0.008643828859078433,0.03033919829176739,0.01692767357780546,0.027179089395212942,0.01472376324764206,False,False,-0.044195465266238895,0.0,2.684817385673523,0.4773487778836979,2.4157665967941284,0.5154743310054937,airlight_bin,5,0.0,0.0,0.39790319678587427,0.05116474900571674
0.4340277122803974,0.09580341102981048,D_feature_contrast_shuffled,tiny_mlp,0.0193760079499037,0.009351146744006568,-0.0006978646735660732,9.991200012682114e-05,0.010958369070084965,0.004159204982632694,0.01680295621411424,0.005472903117987558,0.031173551827669142,0.007964717895587232,0.02675837092101574,0.00885272362507166,False,False,-0.04664687290787697,0.0,2.7146669387817384,0.3061511254631121,2.4546422004699706,0.335112737592087,beta_bin,5,0.0,0.0,0.385324985584549,0.03429128317247856
