active_feature_count,confidence_corr,feature_count,feature_set,head,intervention_count,intervention_precision,lf_mse_gain_mean,lf_mse_improved_count,lf_mse_improved_rate,lf_mse_regressed_count,lfv1_gain_case_count,lfv1_gain_preservation_recall,mean_residual_cosine,median_residual_cosine,n,residual_error_ratio_mean,residual_norm_ratio_mean,split,split_family,strong_cr_case_count,strong_cr_preservation_recall,train_lf_mse_improved_rate,train_mean_residual_cosine,train_n,valid_n,wrong_direction_count,wrong_direction_rate
2376,0.26111888672875083,2390,B_cr_features_shuffled,tiny_mlp,289,0.02768166089965398,-0.00045326235704123974,9,0.013910355486862442,638,208,0.019230769230769232,0.0474419966340065,0.0446440652012825,647,2.312534809112549,2.029348134994507,airlight_bin=0.75<=A<0.85,airlight_bin,157,0.0,0.46918827029324267,0.17729878425598145,2353,647,212,0.3276661514683153
2376,0.7995767541547677,2390,B_cr_features_shuffled,tiny_mlp,280,0.007142857142857143,-0.0005637172725982964,5,0.0078003120124804995,636,240,0.016666666666666666,0.041340216994285583,0.03747474029660225,641,2.281193733215332,1.9880752563476562,airlight_bin=0.85<=A<0.95,airlight_bin,98,0.0,0.4798643493005511,0.1826082170009613,2359,641,230,0.358814352574103
2376,0.589595629945864,2390,B_cr_features_shuffled,tiny_mlp,280,0.0035714285714285713,-0.0006992786074988544,2,0.0023612750885478157,845,338,0.005917159763313609,0.0071264151483774185,0.014087207615375519,847,3.0045087337493896,2.750365972518921,airlight_bin=A<0.65,airlight_bin,293,0.0034129692832764505,0.48072457036692984,0.2130541354417801,2153,847,372,0.43919716646989376
2376,0.3627285080755437,2390,B_cr_features_shuffled,tiny_mlp,154,0.025974025974025976,-0.00038302529719658196,6,0.018518518518518517,318,134,0.03731343283582089,0.048815757036209106,0.05155624449253082,324,1.769871711730957,1.4119763374328613,airlight_bin=A>=0.95,airlight_bin,25,0.0,0.5052316890881914,0.173847496509552,2676,324,108,0.3333333333333333
2376,0.06728101748682096,2390,B_cr_features_shuffled,tiny_mlp,236,0.01694915254237288,-0.0004382271727081388,10,0.016556291390728478,594,213,0.023474178403755867,0.03224845975637436,0.02501954324543476,604,2.499765634536743,2.2083964347839355,beta_bin=0.8<=beta<1.1,beta_bin,205,0.004878048780487805,0.5129382303839732,0.19970980286598206,2396,604,242,0.40066225165562913
2376,0.18018707160737102,2390,B_cr_features_shuffled,tiny_mlp,249,0.01606425702811245,-0.00042001946712844074,5,0.008417508417508417,589,230,0.008695652173913044,0.040865007787942886,0.03732267767190933,594,2.2028207778930664,1.9164780378341675,beta_bin=1.1<=beta<1.4,beta_bin,146,0.0,0.4538653366583541,0.17712418735027313,2406,594,211,0.3552188552188552
2376,0.45273110432536434,2390,B_cr_features_shuffled,tiny_mlp,247,0.020242914979757085,-0.0004517619963735342,5,0.008460236886632826,586,220,0.013636363636363636,0.02548716403543949,0.026684973388910294,591,2.048769235610962,1.7200660705566406,beta_bin=1.4<=beta<1.7,beta_bin,67,0.0,0.5101701951017019,0.20252341032028198,2409,591,231,0.39086294416243655
2376,0.2860439964477151,2390,B_cr_features_shuffled,tiny_mlp,245,0.004081632653061225,-0.00047756702406331897,7,0.011705685618729096,591,247,0.016194331983805668,0.03632684051990509,0.03376772254705429,598,2.836923360824585,2.5881481170654297,beta_bin=beta<0.8,beta_bin,298,0.0,0.49791840133222315,0.20299240946769714,2402,598,226,0.3779264214046823
2376,0.292526562955337,2390,B_cr_features_shuffled,tiny_mlp,265,0.045283018867924525,-0.0005568381166085601,20,0.03262642740619902,593,234,0.03418803418803419,0.026103151962161064,0.027893783524632454,613,2.0907673835754395,1.7419136762619019,beta_bin=beta>=1.7,beta_bin,34,0.029411764705882353,0.47549224968579806,0.18664120137691498,2387,613,241,0.3931484502446982
2376,0.24977063281994186,2390,B_cr_features_shuffled,tiny_mlp,315,0.0,-0.0005671597900800407,3,0.004,747,263,0.0038022813688212928,0.027589788660407066,0.024660123512148857,750,2.5464231967926025,2.31539249420166,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0.4271111111111111,0.18473997712135315,2250,750,296,0.39466666666666667
2376,0.31250835373140384,2390,B_cr_features_shuffled,tiny_mlp,321,0.006230529595015576,-0.0006038231076672673,2,0.0026666666666666666,748,318,0.0,0.033277105540037155,0.031526803970336914,750,2.061561107635498,1.7693935632705688,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0.4097777777777778,0.1782453954219818,2250,750,273,0.364
2376,0.3293134575946639,2390,B_cr_features_shuffled,tiny_mlp,368,0.002717391304347826,-0.0005854913033545017,2,0.0026666666666666666,748,193,0.0,0.021745910868048668,0.017678581178188324,750,4.260653972625732,4.104551315307617,cr_strength_bin=strong_cr_q4,cr_strength_bin,750,0.0026666666666666666,0.5488888888888889,0.23310965299606323,2250,750,309,0.412
2376,0.5476806786101526,2390,B_cr_features_shuffled,tiny_mlp,303,0.013201320132013201,-0.000627834175247699,8,0.010666666666666666,742,370,0.010810810810810811,0.02524588815867901,0.024898985400795937,750,1.5753083229064941,1.172141194343567,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0.26711111111111113,0.1341356784105301,2250,750,295,0.3933333333333333
2376,0.07226773342312946,2390,C_lfv1_features_shuffled,ridge,591,0.2961082910321489,-3.8932121242396533e-05,201,0.268,549,281,0.3665480427046263,0.21111130714416504,0.21822373569011688,750,1.3357388973236084,1.039804220199585,random_1,random,178,0.016853932584269662,0.7968888888888889,0.6568371057510376,2250,750,192,0.256
2376,0.10898858165901573,2390,C_lfv1_features_shuffled,ridge,571,0.3169877408056042,-4.1184466681443155e-05,204,0.272,546,292,0.3698630136986301,0.2009921669960022,0.20047029852867126,750,1.367509126663208,1.0598890781402588,random_2,random,195,0.02564102564102564,0.8071111111111111,0.659898042678833,2250,750,197,0.26266666666666666
2376,0.061060101924825166,2390,C_lfv1_features_shuffled,ridge,579,0.2987910189982729,-4.5369753934210166e-05,194,0.25866666666666666,556,301,0.3289036544850498,0.19821858406066895,0.1997418999671936,750,1.3660428524017334,1.0658146142959595,random_3,random,189,0.010582010582010581,0.7942222222222223,0.6570610404014587,2250,750,200,0.26666666666666666
2376,0.05600571167929507,2390,C_lfv1_features_shuffled,ridge,400,0.31,-3.624279270297848e-05,149,0.2754158964879852,392,224,0.33035714285714285,0.2089543342590332,0.20763982832431793,541,1.4238888025283813,1.1381233930587769,airlight_bin=0.65<=A<0.75,airlight_bin,177,0.01694915254237288,0.7946319642130948,0.6422967314720154,2459,541,136,0.2513863216266174
2376,0.0527004093787915,2390,C_lfv1_features_shuffled,ridge,522,0.28544061302681994,-3.983921851613559e-05,161,0.24884080370942813,486,208,0.3173076923076923,0.19253891706466675,0.18443533778190613,647,1.364332675933838,1.0584579706192017,airlight_bin=0.75<=A<0.85,airlight_bin,157,0.03821656050955414,0.7981300467488313,0.6479558348655701,2353,647,192,0.29675425038639874
2376,0.22753321313265612,2390,C_lfv1_features_shuffled,ridge,517,0.3578336557059961,-2.346085420867894e-05,202,0.31513260530421217,439,240,0.4,0.2366751730442047,0.2412157952785492,641,1.2545853853225708,0.9437106251716614,airlight_bin=0.85<=A<0.95,airlight_bin,98,0.01020408163265306,0.7867740568037304,0.6440394520759583,2359,641,135,0.21060842433697347
2376,-0.03830983425714002,2390,C_lfv1_features_shuffled,ridge,546,0.184981684981685,-7.433367863995954e-05,136,0.16056670602125148,711,338,0.21597633136094674,0.13430143892765045,0.13868191838264465,847,1.5323412418365479,1.2247298955917358,airlight_bin=A<0.65,airlight_bin,293,0.006825938566552901,0.8244310264746865,0.6799715757369995,2153,847,276,0.32585596221959856
2376,0.19671758522653865,2390,C_lfv1_features_shuffled,ridge,283,0.392226148409894,-9.671683073975146e-06,119,0.36728395061728397,205,134,0.4626865671641791,0.25388798117637634,0.2843061089515686,324,1.150531530380249,0.8140093088150024,airlight_bin=A>=0.95,airlight_bin,25,0.0,0.7742899850523169,0.6239897608757019,2676,324,71,0.2191358024691358
2376,0.11786041553102516,2390,C_lfv1_features_shuffled,ridge,439,0.32801822323462415,-3.635794928413816e-05,163,0.26986754966887416,441,213,0.36619718309859156,0.21289648115634918,0.22031086683273315,604,1.3897554874420166,1.1130882501602173,beta_bin=0.8<=beta<1.1,beta_bin,205,0.00975609756097561,0.7909015025041736,0.6467949748039246,2396,604,151,0.25
2376,0.11066203436155463,2390,C_lfv1_features_shuffled,ridge,447,0.3333333333333333,-3.8046120607759804e-05,170,0.28619528619528617,424,230,0.2956521739130435,0.20679384469985962,0.22163978219032288,594,1.3436028957366943,1.04594087600708,beta_bin=1.1<=beta<1.4,beta_bin,146,0.0410958904109589,0.786783042394015,0.6407987475395203,2406,594,160,0.26936026936026936
2376,0.10001427203253752,2390,C_lfv1_features_shuffled,ridge,509,0.3143418467583497,-3.093723353231326e-05,171,0.2893401015228426,420,220,0.4,0.20115233957767487,0.1986626237630844,591,1.2669802904129028,0.9227082133293152,beta_bin=1.4<=beta<1.7,beta_bin,67,0.04477611940298507,0.79244499792445,0.6455551385879517,2409,591,163,0.27580372250423013
2376,-0.0020295570058069794,2390,C_lfv1_features_shuffled,ridge,382,0.24345549738219896,-6.0339199990266934e-05,114,0.19063545150501673,484,247,0.27125506072874495,0.18617141246795654,0.20108413696289062,598,1.6041526794433594,1.3694084882736206,beta_bin=beta<0.8,beta_bin,298,0.016778523489932886,0.8080766028309742,0.6540462374687195,2402,598,158,0.26421404682274247
2376,0.22343765475484548,2390,C_lfv1_features_shuffled,ridge,529,0.3780718336483932,-1.173598866444081e-05,222,0.3621533442088091,391,234,0.45726495726495725,0.2255690097808838,0.2351614534854889,613,1.16673743724823,0.7914019227027893,beta_bin=beta>=1.7,beta_bin,34,0.0,0.7968160871386678,0.6458930373191833,2387,613,146,0.23817292006525284
2376,-0.25710173022146143,2390,C_lfv1_features_shuffled,ridge,562,0.12811387900355872,-8.896523650037125e-05,87,0.116,663,263,0.1444866920152091,0.16020697355270386,0.16633591055870056,750,1.423016905784607,1.1755352020263672,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0.76,0.6527881026268005,2250,750,233,0.31066666666666665
2376,-0.030668447587929793,2390,C_lfv1_features_shuffled,ridge,633,0.30647709320695105,-5.658555164700374e-05,226,0.30133333333333334,524,318,0.3270440251572327,0.19873343408107758,0.20724347233772278,750,1.1646963357925415,0.8303488492965698,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0.7391111111111112,0.6323830485343933,2250,750,200,0.26666666666666666
2376,-0.24394482704497186,2390,C_lfv1_features_shuffled,ridge,483,0.006211180124223602,-0.00011557402467587963,6,0.008,744,193,0.015544041450777202,0.09244323521852493,0.10244038701057434,750,2.25382399559021,2.083559274673462,cr_strength_bin=strong_cr_q4,cr_strength_bin,750,0.008,0.8968888888888888,0.7020778656005859,2250,750,269,0.3586666666666667
2376,0.07146059258017885,2390,C_lfv1_features_shuffled,ridge,745,0.5516778523489932,1.8390364857623354e-05,411,0.548,339,370,0.5756756756756757,0.22695426642894745,0.24859577417373657,750,0.9869480729103088,0.3983459174633026,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0.8822222222222222,0.6902607679367065,2250,750,183,0.244
2376,0.5064441038308127,2390,C_lfv1_features_shuffled,tiny_mlp,321,0.003115264797507788,-0.0005405741394497454,3,0.004,747,281,0.0035587188612099642,0.029129134491086006,0.027168184518814087,750,2.4304983615875244,2.1525049209594727,random_1,random,178,0.0,0.468,0.19055041670799255,2250,750,285,0.38
2376,0.4716420211105704,2390,C_lfv1_features_shuffled,tiny_mlp,361,0.019390581717451522,-0.0005738571635447443,7,0.009333333333333334,743,292,0.017123287671232876,0.036080654710531235,0.029999181628227234,750,2.526670217514038,2.2541282176971436,random_2,random,195,0.0,0.48044444444444445,0.1912604719400406,2250,750,276,0.368
2376,0.5987457863630365,2390,C_lfv1_features_shuffled,tiny_mlp,300,0.02,-0.0006249980651773512,10,0.013333333333333334,740,301,0.013289036544850499,0.02844439633190632,0.03035687282681465,750,2.529242515563965,2.2454450130462646,random_3,random,189,0.0,0.48444444444444446,0.18988975882530212,2250,750,278,0.37066666666666664
2376,0.5122299092572882,2390,C_lfv1_features_shuffled,tiny_mlp,241,0.03319502074688797,-0.00039854313945397735,11,0.02033271719038817,530,224,0.03125,0.03688454627990723,0.025765083730220795,541,2.47615385055542,2.182464122772217,airlight_bin=0.65<=A<0.75,airlight_bin,177,0.0,0.4871899145994307,0.17892925441265106,2459,541,205,0.3789279112754159
2376,0.17200975024998263,2390,C_lfv1_features_shuffled,tiny_mlp,285,0.042105263157894736,-0.0004240413545630872,16,0.02472952086553323,631,208,0.009615384615384616,0.03926294296979904,0.0365368127822876,647,2.255558967590332,1.9567844867706299,airlight_bin=0.75<=A<0.85,airlight_bin,157,0.006369426751592357,0.4929876753081173,0.17628708481788635,2353,647,233,0.3601236476043277
2376,0.8785736130978951,2390,C_lfv1_features_shuffled,tiny_mlp,278,0.007194244604316547,-0.0005742916837334633,7,0.0109204368174727,634,240,0.008333333333333333,0.0436214879155159,0.044069692492485046,641,2.202134370803833,1.9008582830429077,airlight_bin=0.85<=A<0.95,airlight_bin,98,0.0,0.4629080118694362,0.18134760856628418,2359,641,211,0.3291731669266771
2376,0.2415644018742675,2390,C_lfv1_features_shuffled,tiny_mlp,292,0.017123287671232876,-0.0005893069901503623,10,0.011806375442739079,837,338,0.005917159763313609,0.003942903131246567,0.01139819622039795,847,2.7402288913726807,2.4656577110290527,airlight_bin=A<0.65,airlight_bin,293,0.0034129692832764505,0.47050627032048303,0.20499415695667267,2153,847,395,0.46635182998819363
2376,0.432330266543345,2390,C_lfv1_features_shuffled,tiny_mlp,140,0.05714285714285714,-0.0003640616196207702,12,0.037037037037037035,312,134,0.014925373134328358,0.052705176174640656,0.04502750188112259,324,1.6513041257858276,1.2784005403518677,airlight_bin=A>=0.95,airlight_bin,25,0.0,0.5112107623318386,0.17858681082725525,2676,324,106,0.3271604938271605
2376,0.7330308071661178,2390,C_lfv1_features_shuffled,tiny_mlp,285,0.028070175438596492,-0.0004506385594140738,11,0.018211920529801324,593,213,0.023474178403755867,0.0380602590739727,0.03503962606191635,604,2.3937602043151855,2.10522723197937,beta_bin=0.8<=beta<1.1,beta_bin,205,0.0,0.49707846410684475,0.19416438043117523,2396,604,217,0.35927152317880795
2376,0.23425454776957974,2390,C_lfv1_features_shuffled,tiny_mlp,271,0.007380073800738007,-0.00048483963473699987,4,0.006734006734006734,590,230,0.008695652173913044,0.033251795917749405,0.03265427425503731,594,2.243201494216919,1.9423885345458984,beta_bin=1.1<=beta<1.4,beta_bin,146,0.0,0.46674979218620116,0.18406111001968384,2406,594,227,0.38215488215488214
2376,0.9230623583444361,2390,C_lfv1_features_shuffled,tiny_mlp,255,0.01568627450980392,-0.000557137536816299,7,0.011844331641285956,584,220,0.01818181818181818,0.024970579892396927,0.02216912806034088,591,2.2119596004486084,1.9007911682128906,beta_bin=1.4<=beta<1.7,beta_bin,67,0.0,0.49937733499377335,0.19771410524845123,2409,591,237,0.4010152284263959
2376,0.24995969983386165,2390,C_lfv1_features_shuffled,tiny_mlp,242,0.02066115702479339,-0.0004504408861976117,9,0.015050167224080268,589,247,0.020242914979757085,0.034071121364831924,0.03347551450133324,598,2.719982147216797,2.4646809101104736,beta_bin=beta<0.8,beta_bin,298,0.0,0.48917568692756036,0.19696921110153198,2402,598,234,0.391304347826087
2376,0.2142933259565061,2390,C_lfv1_features_shuffled,tiny_mlp,250,0.028,-0.0004492665466386825,13,0.021207177814029365,600,234,0.03418803418803419,0.022028464823961258,0.02524906024336815,613,1.9006555080413818,1.5352710485458374,beta_bin=beta>=1.7,beta_bin,34,0.0,0.47214076246334313,0.1796499341726303,2387,613,257,0.4192495921696574
2376,0.44803333711484744,2390,C_lfv1_features_shuffled,tiny_mlp,317,0.00946372239747634,-0.000540077977348119,4,0.005333333333333333,746,263,0.0038022813688212928,0.028711818158626556,0.028596222400665283,750,2.489225149154663,2.2515974044799805,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0.43022222222222223,0.18772615492343903,2250,750,293,0.39066666666666666
2376,0.5694081498000756,2390,C_lfv1_features_shuffled,tiny_mlp,307,0.003257328990228013,-0.0005278844037093222,3,0.004,747,318,0.0031446540880503146,0.0347600132226944,0.03186531364917755,750,1.9645578861236572,1.6731661558151245,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0.39111111111111113,0.17193397879600525,2250,750,270,0.36
2376,0.3447258894908505,2390,C_lfv1_features_shuffled,tiny_mlp,305,0.0,-0.0005587314954027534,0,0.0,750,193,0.0,0.010011297650635242,0.00889916718006134,750,3.972175121307373,3.802799701690674,cr_strength_bin=strong_cr_q4,cr_strength_bin,750,0.0,0.5293333333333333,0.21752335131168365,2250,750,346,0.4613333333333333
2376,0.21919925810426275,2390,C_lfv1_features_shuffled,tiny_mlp,277,0.021660649819494584,-0.0006248832796700299,11,0.014666666666666666,739,370,0.010810810810810811,0.026658128947019577,0.028797809034585953,750,1.5465086698532104,1.1278209686279297,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0.2906666666666667,0.13722547888755798,2250,750,287,0.38266666666666665
2384,0.09310025638403958,2398,D_feature_contrast_shuffled,ridge,582,0.2697594501718213,-5.170507211005315e-05,183,0.244,567,281,0.302491103202847,0.2057526856660843,0.2080458551645279,750,1.4010246992111206,1.1192467212677002,random_1,random,178,0.0056179775280898875,0.8146666666666667,0.6857607960700989,2250,750,194,0.25866666666666666
2384,0.04049428384364023,2398,D_feature_contrast_shuffled,ridge,587,0.3049403747870528,-4.746878767036833e-05,199,0.2653333333333333,551,292,0.339041095890411,0.20015576481819153,0.2148749828338623,750,1.4073830842971802,1.1086113452911377,random_2,random,195,0.015384615384615385,0.8244444444444444,0.6936648488044739,2250,750,197,0.26266666666666666
2384,0.10811510070131457,2398,D_feature_contrast_shuffled,ridge,590,0.2830508474576271,-5.3247666073730215e-05,178,0.23733333333333334,572,301,0.292358803986711,0.18447203934192657,0.18680496513843536,750,1.3951326608657837,1.0939799547195435,random_3,random,189,0.021164021164021163,0.8124444444444444,0.6890043020248413,2250,750,213,0.284
2384,0.008226414379003687,2398,D_feature_contrast_shuffled,ridge,398,0.2889447236180904,-5.632977990899235e-05,127,0.23475046210720887,414,224,0.29017857142857145,0.19819587469100952,0.1995014101266861,541,1.512168049812317,1.2456681728363037,airlight_bin=0.65<=A<0.75,airlight_bin,177,0.01694915254237288,0.8129320862139081,0.6749271750450134,2459,541,150,0.27726432532347506
2384,0.15552767290513195,2398,D_feature_contrast_shuffled,ridge,504,0.30158730158730157,-3.8796872104285285e-05,168,0.2596599690880989,479,208,0.3173076923076923,0.21074074506759644,0.20983591675758362,647,1.3668197393417358,1.0867937803268433,airlight_bin=0.75<=A<0.85,airlight_bin,157,0.025477707006369428,0.8100297492562686,0.6744797229766846,2353,647,152,0.23493044822256567
2384,0.1099310463864377,2398,D_feature_contrast_shuffled,ridge,554,0.2888086642599278,-3.99760901927948e-05,171,0.2667706708268331,470,240,0.3416666666666667,0.20748639106750488,0.20121023058891296,641,1.3280441761016846,1.011249303817749,airlight_bin=0.85<=A<0.95,airlight_bin,98,0.01020408163265306,0.8096651123357355,0.6800055503845215,2359,641,169,0.26365054602184085
2384,-0.001069171381392121,2398,D_feature_contrast_shuffled,ridge,573,0.16404886561954624,-9.623607184039429e-05,114,0.1345926800472255,733,338,0.1863905325443787,0.14042973518371582,0.14329271018505096,847,1.6117621660232544,1.3379766941070557,airlight_bin=A<0.65,airlight_bin,293,0.0,0.8388295401764979,0.7099248766899109,2153,847,265,0.31286894923258557
2384,0.15511888317358183,2398,D_feature_contrast_shuffled,ridge,282,0.3900709219858156,-1.7979458789341152e-05,115,0.3549382716049383,209,134,0.4701492537313433,0.2396639883518219,0.2484118640422821,324,1.1897627115249634,0.8426219820976257,airlight_bin=A>=0.95,airlight_bin,25,0.0,0.7952167414050823,0.6575698852539062,2676,324,67,0.20679012345679013
2384,0.08110819679777495,2398,D_feature_contrast_shuffled,ridge,448,0.265625,-4.872560384683311e-05,139,0.23013245033112584,465,213,0.323943661971831,0.20108558237552643,0.19503308832645416,604,1.4803410768508911,1.2202820777893066,beta_bin=0.8<=beta<1.1,beta_bin,205,0.00975609756097561,0.8180300500834724,0.681491494178772,2396,604,160,0.26490066225165565
2384,0.08940850031748535,2398,D_feature_contrast_shuffled,ridge,459,0.28540305010893247,-4.8295598389813676e-05,148,0.24915824915824916,446,230,0.30869565217391304,0.19958965480327606,0.2046549916267395,594,1.3773610591888428,1.0831304788589478,beta_bin=1.1<=beta<1.4,beta_bin,146,0.00684931506849315,0.8025768911055694,0.6720971465110779,2406,594,148,0.24915824915824916
2384,0.07476962336935852,2398,D_feature_contrast_shuffled,ridge,501,0.313373253493014,-3.391770587768406e-05,167,0.2825719120135364,424,220,0.35454545454545455,0.21517512202262878,0.2313554584980011,591,1.286615252494812,0.9711784720420837,beta_bin=1.4<=beta<1.7,beta_bin,67,0.014925373134328358,0.8003320880033209,0.6727450489997864,2409,591,157,0.2656514382402707
2384,0.10204247481825067,2398,D_feature_contrast_shuffled,ridge,378,0.2037037037037037,-7.444243965437636e-05,94,0.15719063545150502,504,247,0.20242914979757085,0.17887146770954132,0.17666305601596832,598,1.6930971145629883,1.4786072969436646,beta_bin=beta<0.8,beta_bin,298,0.013422818791946308,0.8218151540383014,0.685748279094696,2402,598,168,0.2809364548494983
2384,0.15496219350170248,2398,D_feature_contrast_shuffled,ridge,536,0.35261194029850745,-3.0828272429062054e-05,200,0.3262642740619902,413,234,0.3974358974358974,0.20465099811553955,0.2146521806716919,613,1.2169544696807861,0.8479103446006775,beta_bin=beta>=1.7,beta_bin,34,0.0,0.8165060745705907,0.6813329458236694,2387,613,158,0.25774877650897227
2384,-0.2037622179919476,2398,D_feature_contrast_shuffled,ridge,566,0.10600706713780919,-0.0001004200748866424,70,0.09333333333333334,680,263,0.10646387832699619,0.15134960412979126,0.15614208579063416,750,1.464536428451538,1.2198683023452759,cr_strength_bin=midhigh_cr_q3,cr_strength_bin,0,0.0,0.7813333333333333,0.6851557493209839,2250,750,230,0.30666666666666664
2384,-0.04579533241046591,2398,D_feature_contrast_shuffled,ridge,630,0.2698412698412698,-7.207281305454671e-05,186,0.248,564,318,0.2610062893081761,0.2045341432094574,0.20687958598136902,750,1.2073957920074463,0.9036450386047363,cr_strength_bin=midlow_cr_q2,cr_strength_bin,0,0.0,0.7635555555555555,0.6648937463760376,2250,750,182,0.24266666666666667
2384,-0.25627355494905474,2398,D_feature_contrast_shuffled,ridge,495,0.00404040404040404,-0.00013098970521241426,4,0.005333333333333333,746,193,0.0,0.09490075707435608,0.09104827046394348,750,2.382258176803589,2.231152057647705,cr_strength_bin=strong_cr_q4,cr_strength_bin,750,0.005333333333333333,0.9115555555555556,0.732124388217926,2250,750,266,0.3546666666666667
2384,0.08250740666190869,2398,D_feature_contrast_shuffled,ridge,739,0.557510148849797,2.014624624280259e-05,418,0.5573333333333333,332,370,0.5648648648648649,0.23616622388362885,0.2606491446495056,750,0.9880890250205994,0.41617056727409363,cr_strength_bin=weak_cr_q1,cr_strength_bin,0,0.0,0.9017777777777778,0.7213995456695557,2250,750,167,0.22266666666666668
2384,0.627892109810634,2398,D_feature_contrast_shuffled,tiny_mlp,324,0.0030864197530864196,-0.0008813606691546738,2,0.0026666666666666666,748,281,0.0035587188612099642,0.027523333206772804,0.026417674496769905,750,2.901643991470337,2.66239070892334,random_1,random,178,0.0,0.3933333333333333,0.187822625041008,2250,750,292,0.3893333333333333
2384,0.5218779079784246,2398,D_feature_contrast_shuffled,tiny_mlp,315,0.015873015873015872,-0.0007306979387067258,6,0.008,744,292,0.010273972602739725,0.02852632664144039,0.02649080380797386,750,2.7828779220581055,2.5294713973999023,random_2,random,195,0.0,0.48577777777777775,0.19955827295780182,2250,750,287,0.38266666666666665
2384,0.7477258115844505,2398,D_feature_contrast_shuffled,tiny_mlp,316,0.006329113924050633,-0.0008463578415103257,4,0.005333333333333333,746,301,0.009966777408637873,0.029588449746370316,0.02949194237589836,750,2.85996675491333,2.6128649711608887,random_3,random,189,0.0,0.48977777777777776,0.1982378512620926,2250,750,293,0.39066666666666666
2384,0.4225951914093774,2398,D_feature_contrast_shuffled,tiny_mlp,237,0.02531645569620253,-0.0006219021743163466,7,0.012939001848428836,534,224,0.017857142857142856,0.04737953469157219,0.043467652052640915,541,2.871849536895752,2.6374969482421875,airlight_bin=0.65<=A<0.75,airlight_bin,177,0.0,0.5091500610004067,0.20092755556106567,2459,541,195,0.36044362292051757
2384,0.5376802222196256,2398,D_feature_contrast_shuffled,tiny_mlp,294,0.003401360544217687,-0.0006974361022002995,2,0.0030911901081916537,645,208,0.009615384615384616,0.03342609852552414,0.02994171716272831,647,2.739452600479126,2.4895451068878174,airlight_bin=0.75<=A<0.85,airlight_bin,157,0.0,0.49851253718657035,0.2045302540063858,2353,647,245,0.3786707882534776
2384,0.4303032865273384,2398,D_feature_contrast_shuffled,tiny_mlp,284,0.02112676056338028,-0.0006920986343175173,6,0.0093603744149766,635,240,0.025,0.028601523488759995,0.0261834766715765,641,2.468681573867798,2.183905601501465,airlight_bin=0.85<=A<0.95,airlight_bin,98,0.0,0.5082662144976685,0.1971900463104248,2359,641,242,0.37753510140405616
2384,0.19596895017094815,2398,D_feature_contrast_shuffled,tiny_mlp,360,0.0,-0.0009922963799908757,0,0.0,847,338,0.0,-0.0007727122283540666,0.00016514687740709633,847,3.3981034755706787,3.16438364982605,airlight_bin=A<0.65,airlight_bin,293,0.0,0.47747329307942404,0.21264438331127167,2153,847,423,0.49940968122786306
2384,0.7613025817601964,2398,D_feature_contrast_shuffled,tiny_mlp,163,0.006134969325153374,-0.0005314307636581361,3,0.009259259259259259,321,134,0.007462686567164179,0.043061546981334686,0.036137454211711884,324,1.9459997415542603,1.6035016775131226,airlight_bin=A>=0.95,airlight_bin,25,0.0,0.4943946188340807,0.20759065449237823,2676,324,121,0.3734567901234568
2384,0.35382731096673986,2398,D_feature_contrast_shuffled,tiny_mlp,240,0.029166666666666667,-0.0005977663095109165,9,0.014900662251655629,595,213,0.018779342723004695,0.022890450432896614,0.019090723246335983,604,2.7645204067230225,2.5013175010681152,beta_bin=0.8<=beta<1.1,beta_bin,205,0.0,0.513355592654424,0.1995386779308319,2396,604,249,0.41225165562913907
2384,0.3415363077028213,2398,D_feature_contrast_shuffled,tiny_mlp,264,0.011363636363636364,-0.0007063145167194307,6,0.010101010101010102,588,230,0.013043478260869565,0.03489802032709122,0.031094074249267578,594,2.7197742462158203,2.4639177322387695,beta_bin=1.1<=beta<1.4,beta_bin,146,0.0,0.4796342477140482,0.20410671830177307,2406,594,219,0.3686868686868687
2384,0.5410604831620827,2398,D_feature_contrast_shuffled,tiny_mlp,272,0.014705882352941176,-0.0006419385899789631,5,0.008460236886632826,586,220,0.022727272727272728,0.035880621522665024,0.025141563266515732,591,2.459857702255249,2.1856765747070312,beta_bin=1.4<=beta<1.7,beta_bin,67,0.0,0.4852635948526359,0.20759354531764984,2409,591,222,0.3756345177664975
2384,0.3738703085238308,2398,D_feature_contrast_shuffled,tiny_mlp,208,0.009615384615384616,-0.0006580647896043956,3,0.005016722408026756,595,247,0.008097165991902834,0.04140793904662132,0.04146800935268402,598,3.251188039779663,3.042921304702759,beta_bin=beta<0.8,beta_bin,298,0.0,0.4912572855953372,0.20342934131622314,2402,598,201,0.33612040133779264
