loss:0.24194 | L1:0.09142 | CR:0.15053 | step :109/50000 | lr :0.0001000 | time_used :0.5
loss:0.26374 | L1:0.11593 | CR:0.14781 | step :110/50000 | lr :0.0001000 | time_used :0.5
loss:0.25103 | L1:0.10409 | CR:0.14694 | step :111/50000 | lr :0.0001000 | time_used :0.5
loss:0.26640 | L1:0.11660 | CR:0.14981 | step :112/50000 | lr :0.0001000 | time_used :0.5
loss:0.26774 | L1:0.11927 | CR:0.14847 | step :113/50000 | lr :0.0001000 | time_used :0.5
loss:0.29591 | L1:0.14157 | CR:0.15434 | step :114/50000 | lr :0.0001000 | time_used :0.5
loss:0.25187 | L1:0.10502 | CR:0.14685 | step :115/50000 | lr :0.0001000 | time_used :0.5
loss:0.26752 | L1:0.12120 | CR:0.14632 | step :116/50000 | lr :0.0001000 | time_used :0.5
loss:0.27111 | L1:0.12358 | CR:0.14754 | step :117/50000 | lr :0.0001000 | time_used :0.5
loss:0.26455 | L1:0.11676 | CR:0.14779 | step :118/50000 | lr :0.0001000 | time_used :0.5
loss:0.25308 | L1:0.10480 | CR:0.14827 | step :119/50000 | lr :0.0001000 | time_used :0.5
loss:0.24166 | L1:0.09812 | CR:0.14354 | step :120/50000 | lr :0.0001000 | time_used :0.5
loss:0.23156 | L1:0.08555 | CR:0.14601 | step :121/50000 | lr :0.0001000 | time_used :0.5
loss:0.26570 | L1:0.12143 | CR:0.14427 | step :122/50000 | lr :0.0001000 | time_used :0.5
loss:0.24144 | L1:0.09570 | CR:0.14574 | step :123/50000 | lr :0.0001000 | time_used :0.6
loss:0.25231 | L1:0.10918 | CR:0.14312 | step :124/50000 | lr :0.0001000 | time_used :0.6
loss:0.25228 | L1:0.10611 | CR:0.14617 | step :125/50000 | lr :0.0001000 | time_used :0.6
loss:0.22917 | L1:0.08574 | CR:0.14343 | step :126/50000 | lr :0.0001000 | time_used :0.6
loss:0.25368 | L1:0.11101 | CR:0.14268 | step :127/50000 | lr :0.0001000 | time_used :0.6
loss:0.23758 | L1:0.09166 | CR:0.14592 | step :128/50000 | lr :0.0001000 | time_used :0.6
loss:0.25143 | L1:0.10699 | CR:0.14445 | step :129/50000 | lr :0.0001000 | time_used :0.6
loss:0.24016 | L1:0.09711 | CR:0.14305 | step :130/50000 | lr :0.0001000 | time_used :0.6
loss:0.24463 | L1:0.10117 | CR:0.14346 | step :131/50000 | lr :0.0001000 | time_used :0.6
loss:0.25182 | L1:0.10651 | CR:0.14531 | step :132/50000 | lr :0.0001000 | time_used :0.6
loss:0.22204 | L1:0.07970 | CR:0.14234 | step :133/50000 | lr :0.0001000 | time_used :0.6
loss:0.23902 | L1:0.09384 | CR:0.14518 | step :134/50000 | lr :0.0001000 | time_used :0.6
loss:0.25126 | L1:0.10718 | CR:0.14408 | step :135/50000 | lr :0.0001000 | time_used :0.6
loss:0.25585 | L1:0.11456 | CR:0.14130 | step :136/50000 | lr :0.0001000 | time_used :0.6
loss:0.22803 | L1:0.09002 | CR:0.13800 | step :137/50000 | lr :0.0001000 | time_used :0.6
loss:0.23370 | L1:0.09428 | CR:0.13942 | step :138/50000 | lr :0.0001000 | time_used :0.6
loss:0.23739 | L1:0.09901 | CR:0.13838 | step :139/50000 | lr :0.0001000 | time_used :0.6
loss:0.25073 | L1:0.10926 | CR:0.14147 | step :140/50000 | lr :0.0001000 | time_used :0.6
loss:0.23579 | L1:0.09365 | CR:0.14214 | step :141/50000 | lr :0.0001000 | time_used :0.6
loss:0.25236 | L1:0.11151 | CR:0.14086 | step :142/50000 | lr :0.0001000 | time_used :0.6
loss:0.22513 | L1:0.08852 | CR:0.13662 | step :143/50000 | lr :0.0001000 | time_used :0.6
loss:0.24635 | L1:0.10637 | CR:0.13998 | step :144/50000 | lr :0.0001000 | time_used :0.6
loss:0.25096 | L1:0.10916 | CR:0.14179 | step :145/50000 | lr :0.0001000 | time_used :0.6
loss:0.26227 | L1:0.12194 | CR:0.14032 | step :146/50000 | lr :0.0001000 | time_used :0.6
loss:0.24211 | L1:0.10141 | CR:0.14070 | step :147/50000 | lr :0.0001000 | time_used :0.6
loss:0.23203 | L1:0.08974 | CR:0.14228 | step :148/50000 | lr :0.0001000 | time_used :0.6
loss:0.22405 | L1:0.08457 | CR:0.13948 | step :149/50000 | lr :0.0001000 | time_used :0.6
loss:0.24900 | L1:0.10836 | CR:0.14064 | step :150/50000 | lr :0.0001000 | time_used :0.6
loss:0.26313 | L1:0.12193 | CR:0.14120 | step :151/50000 | lr :0.0001000 | time_used :0.7
loss:0.24241 | L1:0.10217 | CR:0.14024 | step :152/50000 | lr :0.0001000 | time_used :0.7
loss:0.23784 | L1:0.09860 | CR:0.13923 | step :153/50000 | lr :0.0001000 | time_used :0.7
loss:0.23729 | L1:0.10176 | CR:0.13553 | step :154/50000 | lr :0.0001000 | time_used :0.7
loss:0.25618 | L1:0.11802 | CR:0.13815 | step :155/50000 | lr :0.0001000 | time_used :0.7
loss:0.22949 | L1:0.08824 | CR:0.14125 | step :156/50000 | lr :0.0001000 | time_used :0.7
loss:0.22598 | L1:0.08633 | CR:0.13965 | step :157/50000 | lr :0.0001000 | time_used :0.7
loss:0.24469 | L1:0.10755 | CR:0.13713 | step :158/50000 | lr :0.0001000 | time_used :0.7
loss:0.23087 | L1:0.09234 | CR:0.13853 | step :159/50000 | lr :0.0001000 | time_used :0.7
loss:0.22371 | L1:0.09270 | CR:0.13101 | step :160/50000 | lr :0.0001000 | time_used :0.7
loss:0.22970 | L1:0.09178 | CR:0.13791 | step :161/50000 | lr :0.0001000 | time_used :0.7
loss:0.24347 | L1:0.10767 | CR:0.13580 | step :162/50000 | lr :0.0001000 | time_used :0.7
loss:0.21913 | L1:0.08036 | CR:0.13877 | step :163/50000 | lr :0.0001000 | time_used :0.7
loss:0.24021 | L1:0.10367 | CR:0.13653 | step :164/50000 | lr :0.0001000 | time_used :0.7
