blend_mean_psnr,cr_mean_psnr,feature_count,feature_set,gain_vs_cr,gain_vs_lfv1,head,intervention_precision,intervention_rate,lfv1_mean_psnr,mean_oracle_c,mean_pred_c,n,oracle_gain_vs_lfv1,oracle_mean_psnr,oracle_recovery,pred_lfv1_delta_corr,pred_oracle_c_corr,preserve_recall,regression_improve_recall,split,split_family,std_pred_c,strong_cr_regression_improve_recall
39.76691533480772,38.95624962221522,423,teacher_output_proxy,0.8106657125925025,0.8792000213152988,sklearn_hgb,0.6088328075709779,1.0,38.88771531349242,0.4915616838741526,0.5169110694369733,2416,1.2415437668605094,40.12925908035293,0.7081506466242611,0.4189542829990387,0.4262621998786926,0.5876288659793815,1.0,beta_bin=0.8<=beta<1.1,beta_bin,0.0944295457404544,1.0
38.968085530406874,38.223947516130536,423,teacher_output_proxy,0.7441380142763379,0.8367618855036483,sklearn_hgb,0.5360738255033557,1.0,38.131323644903226,0.4904579738692114,0.49853094541373655,2376,1.164636132613289,39.295959777516515,0.7184749485878882,0.401244193315506,0.3994365334510803,0.6054564533053515,1.0,beta_bin=1.1<=beta<1.4,beta_bin,0.09412857304775332,1.0
37.743292092154064,36.98532076749452,423,teacher_output_proxy,0.7579713246595432,0.8442316086080837,sklearn_hgb,0.5182829888712241,1.0,36.89906048354598,0.48511716874098826,0.4913390203654473,2364,1.1261907630751153,38.025251246621096,0.7496346412060075,0.34832435846328735,0.3664344847202301,0.6543478260869565,1.0,beta_bin=1.4<=beta<1.7,beta_bin,0.09446345038305891,1.0
41.01788427421903,40.08567268727901,423,teacher_output_proxy,0.9322115869400207,0.6893758334249114,sklearn_hgb,0.4844533600802407,1.0,40.32850844079412,0.5303310730493479,0.512199890715721,2392,1.081434137481196,41.40994257827531,0.6374644645765686,0.30919432640075684,0.3385278582572937,0.5774774774774775,1.0,beta_bin=beta<0.8,beta_bin,0.09029323583502726,1.0
36.94453192624815,36.1733858435778,423,teacher_output_proxy,0.7711460826703558,0.8385427543313426,sklearn_hgb,0.48515476942514213,1.0,36.10598917191681,0.4907347058970687,0.46603614354253936,2452,1.1229711492974062,37.22896032121422,0.7467179854578057,0.3315258026123047,0.3154463469982147,0.613682092555332,1.0,beta_bin=beta>=1.7,beta_bin,0.10224619081591085,1.0
38.764961976144626,38.08246535440214,423,teacher_output_proxy,0.6824966217424873,0.8384286320316789,sklearn_ridge,0.5345303867403315,1.0,37.92653334411295,0.47912272716193227,0.5007573698957761,3000,1.175239108991157,39.101772453104104,0.7134111055499892,0.2357528656721115,0.2513716220855713,0.6040386303775241,1.0,random_image_1,random_image,0.09564131333556787,1.0
38.80040388305195,38.01646055301683,423,teacher_output_proxy,0.7839433300351217,0.7603798856250705,sklearn_ridge,0.49233844103930713,1.0,38.04002399742688,0.5019691464666312,0.49569495720167955,3000,1.117385108211252,39.15740910563813,0.6804993909768781,0.23772622644901276,0.24679626524448395,0.5898653998416469,0.999194847020934,random_image_2,random_image,0.09130213940509585,1.0
39.070928158548504,38.31322279514455,423,teacher_output_proxy,0.7577053634039572,0.8010455310337861,sklearn_ridge,0.4865771812080537,1.0,38.26988262751472,0.49639540780375485,0.4967204324007034,3000,1.141119453329253,39.41100208084397,0.7019821883642485,0.24617347121238708,0.22853511571884155,0.6023198011599006,0.999219968798752,random_image_3,random_image,0.0935097954338777,0.9975669099756691
39.449131643848766,38.63839310400732,423,teacher_output_proxy,0.8107385398414451,0.7901327152765205,sklearn_ridge,0.44814462416745954,1.0,38.658998928572245,0.5112501454363895,0.4962486764089017,2164,1.147693115515473,39.80669204408772,0.6884529536634478,0.20695847272872925,0.20500591397285461,0.6036519871106337,1.0,airlight_bin=0.65<=A<0.75,airlight_bin,0.09557565622670015,1.0
38.95683125922327,38.226301407272786,423,teacher_output_proxy,0.7305298519504859,0.841097683237308,sklearn_ridge,0.5043478260869565,1.0,38.11573357598596,0.48104868762504055,0.4993884440459645,2588,1.196520142721404,39.31225371870737,0.7029532167536982,0.282299280166626,0.2635497748851776,0.6282926829268293,1.0,airlight_bin=0.75<=A<0.85,airlight_bin,0.08983080617235935,1.0
