name,num_images,mean_psnr,mean_ssim,gain_vs_lfv1_psnr,gain_vs_baseline_psnr,median_delta_lfv1_psnr,p10_delta_lfv1_psnr,p90_delta_lfv1_psnr,three_way_accuracy,two_way_accuracy_on_pair_rows,residual_selection_count,lfv1_selection_count,baseline_selection_count,residual_precision_vs_lfv1,residual_recall_vs_lfv1,lost_lfv1_gain_selected_count,residual_worst_selected_count,residual_beats_both_selected_count,mitigates_lfv1_regression_selected_count,feature,threshold,op,feature_class,selected_fraction
rule,1000,32.42796335840156,0.9845651232600212,-0.0003111215377471304,0.20264791433832835,0.0,-1.7221767503615704,1.7336128516985685,0.38,0.517,900,100,0,0.5144444444444445,0.9096267190569745,198,144,277,101,residual_luma_bias,-0.026978206634521485,>=,gt_aware_diagnostic,0.9
rule,1000,32.42796084410252,0.9844451796412468,-0.0003136358368082064,0.20264540003926748,0.0,-0.6200720179899155,0.6613396750122775,0.334,0.493,400,600,0,0.5025,0.3948919449901768,73,71,98,53,baseline_mae,0.014752853102982043,<=,gt_aware_diagnostic,0.4
rule,1000,32.42795837695978,0.9845077899098397,-0.00031610297950958354,0.202642932896566,0.0,0.0,0.0,0.328,0.489,50,950,0,0.48,0.047151277013752456,11,11,18,4,lfv1_edge_mean,0.11253719553351402,<=,proxy_or_output_feature,0.05
rule,1000,32.42794232281192,0.9844864632487297,-0.0003321571273947015,0.20262687874868063,0.0,-0.8120206666951396,0.87407657283349,0.335,0.476,549,451,0,0.48633879781420764,0.5245579567779961,102,88,140,56,residual_lfv1_dark_channel_mean_delta_abs,0.004244841635227203,<=,proxy_or_output_feature,0.549
rule,1000,32.427923907166154,0.9846147416830063,-0.0003505727731409678,0.2026084631029345,0.0,-0.8580301942553432,1.0457293330578787,0.363,0.516,449,551,0,0.5278396436525612,0.4656188605108055,95,69,147,41,lfv1_lap_var_ratio_gt,0.9951999545097351,<=,gt_aware_diagnostic,0.449
rule,1000,32.42788055561479,0.984542431473732,-0.0003939243245211479,0.20256511155155468,0.0,-1.110303594000167,1.1254166040827327,0.358,0.504,501,499,0,0.5129740518962076,0.5049115913555993,96,91,144,64,residual_luma_bias,-0.0014467239379882812,<=,gt_aware_diagnostic,0.501
rule,1000,32.42776227738051,0.9843879962563514,-0.0005122025587821603,0.20244683331729366,0.0,-0.7672407488804999,0.899642574084474,0.339,0.491,400,600,0,0.5,0.3929273084479371,84,69,114,49,residual_edge_mean,0.2275618255138397,>=,proxy_or_output_feature,0.4
rule,1000,32.42771562527273,0.9846055800318718,-0.0005588546665559591,0.20240018120951955,0.0,-0.20369615254129195,0.5240130018801747,0.359,0.519,250,750,0,0.556,0.2730844793713163,59,36,92,26,lfv1_lap_var_ratio_gt,0.9759628474712372,<=,gt_aware_diagnostic,0.25
rule,1000,32.4277100668744,0.9845253183841706,-0.000564413064893813,0.20239462281118184,0.0,0.0,0.0,0.327,0.489,100,900,0,0.49,0.0962671905697446,21,18,29,11,baseline_edge_mean,0.1338510751724243,<=,proxy_or_output_feature,0.1
rule,1000,32.42768965844217,0.9844876747727395,-0.0005848214971563479,0.20237421437891936,0.0,-0.9952548384923466,1.1305930369794162,0.35,0.515,550,450,0,0.5218181818181818,0.5638506876227898,117,86,167,59,lfv1_luma_std_delta,-0.001297535002231598,>=,gt_aware_diagnostic,0.55
rule,1000,32.42764884877125,0.9845670362114907,-0.0006256311680547242,0.20233340470802078,0.0,-0.41295163337182483,0.47034767748037937,0.328,0.489,300,700,0,0.49666666666666665,0.29273084479371314,63,50,75,37,baseline_edge_error,0.011707901209592819,<=,gt_aware_diagnostic,0.3
rule,1000,32.42764810544681,0.9844658969640732,-0.0006263744924871873,0.20233266138358816,0.0,-0.053738761983695545,0.0,0.325,0.483,200,800,0,0.48,0.18860510805500982,32,36,44,24,baseline_rmse,0.014311255514621734,<=,gt_aware_diagnostic,0.2
rule,1000,32.427628303800006,0.9845131354928016,-0.0006461761392929759,0.20231285973678265,0.0,-1.3106123211106235,1.4185680168606036,0.365,0.49,749,251,0,0.4993324432576769,0.7347740667976425,153,129,223,70,residual_lfv1_saturation_mean_delta,-0.0017015263438224792,>=,proxy_or_output_feature,0.749
rule,1000,32.427615683316745,0.9844180180430412,-0.0006587966225431661,0.20230023925353247,0.0,0.0,0.0,0.331,0.497,50,950,0,0.56,0.0550098231827112,12,8,20,4,residual_lfv1_lap_var_delta,0.00958331078290939,>=,proxy_or_output_feature,0.05
rule,1000,32.42754610935795,0.9844034937024116,-0.0007283705813418404,0.20223066529473377,0.0,0.0,0.0,0.319,0.489,50,950,0,0.48,0.047151277013752456,15,7,15,6,lfv1_lap_var,0.34015486240386966,>=,proxy_or_output_feature,0.05
rule,1000,32.42753485986584,0.9845278315544128,-0.0007396200734560949,0.20221941580261935,0.0,-1.1906081419109602,1.2693444577332458,0.376,0.526,451,549,0,0.5388026607538803,0.4774066797642436,107,65,160,43,baseline_mae,0.01919670607894659,>=,gt_aware_diagnostic,0.451
rule,1000,32.427503791752905,0.9845889902710915,-0.0007706881864073445,0.20218834768966815,0.0,-1.7616651522894393,1.7610258686158315,0.382,0.516,949,51,0,0.5131717597471022,0.9567779960707269,205,150,284,107,baseline_luma_std,0.1914316698908806,>=,proxy_or_output_feature,0.949
rule,1000,32.42747203513697,0.9845252702236176,-0.0008024448023346551,0.20215659107374082,0.0,-1.0073344637396842,1.0143019604620165,0.344,0.497,550,450,0,0.5054545454545455,0.5461689587426326,112,92,153,63,baseline_highfreq_abs_error,0.000649035722017288,<=,gt_aware_diagnostic,0.55
rule,1000,32.42744419459521,0.9845375957489013,-0.0008302853440746656,0.20212875053200097,0.0,0.0,0.0,0.332,0.497,100,900,0,0.53,0.10412573673870335,25,16,34,13,residual_lfv1_saturation_mean_delta,0.009966167807579038,>=,proxy_or_output_feature,0.1
rule,1000,32.427380054653554,0.9846009891629219,-0.0008944252857574639,0.20206461059031797,0.0,-1.7616651522894393,1.7440611162445976,0.389,0.525,950,50,0,0.5178947368421053,0.9666011787819253,205,149,288,108,residual_luma_mean,0.6105788797140121,<=,proxy_or_output_feature,0.95
rule,1000,32.42736791430615,0.9845558605194091,-0.0009065656331433445,0.20205247024293227,0.0,-0.6200720179899155,0.6623097760748877,0.333,0.497,350,650,0,0.5085714285714286,0.34970530451866405,74,54,92,42,baseline_edge_error,0.01238079983741045,<=,gt_aware_diagnostic,0.35
rule,1000,32.42733191738375,0.984501701593399,-0.0009425625555595829,0.20201647332051625,0.0,-0.9132253633932875,1.089724676494354,0.351,0.518,501,499,0,0.5269461077844312,0.518664047151277,108,78,156,53,lfv1_luma_std_delta,-0.0009646415710449219,>=,gt_aware_diagnostic,0.501
rule,1000,32.427317743930196,0.984648639857769,-0.0009567360090951205,0.2020022998669805,0.0,-1.0272959344031818,1.0583913982787874,0.356,0.511,550,450,0,0.5181818181818182,0.5599214145383105,116,88,158,69,lfv1_dark_channel_mean,0.2568074852228165,<=,proxy_or_output_feature,0.55
rule,1000,32.427301439544586,0.9844246896505355,-0.0009730403947118784,0.2019859954813638,0.0,-0.25932144103500315,0.602410528594729,0.343,0.503,250,750,0,0.524,0.25736738703339884,65,31,84,26,baseline_delta_e_mean,3.2715522050857544,>=,gt_aware_diagnostic,0.25
rule,1000,32.4272833051551,0.9846428263187409,-0.0009911747842137437,0.20196786109186177,0.0,-1.7502685799425006,1.7598424435964037,0.39,0.517,900,100,0,0.5144444444444445,0.9096267190569745,187,152,279,94,residual_saturation_abs_bias,0.03433772921562194,<=,gt_aware_diagnostic,0.9
rule,1000,32.42716177520104,0.9846207448840141,-0.0011127047382503861,0.20184633113782505,0.0,-0.6769994379687871,0.6683673631582328,0.33,0.495,350,650,0,0.5057142857142857,0.3477406679764244,87,51,99,46,lfv1_luma_mean,0.42373597621917725,<=,proxy_or_output_feature,0.35
rule,1000,32.42711007768738,0.9845883499979973,-0.0011644022519232743,0.2017946336241523,0.0,-0.8183163806302524,0.8505749389465117,0.33,0.501,450,550,0,0.5111111111111111,0.4518664047151277,105,58,124,55,residual_saturation_mean,0.2957390815019607,>=,proxy_or_output_feature,0.45
rule,1000,32.42707243837439,0.98449384111166,-0.0012020415649041424,0.20175699431117128,0.0,-0.8290144926519616,0.8165442296006782,0.337,0.492,451,549,0,0.5011086474501109,0.444007858546169,91,77,120,53,baseline_highfreq_abs_error,0.000469164177775383,<=,gt_aware_diagnostic,0.451
rule,1000,32.42706671958259,0.9845247464776039,-0.0012077603567261725,0.2017512755193492,0.0,-1.6597986461168537,1.7069589933536655,0.392,0.529,850,150,0,0.5223529411764706,0.8722986247544204,180,142,260,102,lfv1_saturation_abs_bias,0.0018169134855270386,>=,gt_aware_diagnostic,0.85
rule,1000,32.426932887785455,0.9844685190916062,-0.0013415921538403061,0.20161744372223514,0.0,0.0,0.0,0.321,0.489,100,900,0,0.49,0.0962671905697446,23,15,31,8,residual_luma_std,0.31982383131980896,>=,proxy_or_output_feature,0.1
rule,1000,32.42692064883875,0.984558136343956,-0.0013538311005457367,0.2016052047755298,0.0,-1.5791578891856146,1.6797701319816931,0.38,0.517,900,100,0,0.5144444444444445,0.9096267190569745,191,141,270,98,residual_lfv1_lap_var_delta_abs,0.008520752191543577,<=,proxy_or_output_feature,0.9
rule,1000,32.42680437104348,0.9845218412280082,-0.0014701088958426567,0.201488926980233,0.0,0.0,0.0,0.311,0.475,150,850,0,0.44666666666666666,0.13163064833005894,38,23,37,15,residual_lfv1_highfreq_abs_mean_delta_abs,6.12489879131317e-05,<=,proxy_or_output_feature,0.15
rule,1000,32.42675096440451,0.9844601164460183,-0.001523515534795088,0.20143552034128034,0.0,0.0,0.0,0.314,0.479,150,850,0,0.46,0.13555992141453832,28,24,28,17,baseline_delta_e_mean,1.2911181211471559,<=,gt_aware_diagnostic,0.15
rule,1000,32.42668666124639,0.9844764271974563,-0.001587818692905543,0.20137121718317,0.0,0.0,0.0,0.314,0.479,150,850,0,0.46,0.13555992141453832,28,26,29,17,baseline_delta_e_p95,3.3738563537597654,<=,gt_aware_diagnostic,0.15
rule,1000,32.42663103990081,0.9844460728168487,-0.0016434400384750826,0.20131559583760034,0.0,0.0,0.0,0.331,0.487,100,900,0,0.48,0.09430255402750491,27,17,39,8,lfv1_luma_bias,0.01747148633003235,>=,gt_aware_diagnostic,0.1
rule,1000,32.42661963903675,0.9846714980602265,-0.0016548409025480418,0.20130419497352744,0.0,-1.614828942925679,1.6735179449807107,0.388,0.525,850,150,0,0.52,0.8683693516699411,184,132,266,91,residual_lap_var_ratio_gt,1.070462989807129,<=,gt_aware_diagnostic,0.85
rule,1000,32.42658282787106,0.9844818193912506,-0.001691652068237996,0.2012673838078377,0.0,-1.3052746212466908,1.400252923218232,0.364,0.507,650,350,0,0.5123076923076924,0.6542239685658153,139,103,191,74,lfv1_edge_mean,0.18546731472015382,>=,proxy_or_output_feature,0.65
rule,1000,32.42653594607711,0.9843971758484841,-0.001738533862183335,0.20122050201389247,0.0,-1.0680636295027197,1.208082235660352,0.35,0.494,549,451,0,0.5027322404371585,0.5422396856581533,118,91,160,64,lfv1_highfreq_abs_mean,0.035394187271595004,>=,proxy_or_output_feature,0.549
rule,1000,32.42653547748602,0.9845186985135078,-0.0017390024532702064,0.2012200334228056,0.0,-0.4780234954285653,0.688325417136674,0.347,0.493,300,700,0,0.5033333333333333,0.2966601178781925,61,56,89,39,lfv1_lap_var,0.1707135856151581,>=,proxy_or_output_feature,0.3
rule,1000,32.42653467354182,0.9845218486785888,-0.0017398063974726056,0.20121922947860302,0.0,0.0,0.0,0.327,0.489,100,900,0,0.49,0.0962671905697446,21,18,29,11,lfv1_edge_mean,0.13323613703250883,<=,proxy_or_output_feature,0.1
rule,1000,32.426474393292,0.9844274687767028,-0.0018000866472842353,0.20115894922879143,0.0,-0.9359723486228424,1.1363473749679212,0.355,0.51,349,651,0,0.5272206303724928,0.3614931237721022,81,57,117,42,residual_lfv1_lap_var_delta_abs,0.002936623990535736,>=,proxy_or_output_feature,0.349
rule,1000,32.42630343299636,0.9845336256623268,-0.001971046942919923,0.20098798893315567,0.0,0.0,0.0,0.33,0.491,50,950,0,0.5,0.04911591355599214,10,13,18,5,baseline_edge_mean,0.11235744729638099,<=,proxy_or_output_feature,0.05
rule,1000,32.42627939745254,0.9844822165369987,-0.0019950824867613886,0.20096395338931403,0.0,0.0,0.0,0.327,0.493,50,950,0,0.52,0.05108055009823183,14,6,19,7,lfv1_luma_bias,0.026644304394721985,>=,gt_aware_diagnostic,0.05
rule,1000,32.42627098175588,0.9844602559804916,-0.002003498183415495,0.2009555376926601,0.0,0.0,0.0,0.326,0.491,50,950,0,0.5,0.04911591355599214,13,8,15,4,residual_lfv1_dark_channel_mean_delta_abs,0.00030361562967300414,<=,proxy_or_output_feature,0.05
rule,1000,32.426269766517535,0.9844691979885102,-0.0020047134217645846,0.2009543224543111,0.0,-0.19194337753551052,0.15873767230302094,0.31,0.475,250,750,0,0.468,0.22986247544204322,48,35,53,25,residual_lfv1_luma_mean_delta_abs,0.0014623403549194336,<=,proxy_or_output_feature,0.25
rule,1000,32.42623427173245,0.9844016783833504,-0.00204020820686209,0.20091882766921354,0.0,-0.9653240387317098,1.055419092941353,0.347,0.5,401,599,0,0.5112219451371571,0.4027504911591356,84,75,120,50,residual_lap_var_ratio_gt,1.0045535087585449,>=,gt_aware_diagnostic,0.401
rule,1000,32.42620309404949,0.9844628863334656,-0.0020713858898076436,0.2008876499862677,0.0,-0.06264343270924896,0.0,0.32,0.479,200,800,0,0.47,0.18467583497053044,36,35,44,26,baseline_delta_e_p95,3.6359375,<=,gt_aware_diagnostic,0.2
rule,1000,32.42614098440461,0.984568884909153,-0.0021334955346805485,0.200825540341395,0.0,-0.8183163806302524,0.8505749389465117,0.327,0.499,450,550,0,0.5088888888888888,0.449901768172888,105,57,121,57,lfv1_saturation_mean,0.2929847419261932,>=,proxy_or_output_feature,0.45
rule,1000,32.42608273618575,0.9845495362877845,-0.002191743753559642,0.20076729212251587,0.0,-1.8546155215210818,1.7654990399827664,0.403,0.529,950,50,0,0.52,0.9705304518664047,192,165,289,110,lfv1_from_baseline_lf_mse_delta,-0.000861926269135438,>=,gt_aware_diagnostic,0.95
rule,1000,32.42605141468682,0.9845304242968559,-0.0022230652524856003,0.20073597062358972,0.0,-1.59258051191064,1.6608334296382317,0.372,0.507,850,150,0,0.5094117647058823,0.8506876227897839,178,141,248,97,baseline_luma_std_delta,0.007158745825290684,<=,gt_aware_diagnostic,0.85
rule,1000,32.426040603397965,0.9844908051490784,-0.0022338765413678664,0.20072515933470778,0.0,-0.735971456385936,0.9311607968119933,0.347,0.51,401,599,0,0.5236907730673317,0.412573673870334,84,63,127,42,lfv1_luma_std_delta,-0.00024435520172119143,>=,gt_aware_diagnostic,0.401
rule,1000,32.425984360515855,0.9844556106925011,-0.002290119423435655,0.20066891645263993,0.0,-0.013516737516194692,0.0,0.312,0.487,200,800,0,0.49,0.1925343811394892,38,29,40,23,residual_lfv1_luma_mean_delta_abs,0.0011278748512268066,<=,proxy_or_output_feature,0.2
rule,1000,32.425969832639296,0.9846601344943047,-0.002304647300003033,0.2006543885760725,0.0,-1.7221767503615704,1.694930946134531,0.398,0.533,850,150,0,0.5247058823529411,0.8762278978388998,180,134,272,88,residual_saturation_bias,0.013431003689765932,<=,gt_aware_diagnostic,0.85
rule,1000,32.425964449026814,0.9843821787238121,-0.0023100309124768864,0.20064900496359875,0.0,0.0,0.0,0.322,0.487,50,950,0,0.46,0.04518664047151277,10,12,12,8,lfv1_edge_error,0.02906555179506541,>=,gt_aware_diagnostic,0.05
rule,1000,32.42593812883898,0.9846108210682869,-0.002336351100321792,0.20062268477575385,0.0,-1.6256754801909252,1.694930946134531,0.387,0.519,850,150,0,0.5164705882352941,0.862475442043222,173,147,258,95,baseline_delta_e_mean,4.000953578948975,<=,gt_aware_diagnostic,0.85
rule,1000,32.42592657117368,0.9844591156244278,-0.0023479087656202184,0.2006111271104552,0.0,0.0,0.0,0.312,0.485,100,900,0,0.47,0.09233791748526522,20,12,16,12,baseline_mae,0.007579024136066437,<=,gt_aware_diagnostic,0.1
rule,1000,32.42591763262699,0.9844994902014732,-0.0023568473123093733,0.20060218856376605,0.0,-1.749375174891063,1.7451074832009308,0.401,0.537,850,150,0,0.5270588235294118,0.8801571709233792,180,143,268,101,lfv1_rmse,0.012624730356037617,>=,gt_aware_diagnostic,0.85
rule,1000,32.4258735079885,0.9843572986125946,-0.0024009719507906624,0.20055806392528505,0.0,-0.2627457032889984,0.5493106324838828,0.355,0.507,250,750,0,0.532,0.26129666011787817,53,45,87,27,residual_lfv1_highfreq_abs_mean_delta_abs,0.0005085235461592674,>=,proxy_or_output_feature,0.25
rule,1000,32.425816405224914,0.9845146391391754,-0.0024580747143911454,0.20050096116168425,0.0,-1.714233767629735,1.7336128516985685,0.394,0.531,800,200,0,0.525,0.825147347740668,169,136,252,94,lfv1_rmse,0.013950765505433081,>=,gt_aware_diagnostic,0.8
rule,1000,32.42581532576471,0.9845185633301735,-0.002459154174601892,0.20049988170147376,0.0,-1.5802300767907405,1.6779212153817646,0.369,0.501,750,250,0,0.5066666666666667,0.7465618860510805,153,132,232,82,baseline_saturation_mean,0.35822761058807373,<=,proxy_or_output_feature,0.75
rule,1000,32.425812332100044,0.984428527712822,-0.00246214783925803,0.20049688803681764,0.0,0.0,0.0,0.321,0.491,50,950,0,0.5,0.04911591355599214,14,3,12,7,baseline_dark_channel_mean,0.06623592302203178,<=,proxy_or_output_feature,0.05
rule,1000,32.425812332100044,0.984428527712822,-0.00246214783925803,0.20049688803681764,0.0,0.0,0.0,0.321,0.491,50,950,0,0.5,0.04911591355599214,14,3,12,7,residual_dark_channel_mean,0.0663589969277382,<=,proxy_or_output_feature,0.05
rule,1000,32.42578111594251,0.9844131730794906,-0.0024933639967839164,0.20046567187929165,0.0,0.0,0.0,0.326,0.493,50,950,0,0.52,0.05108055009823183,7,14,12,8,lfv1_highfreq_abs_error,0.0033279318362474442,>=,gt_aware_diagnostic,0.05
rule,1000,32.42576608916663,0.9845355849266052,-0.002508390772677462,0.20045064510339797,0.0,-1.7524092412810808,1.7221572191403336,0.389,0.514,949,51,0,0.512118018967334,0.9548133595284872,198,158,289,100,residual_lfv1_saturation_mean_delta,-0.008512946218252182,>=,proxy_or_output_feature,0.949
rule,1000,32.42573136754823,0.9844104865193367,-0.0025431123910688454,0.20041592348500697,0.0,-0.0031848673430152595,0.0557756094931201,0.332,0.492,201,799,0,0.5024875621890548,0.19842829076620824,41,38,55,28,baseline_saturation_bias,0.009152889251708984,>=,gt_aware_diagnostic,0.201
rule,1000,32.42573017862286,0.984531670331955,-0.0025443013164035905,0.2004147345596721,0.0,-1.422640158489782,1.4887831855280478,0.377,0.521,550,450,0,0.5272727272727272,0.5697445972495089,132,77,191,51,baseline_delta_e_mean,2.0511333227157595,>=,gt_aware_diagnostic,0.55
rule,1000,32.42572503061886,0.9843998408913612,-0.0025494493204556577,0.2004095865556199,0.0,-1.4784688980497074,1.6434387460962776,0.368,0.505,800,200,0,0.50875,0.7996070726915521,161,137,231,94,baseline_lap_var_ratio_gt,0.9543403506278991,>=,gt_aware_diagnostic,0.8
rule,1000,32.42565463597914,0.9843315962553024,-0.0026198439601470194,0.20033919191592864,0.0,0.0,0.0,0.323,0.485,100,900,0,0.47,0.09233791748526522,20,23,22,12,residual_lap_var_ratio_gt,1.1130250453948975,>=,gt_aware_diagnostic,0.1
rule,1000,32.42564911720511,0.9845042620301246,-0.002625362734199452,0.2003336731418761,0.0,-0.27627158062959073,0.1943036086067064,0.319,0.479,250,750,0,0.476,0.2337917485265226,55,41,63,26,residual_lfv1_luma_std_delta_abs,0.0007131695747375488,<=,proxy_or_output_feature,0.25
rule,1000,32.425579640834705,0.9844714767336845,-0.002694839104600476,0.20026419677147508,0.0,-0.3952095445320004,0.5155547563742513,0.342,0.499,300,700,0,0.5133333333333333,0.3025540275049116,63,47,95,23,lfv1_luma_std,0.2865998923778534,>=,proxy_or_output_feature,0.3
rule,1000,32.42557150049235,0.9844455235004425,-0.002702979446972346,0.20025605642910324,0.0,-1.5205037355975146,1.6608334296382317,0.379,0.529,800,200,0,0.52375,0.8231827111984283,167,122,249,85,image_id,200.8,>=,proxy_or_output_feature,0.8
rule,1000,32.42555201794217,0.9844116423130035,-0.0027224619971322425,0.20023657387894342,0.0,-1.4502848469792466,1.6109987556379814,0.382,0.519,650,350,0,0.5215384615384615,0.6660117878192534,138,107,217,59,baseline_dark_channel_mean,0.21142063587903975,>=,proxy_or_output_feature,0.65
rule,1000,32.42551233684452,0.9843943530917167,-0.002762143094775876,0.2001968927812998,0.0,0.0,0.0,0.336,0.499,100,900,0,0.54,0.10609037328094302,24,17,37,8,residual_lfv1_highfreq_abs_mean_delta,0.0008091762661933899,>=,proxy_or_output_feature,0.1
rule,1000,32.42549020158056,0.9845916889309884,-0.002784278358737808,0.2001747575173377,0.0,-1.6256754801909252,1.6926698672540155,0.381,0.517,900,100,0,0.5144444444444445,0.9096267190569745,191,143,273,99,residual_lfv1_highfreq_abs_mean_delta_abs,0.0009298339486122132,<=,proxy_or_output_feature,0.9
rule,1000,32.42544268060239,0.9846130675673485,-0.002831799336906453,0.200127236539169,0.0,-0.9203101050746063,1.0139680031781417,0.351,0.517,450,550,0,0.5288888888888889,0.4675834970530452,105,59,148,40,baseline_lap_var_ratio_gt,0.9834768056869507,<=,gt_aware_diagnostic,0.45
rule,1000,32.42542869472607,0.9844189468622208,-0.002845785213260111,0.20011325066281552,0.0,-1.0158308153340718,1.1663468797753882,0.356,0.509,550,450,0,0.5163636363636364,0.5579567779960707,113,96,166,61,baseline_luma_std_delta,-0.0012470290064811708,>=,gt_aware_diagnostic,0.55
rule,1000,32.425364710857124,0.98459944242239,-0.002909769082188923,0.20004926679388654,0.0,-1.3613520081467043,1.3394951888349445,0.36,0.494,799,201,0,0.5018773466833542,0.787819253438114,169,125,226,84,residual_lfv1_dark_channel_mean_delta_abs,0.008776700496673584,<=,proxy_or_output_feature,0.799
rule,1000,32.4252062023409,0.9843917074203491,-0.0030682775984014724,0.19989075827767408,0.0,-1.462305077917303,1.5821111729562674,0.374,0.519,800,200,0,0.5175,0.8133595284872298,163,131,239,93,lfv1_saturation_bias,-0.012749972939491271,>=,gt_aware_diagnostic,0.8
rule,1000,32.425202161488365,0.9845160771012306,-0.003072318450928094,0.19988671742514763,0.0,-1.3620188133417164,1.4512945551099414,0.352,0.505,634,366,0,0.5110410094637224,0.6365422396856582,142,106,194,70,beta,1.4785,<=,proxy_or_output_feature,0.634
rule,1000,32.42510331815339,0.9844363339543343,-0.003171161785896334,0.19978787409017942,0.0,-1.3704103940463475,1.4514632940300876,0.372,0.528,599,401,0,0.5308848080133556,0.6247544204322201,137,91,190,73,residual_lfv1_lap_var_delta_abs,0.0014813043177127835,>=,proxy_or_output_feature,0.599
rule,1000,32.42504773321079,0.9845115357041359,-0.00322674672851608,0.1997322891475594,0.0,-1.2545864962515236,1.376699188645513,0.356,0.484,699,301,0,0.4949928469241774,0.6797642436149313,144,119,207,67,residual_lfv1_saturation_mean_delta,-0.0008828021585941311,>=,proxy_or_output_feature,0.699
rule,1000,32.425039025820794,0.9844400972127915,-0.003235454118517087,0.1997235817575586,0.0,-1.4368177277113456,1.564796627826659,0.373,0.521,650,350,0,0.5230769230769231,0.6679764243614931,149,102,208,77,residual_lfv1_lap_var_delta_abs,0.001246383786201477,>=,proxy_or_output_feature,0.65
rule,1000,32.42498689903066,0.9845166648030281,-0.003287580908648497,0.19967145496742714,0.0,0.0,0.0,0.33,0.491,150,850,0,0.5,0.14734774066797643,35,22,39,16,lfv1_dark_channel_mean,0.1432199791073799,<=,proxy_or_output_feature,0.15
rule,1000,32.42495098130443,0.9844670377373695,-0.0033234986348796946,0.19963553724119587,0.0,-0.5438888704638195,0.5222755535191028,0.322,0.479,350,650,0,0.4828571428571429,0.3320235756385069,73,61,83,41,baseline_highfreq_abs_error,0.0003368787467479706,<=,gt_aware_diagnostic,0.35
rule,1000,32.424930652208175,0.984519461631775,-0.0033438277311162,0.19961520814495945,0.0,0.0,0.0,0.325,0.487,100,900,0,0.48,0.09430255402750491,22,18,28,11,residual_edge_mean,0.1337464600801468,<=,proxy_or_output_feature,0.1
rule,1000,32.42491647069577,0.984581078529358,-0.003358009243534607,0.19960102663254087,0.0,-1.780593898154597,1.750326769951523,0.391,0.529,950,50,0,0.52,0.9705304518664047,206,146,290,107,baseline_luma_mean,0.6118773698806762,<=,proxy_or_output_feature,0.95
rule,1000,32.42490280260529,0.9845143055319786,-0.003371677333994935,0.19958735854208087,0.0,-1.018467370374216,1.1366590454167722,0.352,0.496,451,549,0,0.5055432372505543,0.44793713163064836,90,83,136,54,lfv1_edge_error,0.014592436235398056,>=,gt_aware_diagnostic,0.451
rule,1000,32.424866210277415,0.9844296343922615,-0.0034082696618963765,0.19955076621417916,0.0,-1.0491181151879991,1.1366590454167722,0.358,0.506,501,499,0,0.5149700598802395,0.5068762278978389,102,85,145,64,residual_lap_var,0.1385968178510666,>=,proxy_or_output_feature,0.501
rule,1000,32.42486529784671,0.9844026256203652,-0.0034091820925920527,0.19954985378348342,0.0,0.0,0.0,0.324,0.493,100,900,0,0.51,0.10019646365422397,28,11,32,9,baseline_mae,0.04154262244701387,>=,gt_aware_diagnostic,0.1
rule,1000,32.42486052561732,0.9844521605968475,-0.003413954321970671,0.19954508155410494,0.0,-0.005763717535279894,0.0022304007860560046,0.333,0.491,200,800,0,0.5,0.19646365422396855,42,38,55,25,lfv1_lap_var,0.09166082143783569,<=,proxy_or_output_feature,0.2
rule,1000,32.424812134785284,0.9845923637747764,-0.003462345154009032,0.19949669072206636,0.0,-1.1067213382095815,1.1567626768308596,0.357,0.521,550,450,0,0.5272727272727272,0.5697445972495089,120,81,172,55,baseline_lap_var_ratio_gt,0.9928601622581482,<=,gt_aware_diagnostic,0.55
rule,1000,32.424801812559224,0.9846097506284713,-0.0034726673800726288,0.1994863684960027,0.0,-0.2993631086469811,0.3332435331939351,0.325,0.488,251,749,0,0.4940239043824701,0.24361493123772102,64,36,66,34,residual_luma_mean,0.3975329324603081,<=,proxy_or_output_feature,0.251
rule,1000,32.42476012234358,0.9846087613105774,-0.003514357595720316,0.19944467828035517,0.0,-1.6173900457375154,1.6857857254509239,0.381,0.517,850,150,0,0.5152941176470588,0.8605108055009824,177,137,256,97,baseline_highfreq_abs_error,0.0019322959706187246,<=,gt_aware_diagnostic,0.85
rule,1000,32.424696374391296,0.9845234426856041,-0.0035781055480118055,0.1993809303280639,0.0,-1.5802300767907405,1.6637788210318771,0.37,0.499,750,250,0,0.5053333333333333,0.7445972495088409,153,134,232,82,residual_saturation_mean,0.3598002642393112,<=,proxy_or_output_feature,0.75
rule,1000,32.42469172679231,0.9845140196681023,-0.0035827531470150296,0.19937628272906024,0.0,-0.06264343270924896,0.0,0.327,0.486,201,799,0,0.48756218905472637,0.1925343811394892,39,38,52,19,residual_lfv1_lap_var_delta_abs,0.0007283449172973633,<=,proxy_or_output_feature,0.201
rule,1000,32.42459783713468,0.9843818224668502,-0.003676642804622592,0.19928239307145318,0.0,-1.0382961063128349,1.0724755228340568,0.354,0.498,451,549,0,0.5077605321507761,0.449901768172888,92,82,129,57,lfv1_lap_var_ratio_gt,1.0024595975875854,>=,gt_aware_diagnostic,0.451
rule,1000,32.42458160677808,0.984376922428608,-0.0036928731612219413,0.19926616271485362,0.0,0.0,0.0,0.322,0.489,100,900,0,0.49,0.0962671905697446,27,11,35,5,baseline_luma_abs_bias,0.035432118177413936,>=,gt_aware_diagnostic,0.1
