feature,weight,abs_weight,split_family,split,feature_set,bias,prob_threshold
residual_lfv1_level3_block4_min_delta,-0.05579196880702025,0.05579196880702025,degradation_combo_group5,0,activation_plus_rich_output_proxy,-0.003423236678164501,0.5011922333302341
residual_baseline_level3_block8_min_signed_norm_delta,0.05562662155530851,0.05562662155530851,degradation_combo_group5,0,activation_plus_rich_output_proxy,-0.003423236678164501,0.5011922333302341
residual_baseline_level3_block8_min_delta,0.054480761093394656,0.054480761093394656,degradation_combo_group5,0,activation_plus_rich_output_proxy,-0.003423236678164501,0.5011922333302341
residual_level3_block8_max,0.053902301470256486,0.053902301470256486,degradation_combo_group5,0,activation_plus_rich_output_proxy,-0.003423236678164501,0.5011922333302341
residual_lf_target_max,0.053902301470256486,0.053902301470256486,degradation_combo_group5,0,activation_plus_rich_output_proxy,-0.003423236678164501,0.5011922333302341
residual_lfv1_mix1_spatial_std_mean_abs_delta,0.05973662594303343,0.05973662594303343,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_highfreq_abs_mean_rank,0.05428706295204484,0.05428706295204484,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_lap_var_rank,0.0542794591999866,0.0542794591999866,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_baseline_highfreq_abs_mean_higher_flag,0.05281091533928888,0.05281091533928888,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_baseline_lap_var_higher_flag,0.050329046550319924,0.050329046550319924,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
lfv1_baseline_down1_spatial_std_mean_abs_delta,0.04843847306696841,0.04843847306696841,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_lfv1_mix2_min_ratio,0.04771986055281116,0.04771986055281116,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_lfv1_mix2_min_signed_norm_delta,-0.045893148608316225,0.045893148608316225,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_baseline_down_level1_block4_min_delta,0.04539718852392864,0.04539718852392864,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_baseline_down_level1_block4_min_ratio,-0.04490047291869562,0.04490047291869562,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_lfv1_down_level1_block4_min_ratio,-0.04485641471436186,0.04485641471436186,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_baseline_down_level1_block4_min_signed_norm_delta,0.0448153182466126,0.0448153182466126,degradation_combo_group5,1,activation_plus_rich_output_proxy,-0.0975475500725331,0.46451053820857535
residual_lfv1_lap_var_higher_flag,0.1160423949677642,0.1160423949677642,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
residual_baseline_luma_std_delta_abs,-0.0980703191562598,0.0980703191562598,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
lfv1_baseline_luma_std_higher_flag,0.08457226389379649,0.08457226389379649,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
baseline_luma_mean_rank,0.08059922100772726,0.08059922100772726,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
residual_lfv1_highfreq_abs_mean_higher_flag,0.07785384429566675,0.07785384429566675,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
residual_lap_var_rank,0.07488152608584099,0.07488152608584099,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
lfv1_baseline_luma_mean_higher_flag,-0.0744650147016101,0.0744650147016101,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
models_luma_std_std,-0.07113983236773286,0.07113983236773286,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
lfv1_lap_var_rank,-0.06965386993761374,0.06965386993761374,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
residual_lfv1_luma_std_delta_x_baseline_saturation_mean,-0.06875334842199853,0.06875334842199853,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
models_luma_std_max_minus_mean,-0.06736239074961715,0.06736239074961715,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
residual_baseline_saturation_mean_higher_flag,-0.06724351070442569,0.06724351070442569,random_stratified,0,rich_output_reference,-0.08756304362659545,0.538068471632012
residual_lfv1_highfreq_abs_mean_higher_flag,0.1091704829341925,0.1091704829341925,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_baseline_saturation_mean_higher_flag,-0.09551102761693453,0.09551102761693453,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_saturation_mean_rank,-0.09243322374621817,0.09243322374621817,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_lfv1_lap_var_higher_flag,0.09224137217193941,0.09224137217193941,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
baseline_luma_mean_rank,0.08073896254143519,0.08073896254143519,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_lap_var_rank,0.08023361225504569,0.08023361225504569,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_highfreq_abs_mean_rank,0.07894783123199864,0.07894783123199864,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_lfv1_saturation_mean_higher_flag,-0.07246748365779122,0.07246748365779122,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_lfv1_luma_std_delta_x_baseline_saturation_mean,-0.07003524067694404,0.07003524067694404,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_baseline_luma_mean_higher_flag,-0.06819136148526146,0.06819136148526146,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_baseline_luma_std_delta_abs,-0.06740545016811973,0.06740545016811973,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
lfv1_luma_std,0.06703068281027666,0.06703068281027666,random_stratified,1,rich_output_reference,-0.11826000484648815,0.5364164774276217
residual_baseline_luma_std_delta_abs,-0.11615819682434582,0.11615819682434582,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
models_luma_std_max_minus_mean,-0.11134160953199465,0.11134160953199465,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
models_luma_std_std,-0.10425788215556017,0.10425788215556017,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
residual_lfv1_lap_var_higher_flag,0.10309286376996389,0.10309286376996389,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
models_luma_std_range,-0.09698254114418103,0.09698254114418103,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
residual_lfv1_highfreq_abs_mean_higher_flag,0.09600096367618337,0.09600096367618337,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
lfv1_baseline_luma_mean_higher_flag,-0.09080868574420331,0.09080868574420331,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
residual_saturation_mean_rank,-0.08718798816909998,0.08718798816909998,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
lfv1_baseline_dark_channel_mean_ratio,0.08332138323653203,0.08332138323653203,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
residual_lfv1_saturation_mean_higher_flag,-0.08298307334405977,0.08298307334405977,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
lfv1_baseline_dark_channel_mean_signed_norm_delta,0.08186259351524389,0.08186259351524389,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
lfv1_saturation_mean_rank,0.07640155446742933,0.07640155446742933,airlight_leave_one,A<0.65,rich_output_reference,-0.015415266444036823,0.4969644193963501
models_luma_mean_max_minus_mean,-0.09923877274358374,0.09923877274358374,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
models_luma_std_mean_minus_min,-0.09549335315824956,0.09549335315824956,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
residual_baseline_luma_mean_delta_abs,-0.0880176338855927,0.0880176338855927,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
residual_baseline_luma_std_delta_abs,-0.08522046336140403,0.08522046336140403,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
baseline_saturation_mean_rank,0.08467683000101563,0.08467683000101563,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
models_luma_std_std,-0.0846140254926038,0.0846140254926038,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
residual_lfv1_saturation_mean_higher_flag,-0.0819539283360959,0.0819539283360959,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
residual_saturation_mean_rank,-0.08094318747309624,0.08094318747309624,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
residual_lfv1_dark_channel_mean_abs_delta_x_baseline_saturation_mean,0.07753293251648613,0.07753293251648613,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
models_luma_std_range,-0.07708031545357763,0.07708031545357763,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
lfv1_baseline_luma_mean_higher_flag,-0.07506350843974606,0.07506350843974606,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
lfv1_baseline_saturation_mean_higher_flag,-0.0715714183077284,0.0715714183077284,degradation_combo_group5,0,rich_output_reference,-0.009839722294311274,0.573768317604561
residual_lap_var_rank,0.11893590312294831,0.11893590312294831,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
residual_highfreq_abs_mean_rank,0.11287490535049327,0.11287490535049327,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
residual_baseline_highfreq_abs_mean_higher_flag,0.10922215174706808,0.10922215174706808,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
residual_lfv1_luma_mean_abs_delta_x_baseline_highfreq_abs_mean,-0.10038487969421851,0.10038487969421851,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
residual_lfv1_lap_var_higher_flag,0.09745490378353819,0.09745490378353819,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
residual_lfv1_luma_mean_abs_delta_x_baseline_edge_mean,-0.0938591076119042,0.0938591076119042,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
residual_baseline_lap_var_higher_flag,0.09236447781213677,0.09236447781213677,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
baseline_highfreq_abs_mean_rank,-0.09210177824207434,0.09210177824207434,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
residual_lfv1_luma_mean_abs_delta_x_baseline_lap_var,-0.08608500930657961,0.08608500930657961,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
residual_baseline_luma_std_delta_abs,-0.08010129752316483,0.08010129752316483,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
baseline_highfreq_abs_mean,-0.07893061823692064,0.07893061823692064,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
residual_baseline_edge_mean_higher_flag,0.0789080614973361,0.0789080614973361,degradation_combo_group5,1,rich_output_reference,-0.12290174661816648,0.38749841482281766
beta,-0.15258354256800485,0.15258354256800485,random_stratified,0,metadata_diagnostic,-0.07151455651341757,0.45884932020958713
airlight,-0.020308346458443996,0.020308346458443996,random_stratified,0,metadata_diagnostic,-0.07151455651341757,0.45884932020958713
height,0.0,0.0,random_stratified,0,metadata_diagnostic,-0.07151455651341757,0.45884932020958713
width,0.0,0.0,random_stratified,0,metadata_diagnostic,-0.07151455651341757,0.45884932020958713
beta,-0.16531714221969732,0.16531714221969732,random_stratified,1,metadata_diagnostic,-0.07145522398712395,0.451820333303515
width,0.07265866726157728,0.07265866726157728,random_stratified,1,metadata_diagnostic,-0.07145522398712395,0.451820333303515
height,0.07265866726157716,0.07265866726157716,random_stratified,1,metadata_diagnostic,-0.07145522398712395,0.451820333303515
airlight,-0.025259290170298522,0.025259290170298522,random_stratified,1,metadata_diagnostic,-0.07145522398712395,0.451820333303515
beta,-0.15445530275253413,0.15445530275253413,airlight_leave_one,A<0.65,metadata_diagnostic,8.808972350810026e-05,0.46584595254002087
width,0.06914330655142607,0.06914330655142607,airlight_leave_one,A<0.65,metadata_diagnostic,8.808972350810026e-05,0.46584595254002087
height,0.06914330655142593,0.06914330655142593,airlight_leave_one,A<0.65,metadata_diagnostic,8.808972350810026e-05,0.46584595254002087
airlight,0.0011442321862174917,0.0011442321862174917,airlight_leave_one,A<0.65,metadata_diagnostic,8.808972350810026e-05,0.46584595254002087
airlight,0.15312610215596542,0.15312610215596542,degradation_combo_group5,0,metadata_diagnostic,9.81805082221232e-05,0.5011764426309543
beta,-0.12045245763506253,0.12045245763506253,degradation_combo_group5,0,metadata_diagnostic,9.81805082221232e-05,0.5011764426309543
height,0.08319398000247454,0.08319398000247454,degradation_combo_group5,0,metadata_diagnostic,9.81805082221232e-05,0.5011764426309543
width,0.08319398000247454,0.08319398000247454,degradation_combo_group5,0,metadata_diagnostic,9.81805082221232e-05,0.5011764426309543
beta,-0.19109373416780268,0.19109373416780268,degradation_combo_group5,1,metadata_diagnostic,-0.10037157497516694,0.4498131868986505
airlight,-0.1617060965085145,0.1617060965085145,degradation_combo_group5,1,metadata_diagnostic,-0.10037157497516694,0.4498131868986505
height,0.0,0.0,degradation_combo_group5,1,metadata_diagnostic,-0.10037157497516694,0.4498131868986505
width,0.0,0.0,degradation_combo_group5,1,metadata_diagnostic,-0.10037157497516694,0.4498131868986505
rescalib_from_lfv1_residual_cosine,0.2714439695954577,0.2714439695954577,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_lfv1_luma_residual_cosine,0.2684594047678447,0.2684594047678447,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_lfv1_residual_error_ratio,-0.23805296485423433,0.23805296485423433,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_lfv1_lf_mse_delta,-0.2124795407033092,0.2124795407033092,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
residual_color_regression_vs_lfv1,-0.187097337862348,0.187097337862348,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_baseline_residual_cosine,0.17575049641943455,0.17575049641943455,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_baseline_residual_error_ratio,-0.1742799057882176,0.1742799057882176,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_baseline_luma_residual_cosine,0.16919184960160635,0.16919184960160635,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_baseline_lf_mse_delta,-0.15013319614905127,0.15013319614905127,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_baseline_residual_norm_ratio,-0.12498557429391158,0.12498557429391158,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_lfv1_residual_norm_ratio,-0.09930825918775575,0.09930825918775575,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
residual_luma_abs_bias_regression_vs_lfv1,-0.09826277197717916,0.09826277197717916,random_stratified,0,gt_diagnostic_leakage_check,-0.07562088640883308,0.34353207146668985
rescalib_from_lfv1_residual_cosine,0.2568628484776078,0.2568628484776078,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_lfv1_luma_residual_cosine,0.2553249708346197,0.2553249708346197,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_lfv1_residual_error_ratio,-0.21990207316978588,0.21990207316978588,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_baseline_residual_cosine,0.20690163917319687,0.20690163917319687,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_lfv1_lf_mse_delta,-0.20670169938268573,0.20670169938268573,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_baseline_luma_residual_cosine,0.19770395799876264,0.19770395799876264,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
residual_color_regression_vs_lfv1,-0.18915859394962395,0.18915859394962395,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_baseline_residual_error_ratio,-0.17252293186387765,0.17252293186387765,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_baseline_lf_mse_delta,-0.16313064714399217,0.16313064714399217,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_lfv1_residual_norm_ratio,-0.11685799809771455,0.11685799809771455,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_baseline_residual_norm_ratio,-0.10674616283031914,0.10674616283031914,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
lfv1_from_baseline_luma_residual_cosine,-0.09939008988575357,0.09939008988575357,random_stratified,1,gt_diagnostic_leakage_check,-0.07788832662847633,0.3681850687983229
rescalib_from_lfv1_residual_cosine,0.25341410561775773,0.25341410561775773,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_lfv1_luma_residual_cosine,0.2523448557025701,0.2523448557025701,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_lfv1_residual_error_ratio,-0.2320554277576174,0.2320554277576174,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_lfv1_lf_mse_delta,-0.21465179301064982,0.21465179301064982,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_baseline_residual_cosine,0.20913541670123334,0.20913541670123334,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_baseline_luma_residual_cosine,0.20288759502884063,0.20288759502884063,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
residual_color_regression_vs_lfv1,-0.1942543619080346,0.1942543619080346,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_baseline_lf_mse_delta,-0.18311033962456816,0.18311033962456816,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_baseline_residual_error_ratio,-0.18175349453673262,0.18175349453673262,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_baseline_residual_norm_ratio,-0.1314238044642769,0.1314238044642769,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
lfv1_from_baseline_residual_norm_ratio,-0.11942886660267762,0.11942886660267762,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_lfv1_residual_norm_ratio,-0.11612466747697692,0.11612466747697692,airlight_leave_one,A<0.65,gt_diagnostic_leakage_check,-0.004870974512356281,0.5847713893816899
rescalib_from_lfv1_residual_cosine,0.2756323099772513,0.2756323099772513,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
rescalib_from_lfv1_luma_residual_cosine,0.27386607128761203,0.27386607128761203,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
rescalib_from_lfv1_residual_error_ratio,-0.24978862067577928,0.24978862067577928,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
rescalib_from_lfv1_lf_mse_delta,-0.2138771758456477,0.2138771758456477,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
residual_color_regression_vs_lfv1,-0.2006198134777376,0.2006198134777376,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
rescalib_from_baseline_residual_cosine,0.18840952006879957,0.18840952006879957,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
rescalib_from_baseline_luma_residual_cosine,0.18187350405477098,0.18187350405477098,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
rescalib_from_baseline_residual_error_ratio,-0.1696079163881156,0.1696079163881156,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
rescalib_from_baseline_lf_mse_delta,-0.15653493280161085,0.15653493280161085,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
rescalib_from_baseline_residual_norm_ratio,-0.10941033722048722,0.10941033722048722,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
residual_luma_abs_bias_regression_vs_lfv1,-0.09828161513415516,0.09828161513415516,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
lfv1_from_baseline_residual_norm_ratio,-0.09802369457061297,0.09802369457061297,degradation_combo_group5,0,gt_diagnostic_leakage_check,0.001824887549026815,0.4723745661075711
rescalib_from_lfv1_residual_cosine,0.24391560139817214,0.24391560139817214,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
rescalib_from_lfv1_luma_residual_cosine,0.23837577263171997,0.23837577263171997,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
rescalib_from_lfv1_lf_mse_delta,-0.2269761012084296,0.2269761012084296,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
rescalib_from_lfv1_residual_error_ratio,-0.2016245085999243,0.2016245085999243,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
residual_color_regression_vs_lfv1,-0.18594634098606572,0.18594634098606572,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
rescalib_from_baseline_lf_mse_delta,-0.17642790768008612,0.17642790768008612,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
rescalib_from_baseline_residual_cosine,0.17228839049344724,0.17228839049344724,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
rescalib_from_baseline_luma_residual_cosine,0.16473454760885278,0.16473454760885278,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
rescalib_from_baseline_residual_norm_ratio,-0.1528319754304819,0.1528319754304819,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
rescalib_from_lfv1_residual_norm_ratio,-0.15171854987807035,0.15171854987807035,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
rescalib_from_baseline_residual_error_ratio,-0.15167693279688324,0.15167693279688324,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
lfv1_from_baseline_residual_norm_ratio,-0.11221492821338261,0.11221492821338261,degradation_combo_group5,1,gt_diagnostic_leakage_check,-0.11206023048256498,0.6068168780095599
