split_family,feature_set,model_type,name,splits,mean_psnr_mean,mean_psnr_std,mean_ssim_mean,mean_ssim_std,gain_vs_lfv1_psnr_mean,gain_vs_lfv1_psnr_std,gain_vs_baseline_psnr_mean,gain_vs_baseline_psnr_std,residual_precision_mean,residual_precision_std,residual_recall_mean,residual_recall_std,two_way_accuracy_mean,two_way_accuracy_std,residual_selection_count_mean,residual_selection_count_std,lost_lfv1_gain_selected_count_mean,lost_lfv1_gain_selected_count_std,residual_worst_selected_count_mean,residual_worst_selected_count_std,oracle_recovery_mean,oracle_recovery_std
degradation_combo_group5,activation_plus_strict_output_proxy,oracle,two_way_oracle,2,30.220646514065795,0.6417059979851665,0.9804719269275666,0.0018981590867042653,0.6767948111614978,0.06743925451561739,0.4895785958234142,0.01654942523507258,1.0,0.0,1.0,0.0,1.0,0.0,19.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0
degradation_combo_group5,activation_plus_rich_output_proxy,oracle,two_way_oracle,2,30.220646514065795,0.6417059979851665,0.9804719269275666,0.0018981590867042653,0.6767948111614978,0.06743925451561739,0.4895785958234142,0.01654942523507258,1.0,0.0,1.0,0.0,1.0,0.0,19.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0
degradation_combo_group5,rich_output_reference,oracle,two_way_oracle,2,30.220646514065795,0.6417059979851665,0.9804719269275666,0.0018981590867042653,0.6767948111614978,0.06743925451561739,0.4895785958234142,0.01654942523507258,1.0,0.0,1.0,0.0,1.0,0.0,19.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0
degradation_combo_group5,metadata_diagnostic,oracle,two_way_oracle,2,30.220646514065795,0.6417059979851665,0.9804719269275666,0.0018981590867042653,0.6767948111614978,0.06743925451561739,0.4895785958234142,0.01654942523507258,1.0,0.0,1.0,0.0,1.0,0.0,19.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0
degradation_combo_group5,gt_diagnostic_leakage_check,oracle,two_way_oracle,2,30.220646514065795,0.6417059979851665,0.9804719269275666,0.0018981590867042653,0.6767948111614978,0.06743925451561739,0.4895785958234142,0.01654942523507258,1.0,0.0,1.0,0.0,1.0,0.0,19.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0
degradation_combo_group5,gt_diagnostic_leakage_check,stump,decision_stump,2,30.214605185258982,0.647189726595462,0.9804520905017853,0.0019126400351524575,0.6707534823546892,0.06195552590532277,0.4835372670166057,0.022033153845367165,0.9523809523809523,0.047619047619047616,0.975,0.025000000000000022,0.9624999999999999,0.012500000000000011,20.0,1.0,0.5,0.5,0.0,0.0,0.9917995689557585,0.007285365627290097
degradation_combo_group5,gt_diagnostic_leakage_check,logistic,ridge_logistic,2,30.18062091136762,0.6150307324654403,0.9802350424230099,0.0016296543180942535,0.6367692084633254,0.0941145200353451,0.4495529931252418,0.01012584028465513,0.95,0.04999999999999999,0.8236842105263158,0.12368421052631579,0.8875,0.03750000000000003,17.0,3.0,0.5,0.5,0.0,0.0,0.9363001571455221,0.04576148475701791
degradation_combo_group5,rich_output_reference,stump,decision_stump,2,29.90170191179267,0.5905631294391132,0.9796799451112748,0.0016609296202659274,0.3578502088883737,0.11858212306167203,0.17063399355029019,0.03459344331098206,0.6339712918660287,0.002392344497607668,0.6684210526315789,0.06842105263157894,0.65,0.025000000000000022,20.5,1.5,2.5,0.5,3.5,0.5,0.5164111157076983,0.1237535232444043
degradation_combo_group5,activation_plus_strict_output_proxy,logistic,ridge_logistic,2,29.72274191168037,0.44518453051466267,0.9794767916202545,0.0012635886669158936,0.17889020877607265,0.2639607219861228,-0.008326006562010907,0.17997204223543287,0.6274038461538461,0.06490384615384615,0.6986842105263158,0.24868421052631576,0.6625000000000001,0.11249999999999999,21.0,5.0,5.5,1.5,0.5,0.5,0.2277175973563447,0.36732494528685333
degradation_combo_group5,activation_plus_rich_output_proxy,logistic,ridge_logistic,2,29.717047308863513,0.4114939974881544,0.9794068992137909,0.0011830613017081992,0.1731956059592158,0.29765125501263406,-0.014020609378867732,0.2136625752619441,0.61,0.10999999999999999,0.6486842105263158,0.2986842105263158,0.65,0.15000000000000002,19.5,5.5,5.0,2.0,0.5,0.5,0.214209109291668,0.4184505372987718
degradation_combo_group5,activation_only_proxy,logistic,ridge_logistic,2,29.678232308825525,0.4896941333695075,0.9793718956410884,0.0013684846460819133,0.13438060592122766,0.21945111913127785,-0.05283560941685588,0.13546243938058788,0.6081730769230769,0.04567307692307693,0.6723684210526316,0.22236842105263158,0.6375,0.08749999999999997,21.0,5.0,5.5,1.5,1.0,1.0,0.16791167754219394,0.30751902547270255
degradation_combo_group5,rich_output_reference,logistic,ridge_logistic,2,29.652407814802984,0.7291109051460953,0.9791588440537453,0.0025145307183265797,0.10855611189868161,0.019965652645308384,-0.07866010343940193,0.10395433239599833,0.5741758241758241,0.0027472527472527375,0.48026315789473684,0.26973684210526316,0.575,0.024999999999999967,16.5,9.5,4.0,2.0,2.5,1.5,0.1649749947232734,0.04593924597294936
