name,num_images,mean_psnr,mean_ssim,gain_vs_lfv1_psnr,gain_vs_baseline_psnr,median_delta_lfv1_psnr,p10_delta_lfv1_psnr,p90_delta_lfv1_psnr,three_way_accuracy,two_way_accuracy_on_pair_rows,residual_selection_count,lfv1_selection_count,baseline_selection_count,residual_precision_vs_lfv1,residual_recall_vs_lfv1,lost_lfv1_gain_selected_count,residual_worst_selected_count,residual_beats_both_selected_count,mitigates_lfv1_regression_selected_count,feature,threshold,op,feature_class,selected_fraction
rule,20,31.387898888749117,0.9829753071069718,0.12987783402952574,-0.1494071422675189,0.0,-0.1331451964325407,1.2176118705098782,0.4,0.6,7,13,0,0.5714285714285714,0.4444444444444444,1,1,3,1,residual_saturation_abs_bias,0.012020162120461463,>=,gt_aware_diagnostic,0.35
rule,20,31.386414037044858,0.9830640733242035,0.12839298232526045,-0.15089199397178418,0.0,-1.793350469773175,1.4852778838082745,0.35,0.6,15,5,0,0.5333333333333333,0.8888888888888888,3,2,6,1,residual_dark_channel_mean,0.42077110707759857,<=,proxy_or_output_feature,0.75
rule,20,31.38621210336381,0.983147817850113,0.12819104864421577,-0.15109392765282886,0.0,-1.14819694110262,1.4852778838082745,0.4,0.6,15,5,0,0.5333333333333333,0.8888888888888888,2,3,6,1,baseline_saturation_mean,0.14645417779684067,>=,proxy_or_output_feature,0.75
rule,20,31.38621210336381,0.983147817850113,0.12819104864421577,-0.15109392765282886,0.0,-1.14819694110262,1.4852778838082745,0.4,0.6,15,5,0,0.5333333333333333,0.8888888888888888,2,3,6,1,lfv1_saturation_mean,0.14554644376039505,>=,proxy_or_output_feature,0.75
rule,20,31.38621210336381,0.983147817850113,0.12819104864421577,-0.15109392765282886,0.0,-1.14819694110262,1.4852778838082745,0.4,0.6,15,5,0,0.5333333333333333,0.8888888888888888,2,3,6,1,residual_saturation_mean,0.14009901508688927,>=,proxy_or_output_feature,0.75
rule,20,31.385873045996128,0.9826327294111252,0.12785199127653685,-0.15143298502050778,0.0,-1.171027633423447,1.3573288980360791,0.55,0.7,9,11,0,0.6666666666666666,0.6666666666666666,0,3,5,1,residual_lfv1_saturation_mean_delta_abs,0.0048018313944339745,>=,proxy_or_output_feature,0.45
rule,20,31.38540142038094,0.9829382985830307,0.1273803656613522,-0.15190461063569244,0.0,-1.1624437592233179,1.4852778838082745,0.4,0.65,14,6,0,0.5714285714285714,0.8888888888888888,2,2,6,1,residual_luma_abs_bias_regression_vs_lfv1,0.0042929410934448246,<=,gt_aware_diagnostic,0.7
rule,20,31.38470734180812,0.9823714315891265,0.1266862870885271,-0.15259868920851752,0.0,0.0,1.2176118705098782,0.4,0.65,4,16,0,0.75,0.3333333333333333,0,1,2,1,lfv1_from_baseline_residual_cosine,0.03906776690855621,<=,gt_aware_diagnostic,0.2
rule,20,31.38470734180812,0.9823714315891265,0.1266862870885271,-0.15259868920851752,0.0,0.0,1.2176118705098782,0.4,0.65,4,16,0,0.75,0.3333333333333333,0,1,2,1,lfv1_from_baseline_luma_residual_cosine,0.029040569439530362,<=,gt_aware_diagnostic,0.2
rule,20,31.384522257171806,0.9827855437994003,0.12650120245221022,-0.1527837738448344,0.0,-0.7067071374981642,1.4852778838082745,0.35,0.6,7,13,0,0.5714285714285714,0.4444444444444444,2,1,3,1,residual_lap_var_ratio_gt,1.0085087060928344,>=,gt_aware_diagnostic,0.35
rule,20,31.384513208632335,0.9830888271331787,0.12649215391274318,-0.15279282238430145,0.0,-0.109111030824284,0.34269366220807096,0.2,0.5,7,13,0,0.42857142857142855,0.3333333333333333,1,1,1,1,residual_mae,0.014862323179841042,<=,gt_aware_diagnostic,0.35
rule,20,31.384513208632335,0.9830888271331787,0.12649215391274318,-0.15279282238430145,0.0,-0.109111030824284,0.34269366220807096,0.2,0.5,7,13,0,0.42857142857142855,0.3333333333333333,1,1,1,1,residual_rmse,0.0211881497874856,<=,gt_aware_diagnostic,0.35
rule,20,31.38368991708706,0.9831730008125306,0.12566886236746821,-0.15361611392957641,0.0,-0.05717221713469099,0.8274756218343117,0.4,0.65,6,14,0,0.6666666666666666,0.4444444444444444,2,0,4,0,rescalib_from_baseline_lf_mse_delta,-0.0001262825433514081,<=,gt_aware_diagnostic,0.3
rule,20,31.38316985726228,0.9832873404026031,0.12514880254269709,-0.15413617375434754,0.0,-1.0130053282942584,0.9629259566146658,0.3,0.5,9,11,0,0.4444444444444444,0.4444444444444444,1,2,3,1,baseline_lap_var,0.14328064695000647,>=,proxy_or_output_feature,0.45
rule,20,31.38316985726228,0.9832873404026031,0.12514880254269709,-0.15413617375434754,0.0,-1.0130053282942584,0.9629259566146658,0.3,0.5,9,11,0,0.4444444444444444,0.4444444444444444,1,2,3,1,lfv1_lap_var,0.14407630413770675,>=,proxy_or_output_feature,0.45
rule,20,31.38316985726228,0.9832873404026031,0.12514880254269709,-0.15413617375434754,0.0,-1.0130053282942584,0.9629259566146658,0.3,0.5,9,11,0,0.4444444444444444,0.4444444444444444,1,2,3,1,residual_lap_var,0.14173368662595748,>=,proxy_or_output_feature,0.45
rule,20,31.382671670634465,0.9833185255527497,0.12465061591487406,-0.15463436038217057,0.0,-0.12000127732642452,0.5772108287680324,0.35,0.6,7,13,0,0.5714285714285714,0.4444444444444444,1,1,3,0,baseline_luma_bias,-0.0005963847041130069,>=,gt_aware_diagnostic,0.35
rule,20,31.38230996430054,0.9830786347389221,0.12428890958094704,-0.15499606671609759,0.0,0.0,0.0,0.3,0.55,2,18,0,0.5,0.1111111111111111,0,0,1,0,residual_luma_abs_bias,0.0015240728855133057,<=,gt_aware_diagnostic,0.1
rule,20,31.38230996430054,0.9830786347389221,0.12428890958094704,-0.15499606671609759,0.0,0.0,0.0,0.3,0.55,2,18,0,0.5,0.1111111111111111,0,0,1,0,residual_lfv1_highfreq_abs_mean_delta_abs,6.803050637245178e-05,<=,proxy_or_output_feature,0.1
rule,20,31.38100228140064,0.9830171555280686,0.12298122668104412,-0.15630374961600052,0.0,-0.40605208328650527,1.2384055230704805,0.3,0.55,10,10,0,0.5,0.5555555555555556,2,1,4,0,residual_lfv1_luma_mean_delta_abs,0.0040472447872161865,<=,proxy_or_output_feature,0.5
rule,20,31.380301536099704,0.9827368319034576,0.12228048138010746,-0.1570044949169372,0.0,-0.7067071374981642,1.4852778838082745,0.35,0.55,8,12,0,0.5,0.4444444444444444,2,1,3,1,residual_lap_var_ratio_gt,1.0038278579711915,>=,gt_aware_diagnostic,0.4
rule,20,31.380032186652432,0.982534310221672,0.12201113193284296,-0.15727384436420166,0.0,-1.2361185006151576,1.4852778838082745,0.45,0.65,16,4,0,0.5625,1.0,2,3,7,1,lfv1_luma_std_delta,-0.005242860317230225,>=,gt_aware_diagnostic,0.8
rule,20,31.379862210553608,0.9831701695919037,0.12184115583401542,-0.1574438204630292,0.0,-0.40605208328650527,1.2033953165351896,0.3,0.55,10,10,0,0.5,0.5555555555555556,2,1,4,0,lfv1_dark_channel_abs_bias,0.00915876030921936,<=,gt_aware_diagnostic,0.5
rule,20,31.37849438840442,0.9830753862857818,0.12047333368482782,-0.1588116426122168,0.0,-0.17655028026958997,0.6210333778148569,0.3,0.55,8,12,0,0.5,0.4444444444444444,0,2,2,1,baseline_highfreq_abs_mean,0.03609200417995453,>=,proxy_or_output_feature,0.4
rule,20,31.37826345193695,0.9831636935472489,0.12024239721736034,-0.15904257907968428,0.0,-1.0130053282942584,1.3573288980360791,0.35,0.55,14,6,0,0.5,0.7777777777777778,2,3,5,1,baseline_luma_bias,-0.010373669862747192,>=,gt_aware_diagnostic,0.7
rule,20,31.37826345193695,0.9831636935472489,0.12024239721736034,-0.15904257907968428,0.0,-1.0130053282942584,1.3573288980360791,0.35,0.55,14,6,0,0.5,0.7777777777777778,2,3,5,1,lfv1_luma_bias,-0.014602383971214293,>=,gt_aware_diagnostic,0.7
rule,20,31.37826345193695,0.9831636935472489,0.12024239721736034,-0.15904257907968428,0.0,-1.0130053282942584,1.3573288980360791,0.35,0.55,14,6,0,0.5,0.7777777777777778,2,3,5,1,residual_luma_bias,-0.011733752489089967,>=,gt_aware_diagnostic,0.7
rule,20,31.37752240889231,0.983088031411171,0.11950135417271479,-0.15978362212432984,0.0,-1.793350469773175,1.4852778838082745,0.4,0.6,17,3,0,0.5294117647058824,1.0,4,2,7,1,baseline_saturation_abs_bias,0.002039624750614166,>=,gt_aware_diagnostic,0.85
rule,20,31.377206046954814,0.982575997710228,0.11918499223521728,-0.16009998406182735,0.0,-1.793350469773175,1.4852778838082745,0.35,0.6,17,3,0,0.5294117647058824,1.0,4,2,7,1,rescalib_from_baseline_residual_error_ratio,1.4371524358704821,<=,gt_aware_diagnostic,0.85
rule,20,31.377186823385085,0.9828080326318741,0.11916576866549349,-0.16011920763155113,0.0,-0.008441442144205532,1.2176118705098782,0.4,0.6,5,15,0,0.6,0.3333333333333333,0,1,2,1,residual_saturation_bias,0.011841727420687675,>=,gt_aware_diagnostic,0.25
rule,20,31.37674354572915,0.9829696536064148,0.11872249100955586,-0.1605624852874888,0.0,0.0,0.03215664225274334,0.3,0.6,3,17,0,0.6666666666666666,0.2222222222222222,1,0,1,1,residual_lfv1_luma_mean_delta,0.004034516215324401,>=,proxy_or_output_feature,0.15
rule,20,31.3758148664803,0.9830245256423951,0.11779381176070576,-0.16149116453633888,0.0,-1.0130053282942584,1.4852778838082745,0.35,0.55,12,8,0,0.5,0.6666666666666666,1,3,4,1,baseline_delta_e_p95,6.685781764984132,<=,gt_aware_diagnostic,0.6
rule,20,31.3758148664803,0.9830245256423951,0.11779381176070576,-0.16149116453633888,0.0,-1.0130053282942584,1.4852778838082745,0.35,0.55,12,8,0,0.5,0.6666666666666666,1,3,4,1,lfv1_mae,0.022016560658812523,<=,gt_aware_diagnostic,0.6
rule,20,31.37504352287882,0.9831554412841796,0.11702246815923019,-0.16226250813781445,0.0,-0.17655028026958997,0.6210333778148569,0.35,0.55,8,12,0,0.5,0.4444444444444444,0,2,3,0,baseline_dark_channel_abs_bias,0.004926276206970215,<=,gt_aware_diagnostic,0.4
rule,20,31.37390624960388,0.9830613106489181,0.11588519488428642,-0.1633997814127582,0.0,-1.793350469773175,1.4852778838082745,0.35,0.6,17,3,0,0.5294117647058824,1.0,4,2,7,1,baseline_luma_mean,0.5749328732490538,<=,proxy_or_output_feature,0.85
rule,20,31.37390624960388,0.9830613106489181,0.11588519488428642,-0.1633997814127582,0.0,-1.793350469773175,1.4852778838082745,0.35,0.6,17,3,0,0.5294117647058824,1.0,4,2,7,1,baseline_dark_channel_mean,0.4363746553659439,<=,proxy_or_output_feature,0.85
rule,20,31.37390624960388,0.9830613106489181,0.11588519488428642,-0.1633997814127582,0.0,-1.793350469773175,1.4852778838082745,0.35,0.6,17,3,0,0.5294117647058824,1.0,4,2,7,1,lfv1_luma_mean,0.574902069568634,<=,proxy_or_output_feature,0.85
rule,20,31.37390624960388,0.9830613106489181,0.11588519488428642,-0.1633997814127582,0.0,-1.793350469773175,1.4852778838082745,0.35,0.6,17,3,0,0.5294117647058824,1.0,4,2,7,1,lfv1_dark_channel_mean,0.43749845474958415,<=,proxy_or_output_feature,0.85
rule,20,31.37390624960388,0.9830613106489181,0.11588519488428642,-0.1633997814127582,0.0,-1.793350469773175,1.4852778838082745,0.35,0.6,17,3,0,0.5294117647058824,1.0,4,2,7,1,residual_luma_mean,0.5736893087625503,<=,proxy_or_output_feature,0.85
rule,20,31.37390624960388,0.9830613106489181,0.11588519488428642,-0.1633997814127582,0.0,-1.793350469773175,1.4852778838082745,0.35,0.6,17,3,0,0.5294117647058824,1.0,4,2,7,1,residual_dark_channel_mean,0.42907274812459945,<=,proxy_or_output_feature,0.85
rule,20,31.373882750891976,0.982532051205635,0.11586169617238529,-0.16342328012465934,0.0,-0.780381878890004,1.4852778838082745,0.45,0.65,14,6,0,0.5714285714285714,0.8888888888888888,2,2,6,1,residual_lfv1_lap_var_delta,0.0013560645282268526,<=,proxy_or_output_feature,0.7
rule,20,31.373757704426247,0.9831159800291062,0.1157366497066544,-0.16354832659039023,0.0,-0.07127050233593905,0.024474973922054836,0.25,0.5,5,15,0,0.4,0.2222222222222222,1,0,1,0,residual_lfv1_luma_mean_delta_abs,0.0019397884607315063,<=,proxy_or_output_feature,0.25
rule,20,31.373757704426247,0.9831159800291062,0.1157366497066544,-0.16354832659039023,0.0,-0.07127050233593905,0.024474973922054836,0.25,0.5,5,15,0,0.4,0.2222222222222222,1,0,1,0,residual_lfv1_dark_channel_mean_delta_abs,0.002508707344532013,<=,proxy_or_output_feature,0.25
rule,20,31.37370431592283,0.9831450551748275,0.11568326120324172,-0.1636017150938029,0.0,-1.14819694110262,1.4852778838082745,0.4,0.6,17,3,0,0.5294117647058824,1.0,3,3,7,1,rescalib_from_baseline_residual_cosine,-0.036693352460861195,>=,gt_aware_diagnostic,0.85
rule,20,31.37370431592283,0.9831450551748275,0.11568326120324172,-0.1636017150938029,0.0,-1.14819694110262,1.4852778838082745,0.4,0.6,17,3,0,0.5294117647058824,1.0,3,3,7,1,rescalib_from_baseline_luma_residual_cosine,-0.033605278981849535,>=,gt_aware_diagnostic,0.85
rule,20,31.373045577217813,0.983209440112114,0.11502452249822107,-0.16426045379882356,0.0,-0.0959671117181678,0.12241889690958092,0.25,0.5,5,15,0,0.4,0.2222222222222222,1,1,2,0,residual_luma_abs_bias,0.0038337334990501404,<=,gt_aware_diagnostic,0.25
rule,20,31.372988726782673,0.9830662131309509,0.11496767206308008,-0.16431730423396457,0.0,-1.14819694110262,1.4852778838082745,0.25,0.5,13,7,0,0.46153846153846156,0.6666666666666666,3,2,4,1,baseline_highfreq_abs_mean,0.031124373991042377,>=,proxy_or_output_feature,0.65
rule,20,31.371890374297777,0.9831587970256805,0.1138693195781876,-0.16541565671885702,0.0,-0.0959671117181678,0.12010849106951398,0.25,0.5,5,15,0,0.4,0.2222222222222222,1,1,2,0,lfv1_luma_abs_bias,0.0026682689785957336,<=,gt_aware_diagnostic,0.25
rule,20,31.371794311507596,0.9830444753170013,0.11377325678801106,-0.16551171950903357,0.0,-0.006981006687970399,0.27567637428796604,0.25,0.6,5,15,0,0.6,0.3333333333333333,0,1,1,1,baseline_edge_mean,0.23509887978434563,>=,proxy_or_output_feature,0.25
rule,20,31.371794311507596,0.9830444753170013,0.11377325678801106,-0.16551171950903357,0.0,-0.006981006687970399,0.27567637428796604,0.25,0.6,5,15,0,0.6,0.3333333333333333,0,1,1,1,lfv1_edge_mean,0.2348095402121544,>=,proxy_or_output_feature,0.25
rule,20,31.371794311507596,0.9830444753170013,0.11377325678801106,-0.16551171950903357,0.0,-0.006981006687970399,0.27567637428796604,0.25,0.6,5,15,0,0.6,0.3333333333333333,0,1,1,1,residual_edge_mean,0.23658505454659462,>=,proxy_or_output_feature,0.25
rule,20,31.371708294906,0.9831680417060852,0.11368724018640446,-0.16559773611064016,0.0,-1.14819694110262,1.3573288980360791,0.45,0.6,11,9,0,0.5454545454545454,0.6666666666666666,1,3,5,1,residual_edge_error,0.014937070850282909,>=,gt_aware_diagnostic,0.55
rule,20,31.367573590435494,0.9829957634210587,0.10955253571590831,-0.16973244058113632,0.0,-0.07127050233593905,0.27567637428796604,0.25,0.55,6,14,0,0.5,0.3333333333333333,0,1,1,1,baseline_highfreq_abs_mean,0.037379907071590425,>=,proxy_or_output_feature,0.3
rule,20,31.367573590435494,0.9829957634210587,0.10955253571590831,-0.16973244058113632,0.0,-0.07127050233593905,0.27567637428796604,0.25,0.55,6,14,0,0.5,0.3333333333333333,0,1,1,1,lfv1_highfreq_abs_mean,0.037721641734242445,>=,proxy_or_output_feature,0.3
rule,20,31.367551386572917,0.9829964190721512,0.1095303318533281,-0.16975464444371652,0.0,-1.0130053282942584,1.3573288980360791,0.35,0.55,12,8,0,0.5,0.6666666666666666,1,3,4,1,baseline_luma_abs_bias,0.011000120639801027,<=,gt_aware_diagnostic,0.6
rule,20,31.367551386572917,0.9829964190721512,0.1095303318533281,-0.16975464444371652,0.0,-1.0130053282942584,1.3573288980360791,0.35,0.55,12,8,0,0.5,0.6666666666666666,1,3,4,1,lfv1_luma_abs_bias,0.014908331632614137,<=,gt_aware_diagnostic,0.6
rule,20,31.367551386572917,0.9829964190721512,0.1095303318533281,-0.16975464444371652,0.0,-1.0130053282942584,1.3573288980360791,0.35,0.55,12,8,0,0.5,0.6666666666666666,1,3,4,1,residual_luma_abs_bias,0.011887466907501221,<=,gt_aware_diagnostic,0.6
rule,20,31.36729512901361,0.9831311911344528,0.10927407429402133,-0.1700109020030233,0.0,0.0,0.5772108287680324,0.35,0.65,4,16,0,0.75,0.3333333333333333,1,0,2,1,lfv1_edge_error,0.01699181906878948,>=,gt_aware_diagnostic,0.2
rule,20,31.36729512901361,0.9831311911344528,0.10927407429402133,-0.1700109020030233,0.0,0.0,0.5772108287680324,0.35,0.65,4,16,0,0.75,0.3333333333333333,1,0,2,1,residual_edge_error,0.017022682726383208,>=,gt_aware_diagnostic,0.2
rule,20,31.366600831499067,0.9833652436733246,0.10857977677947997,-0.17070519951756466,0.0,-1.0130053282942584,0.9629259566146658,0.25,0.45,10,10,0,0.4,0.4444444444444444,2,2,3,1,lfv1_lap_var,0.1383127123117447,>=,proxy_or_output_feature,0.5
rule,20,31.366580906862488,0.9829639345407486,0.10855985214289277,-0.17072512415415186,0.0,-1.1624437592233179,1.4852778838082745,0.4,0.6,17,3,0,0.5294117647058824,1.0,3,3,7,1,rescalib_from_lfv1_residual_cosine,-0.33790480494499203,>=,gt_aware_diagnostic,0.85
rule,20,31.366580906862488,0.9829639345407486,0.10855985214289277,-0.17072512415415186,0.0,-1.1624437592233179,1.4852778838082745,0.4,0.6,17,3,0,0.5294117647058824,1.0,3,3,7,1,rescalib_from_lfv1_luma_residual_cosine,-0.3502754032611847,>=,gt_aware_diagnostic,0.85
rule,20,31.36574093853732,0.9831565380096435,0.10771988381772993,-0.1715650924793147,0.0,-0.006981006687970399,0.0,0.25,0.5,3,17,0,0.3333333333333333,0.1111111111111111,1,0,1,0,residual_luma_abs_bias,0.0022319599986076353,<=,gt_aware_diagnostic,0.15
rule,20,31.36555885914554,0.9831657826900482,0.10753780442594678,-0.17174717187109784,0.0,-1.0831060739109093,1.3573288980360791,0.45,0.6,9,11,0,0.5555555555555556,0.5555555555555556,1,2,4,1,lfv1_edge_error,0.014821046870201825,>=,gt_aware_diagnostic,0.45
rule,20,31.365284921931277,0.9830798774957656,0.10726386721168754,-0.1720211090853571,0.0,-1.793350469773175,1.4852778838082745,0.4,0.55,16,4,0,0.5,0.8888888888888888,4,2,7,1,baseline_saturation_abs_bias,0.0033356130123138425,>=,gt_aware_diagnostic,0.8
rule,20,31.36523036835751,0.9831209599971771,0.10720931363791468,-0.17207566265912994,0.0,-0.07127050233593905,0.8297860276743787,0.35,0.55,6,14,0,0.5,0.3333333333333333,0,1,3,0,residual_saturation_mean,0.29697792530059813,>=,proxy_or_output_feature,0.3
rule,20,31.363939052425934,0.9829112440347672,0.10591799770634544,-0.1733669785906992,0.0,-0.05717221713469099,0.8274756218343117,0.3,0.6,5,15,0,0.6,0.3333333333333333,2,0,2,1,baseline_saturation_abs_bias,0.01205030083656311,>=,gt_aware_diagnostic,0.25
rule,20,31.363308790915347,0.9830657482147217,0.10528773619575968,-0.17399724010128495,0.0,-0.10057730097174025,1.2033953165351896,0.45,0.65,6,14,0,0.6666666666666666,0.4444444444444444,0,2,3,1,residual_lfv1_saturation_mean_delta_abs,0.007344552874565124,>=,proxy_or_output_feature,0.3
rule,20,31.36317068552795,0.9823647767305375,0.10514963080835305,-0.17413534548869158,0.0,-0.5640743884156938,1.4852778838082745,0.45,0.65,12,8,0,0.5833333333333334,0.7777777777777778,1,2,5,1,residual_lfv1_lap_var_delta,0.0006332341581583024,<=,proxy_or_output_feature,0.6
rule,20,31.362941742577163,0.9828202933073044,0.10492068785756388,-0.17436428843948076,0.0,-1.14819694110262,1.4852778838082745,0.35,0.55,16,4,0,0.5,0.8888888888888888,3,3,6,1,residual_edge_error_regression_vs_lfv1,0.0009091183543205259,<=,gt_aware_diagnostic,0.8
rule,20,31.3628060359178,0.9831472873687744,0.10478498119820294,-0.17449999509884168,0.0,-0.17655028026958997,0.6210333778148569,0.35,0.5,7,13,0,0.42857142857142855,0.3333333333333333,0,2,3,0,baseline_dark_channel_abs_bias,0.004132083058357239,<=,gt_aware_diagnostic,0.35
rule,20,31.361668762642854,0.9830531567335129,0.10364770792325917,-0.17563726837378546,0.0,-1.793350469773175,1.4852778838082745,0.35,0.55,16,4,0,0.5,0.8888888888888888,4,2,7,1,lfv1_luma_mean,0.5658775210380554,<=,proxy_or_output_feature,0.8
rule,20,31.361668762642854,0.9830531567335129,0.10364770792325917,-0.17563726837378546,0.0,-1.793350469773175,1.4852778838082745,0.35,0.55,16,4,0,0.5,0.8888888888888888,4,2,7,1,residual_luma_mean,0.5591477751731873,<=,proxy_or_output_feature,0.8
rule,20,31.36152021746522,0.9831078261137008,0.10349916274562716,-0.17578581355141748,0.0,-0.07127050233593905,0.0,0.25,0.45,4,16,0,0.25,0.1111111111111111,1,0,1,0,baseline_luma_mean,0.4220495283603668,<=,proxy_or_output_feature,0.2
rule,20,31.36152021746522,0.9831078261137008,0.10349916274562716,-0.17578581355141748,0.0,-0.07127050233593905,0.0,0.25,0.45,4,16,0,0.25,0.1111111111111111,1,0,1,0,lfv1_luma_mean,0.4139650881290436,<=,proxy_or_output_feature,0.2
rule,20,31.36152021746522,0.9831078261137008,0.10349916274562716,-0.17578581355141748,0.0,-0.07127050233593905,0.0,0.25,0.45,4,16,0,0.25,0.1111111111111111,1,0,1,0,residual_luma_mean,0.4165672779083252,<=,proxy_or_output_feature,0.2
rule,20,31.36089882955532,0.9832070171833038,0.1028777748357248,-0.17640720146131983,0.0,-0.109111030824284,0.8297860276743787,0.3,0.55,8,12,0,0.5,0.4444444444444444,1,1,3,0,residual_lfv1_luma_std_delta_abs,0.0010092675685882569,<=,proxy_or_output_feature,0.4
rule,20,31.35986068275604,0.9825676918029785,0.10183962803644456,-0.17744534826060007,0.0,-0.780381878890004,1.2384055230704805,0.5,0.75,12,8,0,0.6666666666666666,0.8888888888888888,2,2,6,1,residual_luma_std_delta,4.4369697570800624e-05,>=,gt_aware_diagnostic,0.6
rule,20,31.35955682454657,0.983036321401596,0.10153576982698383,-0.17774920647006082,0.0,-0.006981006687970399,0.05540160898947598,0.25,0.55,4,16,0,0.5,0.2222222222222222,0,1,1,1,baseline_edge_mean,0.25158511400222777,>=,proxy_or_output_feature,0.2
rule,20,31.358528677105756,0.9831131428480149,0.10050762238616731,-0.17877735391087732,0.0,0.0,0.07859634786275654,0.4,0.65,2,18,0,1.0,0.2222222222222222,0,0,2,0,rescalib_from_baseline_residual_cosine,0.679177314043045,>=,gt_aware_diagnostic,0.1
rule,20,31.358528677105756,0.9831131428480149,0.10050762238616731,-0.17877735391087732,0.0,0.0,0.07859634786275654,0.4,0.65,2,18,0,1.0,0.2222222222222222,0,0,2,0,rescalib_from_baseline_luma_residual_cosine,0.6822826087474823,>=,gt_aware_diagnostic,0.1
rule,20,31.358511298869065,0.9830992043018341,0.10049024414947816,-0.17879473214756647,0.0,-1.14819694110262,1.4852778838082745,0.35,0.55,14,6,0,0.5,0.7777777777777778,2,3,5,1,baseline_saturation_mean,0.1637529119849205,>=,proxy_or_output_feature,0.7
rule,20,31.358511298869065,0.9830992043018341,0.10049024414947816,-0.17879473214756647,0.0,-1.14819694110262,1.4852778838082745,0.35,0.55,14,6,0,0.5,0.7777777777777778,2,3,5,1,lfv1_saturation_mean,0.1575531080365181,>=,proxy_or_output_feature,0.7
rule,20,31.358511298869065,0.9830992043018341,0.10049024414947816,-0.17879473214756647,0.0,-1.14819694110262,1.4852778838082745,0.35,0.55,14,6,0,0.5,0.7777777777777778,2,3,5,1,residual_saturation_mean,0.16109569370746613,>=,proxy_or_output_feature,0.7
rule,20,31.358474497115605,0.9832333445549011,0.10045344239601306,-0.17883153390103157,0.0,-0.3988197647096485,0.6210333778148569,0.3,0.5,9,11,0,0.4444444444444444,0.4444444444444444,1,2,3,0,baseline_dark_channel_abs_bias,0.006580372154712678,<=,gt_aware_diagnostic,0.45
rule,20,31.358474497115605,0.9832333445549011,0.10045344239601306,-0.17883153390103157,0.0,-0.3988197647096485,0.6210333778148569,0.3,0.5,9,11,0,0.4444444444444444,0.4444444444444444,1,2,3,0,residual_dark_channel_abs_bias,0.011411821097135549,<=,gt_aware_diagnostic,0.45
rule,20,31.357856931263928,0.9830561667680741,0.09983587654433776,-0.17944909975270687,0.0,-1.0130053282942584,1.2384055230704805,0.3,0.55,10,10,0,0.5,0.5555555555555556,1,2,3,1,baseline_edge_mean,0.20109718292951584,>=,proxy_or_output_feature,0.5
rule,20,31.357856931263928,0.9830561667680741,0.09983587654433776,-0.17944909975270687,0.0,-1.0130053282942584,1.2384055230704805,0.3,0.55,10,10,0,0.5,0.5555555555555556,1,2,3,1,baseline_highfreq_abs_mean,0.034867679700255394,>=,proxy_or_output_feature,0.5
rule,20,31.357856931263928,0.9830561667680741,0.09983587654433776,-0.17944909975270687,0.0,-1.0130053282942584,1.2384055230704805,0.3,0.55,10,10,0,0.5,0.5555555555555556,1,2,3,1,lfv1_edge_mean,0.20240675657987595,>=,proxy_or_output_feature,0.5
rule,20,31.357856931263928,0.9830561667680741,0.09983587654433776,-0.17944909975270687,0.0,-1.0130053282942584,1.2384055230704805,0.3,0.55,10,10,0,0.5,0.5555555555555556,1,2,3,1,lfv1_highfreq_abs_mean,0.0350395105779171,>=,proxy_or_output_feature,0.5
rule,20,31.357856931263928,0.9830561667680741,0.09983587654433776,-0.17944909975270687,0.0,-1.0130053282942584,1.2384055230704805,0.3,0.55,10,10,0,0.5,0.5555555555555556,1,2,3,1,residual_edge_mean,0.20295095443725586,>=,proxy_or_output_feature,0.5
rule,20,31.357856931263928,0.9830561667680741,0.09983587654433776,-0.17944909975270687,0.0,-1.0130053282942584,1.2384055230704805,0.3,0.55,10,10,0,0.5,0.5555555555555556,1,2,3,1,residual_highfreq_abs_mean,0.03510596603155136,>=,proxy_or_output_feature,0.5
rule,20,31.357625994796457,0.983144474029541,0.09960494007687029,-0.17968003622017434,0.0,-1.14819694110262,1.4852778838082745,0.35,0.55,16,4,0,0.5,0.8888888888888888,3,3,6,1,baseline_saturation_mean,0.1357619300484657,>=,proxy_or_output_feature,0.8
rule,20,31.357625994796457,0.983144474029541,0.09960494007687029,-0.17968003622017434,0.0,-1.14819694110262,1.4852778838082745,0.35,0.55,16,4,0,0.5,0.8888888888888888,3,3,6,1,lfv1_saturation_mean,0.12525261789560319,>=,proxy_or_output_feature,0.8
rule,20,31.357625994796457,0.983144474029541,0.09960494007687029,-0.17968003622017434,0.0,-1.14819694110262,1.4852778838082745,0.35,0.55,16,4,0,0.5,0.8888888888888888,3,3,6,1,residual_saturation_mean,0.12580955773591995,>=,proxy_or_output_feature,0.8
rule,20,31.357269745897177,0.9827233642339707,0.0992486911775881,-0.18003628511945652,0.0,-0.008441442144205532,0.13663545088426954,0.3,0.55,4,16,0,0.5,0.2222222222222222,1,0,1,1,lfv1_saturation_bias,0.009031780064105988,>=,gt_aware_diagnostic,0.2
rule,20,31.357189188924657,0.9831568777561188,0.09916813420505548,-0.18011684209198914,0.0,-1.14819694110262,1.2384055230704805,0.4,0.6,15,5,0,0.5333333333333333,0.8888888888888888,3,2,7,0,residual_lfv1_luma_std_delta_abs,0.003936894237995148,<=,proxy_or_output_feature,0.75
