filename,image_id,airlight,beta,airlight_bin,beta_bin,airlight_beta_bin,input_psnr,input_ssim,cr_psnr,cr_ssim,lfv1_psnr,lfv1_ssim,lfv1_delta_cr_psnr,lfv1_delta_cr_ssim,rescalib_psnr,rescalib_ssim,rescalib_delta_cr_psnr,rescalib_delta_cr_ssim,crplusv2_psnr,crplusv2_ssim,crplusv2_delta_cr_psnr,crplusv2_delta_cr_ssim,lfcr_v1_w005_psnr,lfcr_v1_w005_ssim,lfcr_v1_w005_delta_cr_psnr,lfcr_v1_w005_delta_cr_ssim,winner_by_psnr,winner_label,oracle5_psnr,oracle5_gain_vs_cr,oracle5_gain_vs_lfv1,cr_strength_bin
26_0.93_1.97.png,26,0.93,1.97,0.85<=A<0.95,beta>=1.7,0.85<=A<0.95 | beta>=1.7,8.920422864168124,0.6258049607276917,29.181490808306116,0.9804390668869019,29.00620874237895,0.9807799458503723,-0.175282065927167,0.000340878963470459,29.493339394367013,0.9809747338294983,0.31184858606089705,0.0005356669425964355,29.671746216393142,0.9794396162033081,0.4902554080870267,-0.00099945068359375,29.09664061991412,0.9793573617935181,-0.08485018839199654,-0.001081705093383789,crplusv2,CRPlus-v2,29.671746216393142,0.4902554080870267,0.6655374740141937,middle_50
270_0.73_1.75.png,270,0.73,1.75,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,16.279416644489952,0.8137919306755066,29.05546715586194,0.9809070229530334,28.9582512833432,0.9825225472450256,-0.09721587251874197,0.0016155242919921875,31.62206289682466,0.9857543110847473,2.5665957409627183,0.004847288131713867,26.81575660732583,0.9812615513801575,-2.2397105485361095,0.00035452842712402344,28.923308729711298,0.9807167649269104,-0.13215842615064233,-0.00019025802612304688,rescalib,ResidualCalib,31.62206289682466,2.5665957409627183,2.6638116134814602,middle_50
271_0.97_1.97.png,271,0.97,1.97,A>=0.95,beta>=1.7,A>=0.95 | beta>=1.7,11.254143755238083,0.7416805028915405,22.502071237958585,0.9668962359428406,23.238526521613355,0.9673390984535217,0.7364552836547702,0.00044286251068115234,25.56087152171301,0.9722458720207214,3.058800283754426,0.005349636077880859,22.124565864718782,0.9662011861801147,-0.3775053732398028,-0.0006950497627258301,21.295968760802104,0.9619006514549255,-1.206102477156481,-0.004995584487915039,rescalib,ResidualCalib,25.56087152171301,3.058800283754426,2.3223450000996557,weakest_25
272_0.94_1.17.png,272,0.94,1.17,0.85<=A<0.95,1.1<=beta<1.4,0.85<=A<0.95 | 1.1<=beta<1.4,14.505540203434958,0.8466655015945435,27.294826833703794,0.9864675998687744,28.561211119422488,0.9865162968635559,1.2663842857186935,4.869699478149414e-05,31.02838990162286,0.988243579864502,3.7335630679190643,0.001775979995727539,25.83174911603851,0.9845042824745178,-1.4630777176652856,-0.001963317394256592,27.593053531616576,0.9851118326187134,0.29822669791278145,-0.0013557672500610352,rescalib,ResidualCalib,31.02838990162286,3.7335630679190643,2.467178782200371,weakest_25
273_0.85_0.7.png,273,0.85,0.7,0.85<=A<0.95,beta<0.8,0.85<=A<0.95 | beta<0.8,18.22480766268229,0.910785436630249,31.321090624541807,0.9927696585655212,31.9310281686951,0.9947550892829895,0.6099375441532935,0.0019854307174682617,33.14993313747949,0.9938574433326721,1.8288425129376868,0.001087784767150879,31.089764500222678,0.9928524494171143,-0.23132612431912847,8.279085159301758e-05,31.12042185588285,0.9931368231773376,-0.20066876865895722,0.00036716461181640625,rescalib,ResidualCalib,33.14993313747949,1.8288425129376868,1.2189049687843934,middle_50
274_0.71_1.95.png,274,0.71,1.95,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,10.892575127631531,0.7097625136375427,29.129181227923844,0.9824828505516052,29.16495533264817,0.9847378730773926,0.035774104724325184,0.0022550225257873535,30.804581870277815,0.9847326278686523,1.6754006423539707,0.002249777317047119,30.255190466648727,0.984256386756897,1.1260092387248832,0.001773536205291748,29.50777857869069,0.9845786094665527,0.37859735076684586,0.0020957589149475098,rescalib,ResidualCalib,30.804581870277815,1.6754006423539707,1.6396265376296455,middle_50
275_0.63_2.0.png,275,0.63,2.0,A<0.65,beta>=1.7,A<0.65 | beta>=1.7,12.152489750335068,0.7256569266319275,28.95298814986151,0.9829736351966858,28.030833262352207,0.9838271141052246,-0.9221548875093042,0.0008534789085388184,30.295603749497573,0.9847949147224426,1.342615599636062,0.001821279525756836,29.952776938610434,0.9844385981559753,0.9997887887489227,0.0014649629592895508,29.411185765374377,0.9846705794334412,0.45819761551286575,0.001696944236755371,rescalib,ResidualCalib,30.295603749497573,1.342615599636062,2.264770487145366,middle_50
276_0.83_1.69.png,276,0.83,1.69,0.75<=A<0.85,1.4<=beta<1.7,0.75<=A<0.85 | 1.4<=beta<1.7,10.916162984746634,0.7216506004333496,29.112433671057065,0.985546350479126,28.608015592159873,0.9873794317245483,-0.5044180788971921,0.0018330812454223633,29.14775746935011,0.9875115752220154,0.03532379829304588,0.0019652247428894043,28.577363005451684,0.9864377975463867,-0.5350706656053816,0.0008914470672607422,28.84408419811458,0.9864246845245361,-0.2683494729424858,0.0008783340454101562,rescalib,ResidualCalib,29.14775746935011,0.03532379829304588,0.539741877190238,middle_50
277_0.66_1.5.png,277,0.66,1.5,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,18.295390748958557,0.9069629907608032,33.45542450453976,0.9908419251441956,31.87470512139651,0.9906721711158752,-1.5807193831432471,-0.0001697540283203125,33.49526159003974,0.9939326643943787,0.03983708549998255,0.0030907392501831055,33.32123169641208,0.9913265705108643,-0.1341928081276791,0.00048464536666870117,31.96942719276096,0.9911445379257202,-1.485997311778796,0.0003026127815246582,rescalib,ResidualCalib,33.49526159003974,0.03983708549998255,1.6205564686432297,middle_50
278_0.98_1.19.png,278,0.98,1.19,A>=0.95,1.1<=beta<1.4,A>=0.95 | 1.1<=beta<1.4,16.67428165355869,0.886421799659729,27.34360736570098,0.9892151355743408,28.267242129224968,0.9904706478118896,0.9236347635239888,0.0012555122375488281,31.252992636518083,0.9927896857261658,3.909385270817104,0.003574550151824951,30.284210829108794,0.9913530945777893,2.9406034634078146,0.0021379590034484863,27.229961770150478,0.9890487194061279,-0.11364559555050135,-0.00016641616821289062,rescalib,ResidualCalib,31.252992636518083,3.909385270817104,2.9857505072931154,weakest_25
279_0.94_1.64.png,279,0.94,1.64,0.85<=A<0.95,1.4<=beta<1.7,0.85<=A<0.95 | 1.4<=beta<1.7,14.717602901033986,0.8495253920555115,26.646100700475937,0.9865034818649292,27.931055359999842,0.9897688627243042,1.2849546595239048,0.003265380859375,29.732098557522704,0.9904965162277222,3.0859978570467668,0.003993034362792969,28.68600369719141,0.9887256622314453,2.0399029967154725,0.0022221803665161133,26.449407637175266,0.9868247509002686,-0.19669306330067116,0.00032126903533935547,rescalib,ResidualCalib,29.732098557522704,3.0859978570467668,1.801043197522862,weakest_25
27_0.76_0.89.png,27,0.76,0.89,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,20.003972983114853,0.9080857634544373,33.15173555652608,0.9913054704666138,34.340515471417476,0.9924842715263367,1.1887799148913984,0.0011788010597229004,33.37589860252986,0.9899991154670715,0.22416304600378112,-0.0013063549995422363,33.67221702015576,0.9914349317550659,0.520481463629686,0.00012946128845214844,31.8206429722509,0.9897463917732239,-1.3310925842751757,-0.0015590786933898926,lfv1,LF-v1,34.340515471417476,1.1887799148913984,0.0,middle_50
280_0.71_1.47.png,280,0.71,1.47,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,18.407510061780275,0.9029117226600647,31.381930583626524,0.991087794303894,30.568194619220087,0.9910507202148438,-0.8137359644064368,-3.707408905029297e-05,32.36350787564576,0.9941530227661133,0.9815772920192352,0.0030652284622192383,33.21640909584025,0.9920729398727417,1.8344785122137246,0.0009851455688476562,30.523768133162474,0.9908058643341064,-0.8581624504640502,-0.00028192996978759766,crplusv2,CRPlus-v2,33.21640909584025,1.8344785122137246,2.6482144766201614,middle_50
281_0.8_1.72.png,281,0.8,1.72,0.75<=A<0.85,beta>=1.7,0.75<=A<0.85 | beta>=1.7,16.822666252524773,0.9039716720581055,22.872914594265694,0.9852566719055176,23.351272435596506,0.9864090085029602,0.47835784133081205,0.001152336597442627,23.02317757739417,0.9832203388214111,0.1502629831284743,-0.0020363330841064453,22.925111456864524,0.9846805334091187,0.05219686259883005,-0.0005761384963989258,23.498119746118277,0.9846569299697876,0.6252051518525832,-0.0005997419357299805,lfcr_v1_w005,LFCR-v1 w0.005,23.498119746118277,0.6252051518525832,0.14684731052177113,weakest_25
282_0.78_1.39.png,282,0.78,1.39,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,18.37530381830671,0.9320919513702393,22.13811825476717,0.9872754216194153,22.741896108903347,0.986990749835968,0.603777854136176,-0.0002846717834472656,22.331540028481342,0.9850639700889587,0.1934217737141708,-0.002211451530456543,22.302660852113526,0.9859809279441833,0.16454259734635457,-0.0012944936752319336,22.811995667381986,0.9868114590644836,0.6738774126148144,-0.0004639625549316406,lfcr_v1_w005,LFCR-v1 w0.005,22.811995667381986,0.6738774126148144,0.07009955847863836,weakest_25
283_0.79_1.68.png,283,0.79,1.68,0.75<=A<0.85,1.4<=beta<1.7,0.75<=A<0.85 | 1.4<=beta<1.7,16.995828921333484,0.9081162810325623,22.239691140212848,0.9850145578384399,22.92569610195471,0.9861999750137329,0.6860049617418618,0.0011854171752929688,22.64253503584676,0.9830821752548218,0.4028438956339109,-0.001932382583618164,22.46304613476959,0.9844691753387451,0.22335499455674324,-0.0005453824996948242,22.959748088191525,0.9847628474235535,0.7200569479786765,-0.0002517104148864746,lfcr_v1_w005,LFCR-v1 w0.005,22.959748088191525,0.7200569479786765,0.03405198623681471,weakest_25
284_0.8_1.86.png,284,0.8,1.86,0.75<=A<0.85,beta>=1.7,0.75<=A<0.85 | beta>=1.7,16.279382987095364,0.8931032419204712,22.932356454549392,0.9842349290847778,23.607415341449332,0.9859091639518738,0.6750588868999401,0.0016742348670959473,23.12695562814938,0.9819880127906799,0.19459917359998613,-0.0022469162940979004,22.872758239550407,0.983783483505249,-0.0595982149989851,-0.0004514455795288086,23.31266943543899,0.9837790727615356,0.38031298088959886,-0.0004558563232421875,lfv1,LF-v1,23.607415341449332,0.6750588868999401,0.0,weakest_25
285_0.71_1.94.png,285,0.71,1.94,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,10.084738413733703,0.6549056172370911,32.5935069461893,0.984348714351654,32.77335912361298,0.9864584803581238,0.1798521774236761,0.0021097660064697266,31.350746072105192,0.9826101660728455,-1.2427608740841087,-0.0017385482788085938,34.477147033017985,0.9867565035820007,1.8836400868286844,0.0024077892303466797,33.12367016558931,0.9842345714569092,0.5301632194000092,-0.00011414289474487305,crplusv2,CRPlus-v2,34.477147033017985,1.8836400868286844,1.7037879094050083,middle_50
286_0.6_1.07.png,286,0.6,1.07,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,15.074400280055876,0.8210034370422363,34.61134678968943,0.9925932884216309,32.12646503758303,0.9927055239677429,-2.4848817521063964,0.00011223554611206055,31.577104992221653,0.9898633360862732,-3.034241797467775,-0.002729952335357666,35.937141877879924,0.9929869771003723,1.325795088190496,0.0003936886787414551,33.93464774636755,0.9920779466629028,-0.6766990433218751,-0.0005153417587280273,crplusv2,CRPlus-v2,35.937141877879924,1.325795088190496,3.8106768402968925,middle_50
287_0.77_1.14.png,287,0.77,1.14,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,12.978465800365758,0.7728320360183716,36.23766930955419,0.9914846420288086,33.264499133010844,0.9913365244865417,-2.9731701765433485,-0.0001481175422668457,32.92781113968453,0.9876811504364014,-3.3098581698696634,-0.0038034915924072266,36.02163274060945,0.9914282560348511,-0.21603656894474454,-5.638599395751953e-05,33.19601627518311,0.9889629483222961,-3.0416530343710804,-0.002521693706512451,cr,CR baseline,36.23766930955419,0.0,2.9731701765433485,strongest_25
288_0.82_1.17.png,288,0.82,1.17,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,12.393492841588534,0.7575480341911316,35.96092079819797,0.9909683465957642,33.51535662765501,0.9911094903945923,-2.4455641705429585,0.000141143798828125,32.97977336792377,0.9861613512039185,-2.9811474302741985,-0.004806995391845703,36.26379403893013,0.9911158680915833,0.30287324073216126,0.0001475214958190918,32.61044151016917,0.9872963428497314,-3.350479288028801,-0.003672003746032715,crplusv2,CRPlus-v2,36.26379403893013,0.30287324073216126,2.7484374112751198,strongest_25
289_0.61_0.88.png,289,0.61,0.88,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,20.528383778522986,0.9420157670974731,28.209982172553705,0.9921292066574097,28.71538707150794,0.9916621446609497,0.5054048989542359,-0.00046706199645996094,28.341590338793303,0.9927170872688293,0.13160816623959803,0.0005878806114196777,29.63381320374043,0.9930058717727661,1.423831031186726,0.0008766651153564453,29.463370410245233,0.9923102855682373,1.253388237691528,0.00018107891082763672,crplusv2,CRPlus-v2,29.63381320374043,1.423831031186726,0.91842613223249,weakest_25
28_0.81_1.96.png,28,0.81,1.96,0.75<=A<0.85,beta>=1.7,0.75<=A<0.85 | beta>=1.7,9.925085735097268,0.664765477180481,30.76222439383737,0.9837497472763062,30.620114772984948,0.9839679002761841,-0.1421096208524233,0.0002181529998779297,31.1741308628797,0.9849401712417603,0.41190646904232864,0.0011904239654541016,31.101149379668,0.9827775955200195,0.33892498583063,-0.0009721517562866211,29.98390854807246,0.9823437333106995,-0.7783158457649115,-0.0014060139656066895,rescalib,ResidualCalib,31.1741308628797,0.41190646904232864,0.5540160898947519,middle_50
290_0.66_1.66.png,290,0.66,1.66,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,16.543256500216454,0.8554443717002869,28.777016460577887,0.9887169003486633,27.467770866955384,0.9856145977973938,-1.309245593622503,-0.0031023025512695312,27.986955762548366,0.9894182682037354,-0.7900606980295208,0.0007013678550720215,27.439237760030682,0.9874531626701355,-1.3377787005472044,-0.001263737678527832,28.41149183926948,0.987352728843689,-0.36552462130840624,-0.0013641715049743652,cr,CR baseline,28.777016460577887,0.0,1.309245593622503,weakest_25
291_0.52_0.89.png,291,0.52,0.89,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,19.686222616736654,0.9452973008155823,26.669121340927717,0.9919682145118713,27.548322404329845,0.9918285012245178,0.8792010634021281,-0.00013971328735351562,28.42422675427678,0.9929668307304382,1.7551054133490638,0.0009986162185668945,28.783818995230416,0.992730975151062,2.1146976543026987,0.0007627606391906738,27.987110017630727,0.991950511932373,1.3179886767030098,-1.7702579498291016e-05,crplusv2,CRPlus-v2,28.783818995230416,2.1146976543026987,1.2354965909005706,weakest_25
292_0.81_0.91.png,292,0.81,0.91,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,18.90789724800611,0.9224324226379395,29.558010286343887,0.9928149580955505,28.834413657466882,0.9920939803123474,-0.7235966288770044,-0.000720977783203125,28.336771181682508,0.9929212331771851,-1.2212391046613789,0.00010627508163452148,29.56507512063636,0.9927912950515747,0.007064834292474842,-2.3663043975830078e-05,30.160837156831906,0.9925938844680786,0.6028268704880198,-0.00022107362747192383,lfcr_v1_w005,LFCR-v1 w0.005,30.160837156831906,0.6028268704880198,1.3264234993650241,middle_50
293_0.71_1.13.png,293,0.71,1.13,0.65<=A<0.75,1.1<=beta<1.4,0.65<=A<0.75 | 1.1<=beta<1.4,19.63640339583688,0.9391353130340576,29.713710038472193,0.9888661503791809,27.947226754257663,0.9899009466171265,-1.7664832842145302,0.0010347962379455566,27.694496999709095,0.9908806085586548,-2.019213038763098,0.002014458179473877,28.49596235531527,0.9890792965888977,-1.2177476831569223,0.00021314620971679688,28.374810045328786,0.9892352819442749,-1.3388999931434071,0.00036913156509399414,cr,CR baseline,29.713710038472193,0.0,1.7664832842145302,middle_50
294_0.89_1.44.png,294,0.89,1.44,0.85<=A<0.95,1.4<=beta<1.7,0.85<=A<0.95 | 1.4<=beta<1.7,16.468675544634735,0.890855073928833,29.178617952136975,0.9858078360557556,26.707705796168604,0.9861395359039307,-2.470912155968371,0.00033169984817504883,29.572855703035582,0.9894267320632935,0.3942377508986077,0.003618896007537842,27.68697532469506,0.9849492311477661,-1.491642627441916,-0.000858604907989502,28.14026077245426,0.986089825630188,-1.0383571796827162,0.00028198957443237305,rescalib,ResidualCalib,29.572855703035582,0.3942377508986077,2.8651499068669786,middle_50
295_0.64_0.73.png,295,0.64,0.73,A<0.65,beta<0.8,A<0.65 | beta<0.8,21.697228984504097,0.9719729423522949,29.848048465979453,0.9910237193107605,28.144909825156645,0.991979718208313,-1.7031386408228073,0.0009559988975524902,28.273668866976767,0.9918433427810669,-1.574379599002686,0.0008196234703063965,28.57897559803149,0.9914323091506958,-1.269072867947962,0.00040858983993530273,28.138739530144154,0.9913687705993652,-1.709308935835299,0.00034505128860473633,cr,CR baseline,29.848048465979453,0.0,1.7031386408228073,middle_50
296_0.97_1.18.png,296,0.97,1.18,A>=0.95,1.1<=beta<1.4,A>=0.95 | 1.1<=beta<1.4,16.613076757047214,0.9094690680503845,29.60377157876035,0.9858644604682922,28.469640730484663,0.9879100322723389,-1.1341308482756887,0.002045571804046631,30.299434673148696,0.990263044834137,0.695663094388344,0.0043985843658447266,29.142039810656595,0.9866782426834106,-0.46173176810375693,0.0008137822151184082,28.478706991737212,0.9875110983848572,-1.1250645870231395,0.0016466379165649414,rescalib,ResidualCalib,30.299434673148696,0.695663094388344,1.8297939426640326,middle_50
297_0.69_1.91.png,297,0.69,1.91,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,11.15138312017432,0.7418334484100342,31.411003450918827,0.9856703877449036,33.967468672042486,0.9881674647331238,2.556465221123659,0.002497076988220215,29.830998336069783,0.9811015725135803,-1.580005114849044,-0.004568815231323242,31.74940926126999,0.9864818453788757,0.338405810351162,0.000811457633972168,31.76218310600872,0.9864019751548767,0.35117965508989357,0.0007315874099731445,lfv1,LF-v1,33.967468672042486,2.556465221123659,0.0,middle_50
298_0.63_1.85.png,298,0.63,1.85,A<0.65,beta>=1.7,A<0.65 | beta>=1.7,11.907500469713138,0.7624281048774719,31.431446242378005,0.9870228171348572,34.28735321210476,0.9892292022705078,2.8559069697267567,0.0022063851356506348,29.86964544203522,0.9831753969192505,-1.561800800342784,-0.0038474202156066895,31.338879607166877,0.9877938032150269,-0.09256663521112785,0.0007709860801696777,32.58100939981952,0.9884236454963684,1.1495631574415164,0.0014008283615112305,lfv1,LF-v1,34.28735321210476,2.8559069697267567,0.0,middle_50
299_0.72_1.91.png,299,0.72,1.91,0.65<=A<0.75,beta>=1.7,0.65<=A<0.75 | beta>=1.7,10.893475737862788,0.7357219457626343,31.22323310339833,0.9850938320159912,33.74962610780575,0.9876905679702759,2.5263930044074243,0.002596735954284668,29.64444933525911,0.9803127646446228,-1.5787837681392176,-0.004781067371368408,31.827480237700428,0.9857398271560669,0.6042471343020992,0.0006459951400756836,31.391738779401372,0.9855313897132874,0.16850567600304345,0.0004375576972961426,lfv1,LF-v1,33.74962610780575,2.5263930044074243,0.0,middle_50
29_0.85_1.7.png,29,0.85,1.7,0.85<=A<0.95,beta>=1.7,0.85<=A<0.95 | beta>=1.7,9.920514713041923,0.6583492159843445,28.688114617998046,0.9569553732872009,29.789267757942383,0.9657798409461975,1.101153139944337,0.008824467658996582,30.24320481975436,0.9671923518180847,1.5550902017563146,0.010236978530883789,28.850785854733445,0.963377058506012,0.16267123673539885,0.006421685218811035,29.34294925618735,0.9665235877037048,0.6548346381893033,0.009568214416503906,rescalib,ResidualCalib,30.24320481975436,1.5550902017563146,0.45393706181197757,weakest_25
2_0.93_1.66.png,2,0.93,1.66,0.85<=A<0.95,1.4<=beta<1.7,0.85<=A<0.95 | 1.4<=beta<1.7,9.608130398311,0.5985805988311768,33.204703355908556,0.9861164093017578,30.874952642558856,0.985000491142273,-2.3297507133497,-0.0011159181594848633,32.03434918824209,0.9781676530838013,-1.170354167666467,-0.007948756217956543,32.313674632845135,0.985541045665741,-0.8910287230634211,-0.0005753636360168457,32.68931459169171,0.9832623600959778,-0.5153887642168442,-0.0028540492057800293,cr,CR baseline,33.204703355908556,0.0,2.3297507133497,middle_50
300_0.92_0.72.png,300,0.92,0.72,0.85<=A<0.95,beta<0.8,0.85<=A<0.95 | beta<0.8,16.651775041436107,0.8930976390838623,36.7708911937647,0.9949012994766235,35.23425142503055,0.9949530959129333,-1.5366397687341475,5.179643630981445e-05,33.09461129158545,0.9916120171546936,-3.676279902179246,-0.0032892823219299316,35.40969808549125,0.9947259426116943,-1.3611931082734472,-0.00017535686492919922,35.93096856131426,0.9949609637260437,-0.8399226324504383,5.9664249420166016e-05,cr,CR baseline,36.7708911937647,0.0,1.5366397687341475,strongest_25
301_0.75_0.88.png,301,0.75,0.88,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,19.550177187759733,0.9452588558197021,25.822468741406396,0.9690647125244141,26.292812026491692,0.9714527726173401,0.47034328508529555,0.0023880600929260254,25.747194766112752,0.9655330777168274,-0.07527397529364421,-0.00353163480758667,25.408760755485545,0.9687547087669373,-0.41370798592085123,-0.00031000375747680664,26.382663511442317,0.9712930917739868,0.5601947700359204,0.002228379249572754,lfcr_v1_w005,LFCR-v1 w0.005,26.382663511442317,0.5601947700359204,0.0898514849506249,weakest_25
302_0.69_0.75.png,302,0.69,0.75,0.65<=A<0.75,beta<0.8,0.65<=A<0.75 | beta<0.8,23.0659122461342,0.9678573608398438,25.95336779982423,0.9707341194152832,27.042466495617255,0.9749496579170227,1.0890986957930266,0.004215538501739502,25.576026805592612,0.9668786525726318,-0.3773409942316164,-0.003855466842651367,24.765325051033717,0.9670608043670654,-1.1880427487905116,-0.0036733150482177734,26.77822373350352,0.9736108779907227,0.8248559336792916,0.002876758575439453,lfv1,LF-v1,27.042466495617255,1.0890986957930266,0.0,weakest_25
303_0.89_1.94.png,303,0.89,1.94,0.85<=A<0.95,beta>=1.7,0.85<=A<0.95 | beta>=1.7,9.795707625666903,0.7717025876045227,25.786815032280906,0.9614222049713135,23.998504427149644,0.950883150100708,-1.7883106051312616,-0.010539054870605469,25.641628539928657,0.9603409171104431,-0.14518649235224856,-0.0010812878608703613,26.57201558470318,0.9669786691665649,0.7852005524222747,0.005556464195251465,26.315142885204175,0.9660070538520813,0.5283278529232689,0.004584848880767822,crplusv2,CRPlus-v2,26.57201558470318,0.7852005524222747,2.5735111575535363,weakest_25
304_0.91_0.92.png,304,0.91,0.92,0.85<=A<0.95,0.8<=beta<1.1,0.85<=A<0.95 | 0.8<=beta<1.1,16.032692472521784,0.910420298576355,25.27596339493464,0.9644438624382019,24.96454434089708,0.9643635749816895,-0.31141905403755743,-8.028745651245117e-05,25.62277204334688,0.9648077487945557,0.34680864841224235,0.00036388635635375977,25.772549378574713,0.9674489498138428,0.4965859836400739,0.003005087375640869,25.183553481179274,0.9644307494163513,-0.09240991375536467,-1.3113021850585938e-05,crplusv2,CRPlus-v2,25.772549378574713,0.4965859836400739,0.8080050376776313,weakest_25
305_0.84_0.52.png,305,0.84,0.52,0.75<=A<0.85,beta<0.8,0.75<=A<0.85 | beta<0.8,23.7831647698774,0.9654713273048401,34.2127538390842,0.9935851693153381,34.93739797222919,0.9931222796440125,0.7246441331449915,-0.0004628896713256836,34.75815817616536,0.9941245317459106,0.545404337081159,0.0005393624305725098,36.360065125591184,0.9949923157691956,2.1473112865069837,0.0014071464538574219,35.50088448130951,0.9945682287216187,1.2881306422253118,0.0009830594062805176,crplusv2,CRPlus-v2,36.360065125591184,2.1473112865069837,1.4226671533619921,middle_50
306_0.65_1.44.png,306,0.65,1.44,0.65<=A<0.75,1.4<=beta<1.7,0.65<=A<0.75 | 1.4<=beta<1.7,18.46105923642164,0.892893373966217,34.481961959500204,0.9921878576278687,33.487547371144124,0.99066162109375,-0.9944145883560793,-0.0015262365341186523,34.11320481173454,0.992839515209198,-0.36875714776566326,0.0006516575813293457,35.32008232989642,0.9934631586074829,0.8381203703962186,0.0012753009796142578,33.17717017303127,0.991741955280304,-1.3047917864689325,-0.00044590234756469727,crplusv2,CRPlus-v2,35.32008232989642,0.8381203703962186,1.8325349587522979,middle_50
307_0.77_1.05.png,307,0.77,1.05,0.75<=A<0.85,0.8<=beta<1.1,0.75<=A<0.85 | 0.8<=beta<1.1,19.123770253692424,0.918074905872345,33.52060469498539,0.9920799732208252,33.34926470327122,0.9913643598556519,-0.17133999171417003,-0.0007156133651733398,33.50333868734602,0.9931402206420898,-0.017266007639364034,0.0010602474212646484,35.87582061133319,0.9941333532333374,2.3552159163478024,0.002053380012512207,33.16463671813966,0.9925156235694885,-0.3559679768457258,0.0004356503486633301,crplusv2,CRPlus-v2,35.87582061133319,2.3552159163478024,2.5265559080619724,middle_50
308_0.71_0.58.png,308,0.71,0.58,0.65<=A<0.75,beta<0.8,0.65<=A<0.75 | beta<0.8,24.341109025019918,0.9670577049255371,34.626921670084144,0.9936705827713013,35.40344075556655,0.9931897521018982,0.7765190854824056,-0.00048083066940307617,35.00346530677848,0.9941040873527527,0.3765436366943362,0.000433504581451416,36.55953519545852,0.9949746131896973,1.9326135253743786,0.001304030418395996,35.92788914983619,0.9946036338806152,1.300967479752046,0.0009330511093139648,crplusv2,CRPlus-v2,36.55953519545852,1.9326135253743786,1.156094439891973,middle_50
309_0.61_1.02.png,309,0.61,1.02,A<0.65,0.8<=beta<1.1,A<0.65 | 0.8<=beta<1.1,21.125535520137184,0.9491609334945679,32.90647001721053,0.9936295747756958,36.140825764430474,0.9954473972320557,3.2343557472199436,0.0018178224563598633,33.79742079068468,0.9943684935569763,0.8909507734741524,0.0007389187812805176,33.11247590962754,0.9934126138687134,0.20600589241701073,-0.00021696090698242188,31.767216676943214,0.9942326545715332,-1.1392533402673166,0.0006030797958374023,lfv1,LF-v1,36.140825764430474,3.2343557472199436,0.0,middle_50
30_0.74_0.8.png,30,0.74,0.8,0.65<=A<0.75,0.8<=beta<1.1,0.65<=A<0.75 | 0.8<=beta<1.1,16.699559816878423,0.8290809988975525,30.84802702258823,0.9736634492874146,29.762058714105073,0.9793748259544373,-1.0859683084831566,0.005711376667022705,32.61327875093409,0.9810647964477539,1.7652517283458629,0.0074013471603393555,30.554539298355202,0.9777402877807617,-0.29348772423302805,0.004076838493347168,29.862153524955055,0.9778492450714111,-0.9858734976331753,0.004185795783996582,rescalib,ResidualCalib,32.61327875093409,1.7652517283458629,2.8512200368290195,middle_50
310_0.8_1.12.png,310,0.8,1.12,0.75<=A<0.85,1.1<=beta<1.4,0.75<=A<0.85 | 1.1<=beta<1.4,18.887768820234186,0.9231533408164978,31.524764265415964,0.992321252822876,33.84152361214893,0.9939735531806946,2.316759346732969,0.0016523003578186035,32.84910001962963,0.9925652742385864,1.3243357542136671,0.00024402141571044922,31.047535819048054,0.9909308552742004,-0.47722844636790995,-0.0013903975486755371,32.66853400513574,0.9935356974601746,1.143769739719776,0.001214444637298584,lfv1,LF-v1,33.84152361214893,2.316759346732969,0.0,middle_50
