eval_n,labeled_n,ignored_n,intervention_rate,intervention_precision,intervention_recall,nochange_count,nochange_false_intervention_rate,strong_official_count,strong_official_intervention_rate,official_preserve_rate,strong_nochange_count,strong_nochange_false_intervention_rate,residual_low_count,residual_low_false_intervention_rate,low_residual_preserve_rate,simulated_mean_psnr_gain,bootstrap_gain_p05,official_psnr,sim_psnr,oracle_recovery,confidence_corr,feature_set,head,target_margin,threshold,feature_count,active_feature_count,train_labeled_n,split_family,split,train_n,valid_n,control
250,210,40,0.16,0.6,0.24705882352941178,125,0.112,250,0.16,0.84,125,0.112,152,0.1513157894736842,0.8486842105263158,0.030422143056649645,0.012607505213237525,41.996655378489706,42.02707752154635,0.1493886504762709,0.20930878686009827,C2_midas,hgb,0.2,0.49999999999999994,11355,11327,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.232,0.7291666666666666,0.3723404255319149,114,0.11403508771929824,210,0.19047619047619047,0.8095238095238095,101,0.10891089108910891,162,0.16049382716049382,0.8395061728395061,0.14890282903554958,0.0905892610860672,41.507470099469764,41.65637292850531,0.47358151127446807,0.4521876961122789,C2_midas,hgb,0.2,0.44999999999999996,11355,11327,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.46,0.75,0.6585365853658537,94,0.2872340425531915,152,0.23026315789473684,0.7697368421052632,68,0.14705882352941177,250,0.46,0.54,0.27942965638901845,0.21851948802763008,38.83344644305326,39.112876099442275,0.6504676795773777,0.42169410023024245,C2_midas,hgb,0.2,0.42499999999999993,11355,11327,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.6,0.8248175182481752,0.8432835820895522,99,0.24242424242424243,61,0.4426229508196721,0.5573770491803278,33,0.18181818181818182,59,0.5932203389830508,0.4067796610169492,0.6803027103101411,0.5494761827694968,33.84071671144422,34.52101942175436,0.8857372566395323,0.45179567985503455,C3_midas,logistic,0.2,0.125,11415,11387,671,random,random_1,750,250,real
250,219,31,0.632,0.6830985915492958,0.8290598290598291,102,0.4411764705882353,52,0.46153846153846156,0.5384615384615384,19,0.3684210526315789,66,0.6666666666666666,0.33333333333333337,0.510643951470613,0.4003271856742952,34.29031846921945,34.800962420690055,0.8504751702046519,0.41120595821869704,C3_midas,logistic,0.2,0.15,11415,11387,685,random,random_2,750,250,real
250,227,23,0.588,0.762962962962963,0.8442622950819673,105,0.3047619047619048,65,0.47692307692307695,0.523076923076923,34,0.20588235294117646,60,0.5833333333333334,0.41666666666666663,0.6363490508542465,0.5059732110609058,34.13535826605321,34.77170731690745,0.8577904905512506,0.4429777915629014,C3_midas,logistic,0.2,0.15,11415,11387,677,random,random_3,750,250,real
250,210,40,0.356,0.5633802816901409,0.47058823529411764,125,0.248,250,0.356,0.644,125,0.248,152,0.3684210526315789,0.631578947368421,0.06347229517390804,0.03089914795223025,41.996655378489706,42.06012767366361,0.3116822013822287,0.14571898563927063,C3_midas,logistic,0.2,0.125,11415,11387,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.432,0.6111111111111112,0.5851063829787234,114,0.30701754385964913,210,0.3952380952380952,0.6047619047619048,101,0.31683168316831684,162,0.43209876543209874,0.5679012345679013,0.19238213754169456,0.13182412803278687,41.507470099469764,41.699852237011456,0.6118663025365132,0.3485416885030204,C3_midas,logistic,0.2,0.125,11415,11387,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.544,0.6923076923076923,0.6585365853658537,94,0.3829787234042553,152,0.48026315789473684,0.5197368421052632,68,0.36764705882352944,250,0.544,0.45599999999999996,0.2713097011297021,0.20894662023655006,38.83344644305326,39.10475614418296,0.6315657186185651,0.2252051019852048,C3_midas,logistic,0.2,0.15,11415,11387,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.16,0.8157894736842105,0.23134328358208955,99,0.0707070707070707,61,0.01639344262295082,0.9836065573770492,33,0.030303030303030304,59,0.0847457627118644,0.9152542372881356,0.25418922598337224,0.16490015579950099,33.84071671144422,34.09490593742759,0.3309480680845703,0.3534317079515537,C3_midas,decision_tree,0.2,0.7,11415,11387,671,random,random_1,750,250,real
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.1313287627774768,C3_midas,decision_tree,0.2,0.775,11415,11387,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262745,C3_midas,decision_tree,0.2,0.875,11415,11387,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.1471306768495666,C3_midas,decision_tree,0.2,0.95,11415,11387,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.3532394676764274,C3_midas,decision_tree,0.2,0.9,11415,11387,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.22512316696220458,C3_midas,decision_tree,0.2,0.7,11415,11387,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.604,0.795774647887324,0.8432835820895522,99,0.29292929292929293,61,0.4262295081967213,0.5737704918032787,33,0.30303030303030304,59,0.6101694915254238,0.38983050847457623,0.6856078626143931,0.5501528431528844,33.84071671144422,34.52632457405861,0.8926444333666115,0.5166707114262965,C3_midas,hgb,0.2,0.475,11415,11387,671,random,random_1,750,250,real
250,219,31,0.636,0.6805555555555556,0.8376068376068376,102,0.45098039215686275,52,0.4230769230769231,0.5769230769230769,19,0.21052631578947367,66,0.6363636363636364,0.36363636363636365,0.5027678348116306,0.39689912289354673,34.29031846921945,34.79308630403108,0.8373575338617386,0.38300748103751486,C3_midas,hgb,0.2,0.44999999999999996,11415,11387,685,random,random_2,750,250,real
250,227,23,0.532,0.7886178861788617,0.7950819672131147,105,0.24761904761904763,65,0.2923076923076923,0.7076923076923076,34,0.11764705882352941,60,0.5666666666666667,0.43333333333333335,0.644286970193483,0.5117722451849678,34.13535826605321,34.77964523624669,0.8684907056530399,0.4963010832789301,C3_midas,hgb,0.2,0.525,11415,11387,677,random,random_3,750,250,real
250,210,40,0.212,0.627906976744186,0.3176470588235294,125,0.128,250,0.212,0.788,125,0.128,152,0.21710526315789475,0.7828947368421053,0.04156590203254905,0.022719494099228056,41.996655378489706,42.03822128052225,0.204110341566293,0.21204851965755575,C3_midas,hgb,0.2,0.475,11415,11387,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.228,0.7021276595744681,0.35106382978723405,114,0.12280701754385964,210,0.18571428571428572,0.8142857142857143,101,0.10891089108910891,162,0.16666666666666666,0.8333333333333334,0.14036025864541068,0.08620877405040549,41.507470099469764,41.64783035811517,0.4464120919844918,0.431951490955097,C3_midas,hgb,0.2,0.475,11415,11387,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.452,0.7452830188679245,0.6422764227642277,94,0.2872340425531915,152,0.21710526315789475,0.7828947368421053,68,0.14705882352941177,250,0.452,0.548,0.2764686815668803,0.21339548353074728,38.83344644305326,39.109915124620144,0.6435750023764945,0.4111692351581135,C3_midas,hgb,0.2,0.44999999999999996,11415,11387,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.6,0.8248175182481752,0.8432835820895522,99,0.24242424242424243,61,0.4426229508196721,0.5573770491803278,33,0.18181818181818182,59,0.5932203389830508,0.4067796610169492,0.6803027103101411,0.5494761827694968,33.84071671144422,34.52101942175436,0.8857372566395323,0.45118997337287853,C2_both,logistic,0.2,0.125,11373,11345,671,random,random_1,750,250,real
250,219,31,0.648,0.6712328767123288,0.8376068376068376,102,0.47058823529411764,52,0.46153846153846156,0.5384615384615384,19,0.3684210526315789,66,0.6666666666666666,0.33333333333333337,0.5106630792578978,0.3988867191702896,34.29031846921945,34.800981548477345,0.8505070274470609,0.4083309590609317,C2_both,logistic,0.2,0.125,11373,11345,685,random,random_2,750,250,real
250,227,23,0.592,0.762962962962963,0.8442622950819673,105,0.3047619047619048,65,0.47692307692307695,0.523076923076923,34,0.20588235294117646,60,0.5833333333333334,0.41666666666666663,0.6344000056304073,0.504053112410191,34.13535826605321,34.76975827168362,0.8551632021842462,0.44412427437513535,C2_both,logistic,0.2,0.15,11373,11345,677,random,random_3,750,250,real
250,210,40,0.344,0.5652173913043478,0.4588235294117647,125,0.24,250,0.344,0.656,125,0.24,152,0.35526315789473684,0.6447368421052632,0.05882314551919694,0.02559292987093847,41.996655378489706,42.0554785240089,0.28885244243046077,0.15028015759294047,C2_both,logistic,0.2,0.1,11373,11345,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.44,0.5806451612903226,0.574468085106383,114,0.34210526315789475,210,0.40476190476190477,0.5952380952380952,101,0.3564356435643564,162,0.4444444444444444,0.5555555555555556,0.1829487764775448,0.12268844783738789,41.507470099469764,41.69041887594731,0.5818637470572537,0.3454326427683474,C2_both,logistic,0.2,0.125,11373,11345,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.544,0.6890756302521008,0.6666666666666666,94,0.39361702127659576,152,0.46710526315789475,0.5328947368421053,68,0.36764705882352944,250,0.544,0.45599999999999996,0.2741869333220119,0.21097448162672228,38.83344644305326,39.10763337637527,0.6382634563316,0.23236099285346085,C2_both,logistic,0.2,0.15,11373,11345,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.16,0.8157894736842105,0.23134328358208955,99,0.0707070707070707,61,0.01639344262295082,0.9836065573770492,33,0.030303030303030304,59,0.0847457627118644,0.9152542372881356,0.25418922598337224,0.16490015579950099,33.84071671144422,34.09490593742759,0.3309480680845703,0.3534317079515538,C2_both,decision_tree,0.2,0.7,11373,11345,671,random,random_1,750,250,real
250,219,31,0.028,0.4,0.017094017094017096,102,0.029411764705882353,52,0.09615384615384616,0.9038461538461539,19,0.10526315789473684,66,0.09090909090909091,0.9090909090909091,0.0007156937664913698,-0.007730074606958241,34.29031846921945,34.29103416298593,0.0011919847011174966,0.12302360721600668,C2_both,decision_tree,0.2,0.775,11373,11345,685,random,random_2,750,250,real
250,227,23,0.032,0.75,0.04918032786885246,105,0.01904761904761905,65,0.015384615384615385,0.9846153846153847,34,0.029411764705882353,60,0.0,1.0,0.03062882271586801,0.004612190821348375,34.13535826605321,34.16598708876908,0.04128726652013105,0.3563552065262745,C2_both,decision_tree,0.2,0.875,11373,11345,677,random,random_3,750,250,real
250,210,40,0.0,0.0,0.0,125,0.0,250,0.0,1.0,125,0.0,152,0.0,1.0,0.0,0.0,41.996655378489706,41.996655378489706,0.0,-0.1471306768495666,C2_both,decision_tree,0.2,0.95,11373,11345,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.008,1.0,0.02127659574468085,114,0.0,210,0.0,1.0,101,0.0,162,0.006172839506172839,0.9938271604938271,0.018155703946650958,0.0,41.507470099469764,41.52562580341641,0.0577437364286344,0.35323946767642733,C2_both,decision_tree,0.2,0.9,11373,11345,696,cr_strength_heldout,test_strong_cr,750,250,real
250,217,33,0.132,0.75,0.1951219512195122,94,0.0851063829787234,152,0.006578947368421052,0.993421052631579,68,0.014705882352941176,250,0.132,0.868,0.10199377657947939,0.0664852551690655,38.83344644305326,38.935440219632746,0.23742524698461015,0.2251231669622045,C2_both,decision_tree,0.2,0.7,11373,11345,687,residual_low_energy_heldout,test_residual_low,750,250,real
250,233,17,0.608,0.7972027972027972,0.8507462686567164,99,0.29292929292929293,61,0.39344262295081966,0.6065573770491803,33,0.2727272727272727,59,0.6440677966101694,0.35593220338983056,0.6790332458743611,0.5481534171204034,33.84071671144422,34.51974995731858,0.8840844454281281,0.5171926017784158,C2_both,hgb,0.2,0.475,11373,11345,671,random,random_1,750,250,real
250,219,31,0.64,0.6758620689655173,0.8376068376068376,102,0.46078431372549017,52,0.38461538461538464,0.6153846153846154,19,0.21052631578947367,66,0.6363636363636364,0.36363636363636365,0.5037555364243531,0.3960686471323433,34.29031846921945,34.79407400564379,0.8390025463891022,0.3805891941364369,C2_both,hgb,0.2,0.44999999999999996,11373,11345,685,random,random_2,750,250,real
250,227,23,0.576,0.7761194029850746,0.8524590163934426,105,0.2857142857142857,65,0.3384615384615385,0.6615384615384615,34,0.14705882352941177,60,0.6,0.4,0.6668112989716084,0.5304064221847107,34.13535826605321,34.80216956502481,0.8988532166145771,0.4954295399817997,C2_both,hgb,0.2,0.44999999999999996,11373,11345,677,random,random_3,750,250,real
250,210,40,0.136,0.7,0.24705882352941178,125,0.072,250,0.136,0.864,125,0.072,152,0.13815789473684212,0.8618421052631579,0.03035957233487727,0.015617401100408974,41.996655378489706,42.02701495082458,0.1490813954723254,0.2398473157744118,C2_both,hgb,0.2,0.525,11373,11345,694,official_strength_heldout,test_strong_official,750,250,real
250,208,42,0.22,0.6818181818181818,0.3191489361702128,114,0.12280701754385964,210,0.1761904761904762,0.8238095238095238,101,0.10891089108910891,162,0.15432098765432098,0.845679012345679,0.13728366228489103,0.08289418234629964,41.507470099469764,41.64475376175465,0.4366270585943701,0.438945332089993,C2_both,hgb,0.2,0.475,11373,11345,696,cr_strength_heldout,test_strong_cr,750,250,real
