control,target_margin,feature_group,estimator_group,feature_set,head,split_family,split_group,splits,intervention_rate_mean,intervention_rate_std,intervention_precision_mean,intervention_precision_std,intervention_recall_mean,intervention_recall_std,nochange_false_intervention_rate_mean,nochange_false_intervention_rate_std,strong_nochange_false_intervention_rate_mean,strong_nochange_false_intervention_rate_std,residual_low_false_intervention_rate_mean,residual_low_false_intervention_rate_std,official_preserve_rate_mean,official_preserve_rate_std,low_residual_preserve_rate_mean,low_residual_preserve_rate_std,simulated_mean_psnr_gain_mean,simulated_mean_psnr_gain_std,bootstrap_gain_p05_mean,bootstrap_gain_p05_std,oracle_recovery_mean,oracle_recovery_std,confidence_corr_mean,confidence_corr_std,labeled_n_mean,labeled_n_std,ignored_n_mean,ignored_n_std,strong_official_FI_relative_reduction,all_nochange_FI_relative_reduction,precision_delta,simulated_gain_delta,bootstrap_gain_p05_delta,passes_relative_depth_line,passes_strong_absolute_line
real,0.2,C3,midas,C3_midas,hgb,cr_strength_heldout,test_strong_cr,1,0.228,0.0,0.7021276595744681,0.0,0.35106382978723405,0.0,0.12280701754385964,0.0,0.10891089108910891,0.0,0.16666666666666666,0.0,0.8142857142857143,0.0,0.8333333333333334,0.0,0.14036025864541068,0.0,0.08620877405040549,0.0,0.4464120919844918,0.0,0.431951490955097,0.0,208.0,0.0,42.0,0.0,-0.8333333333333334,-0.75,-0.06930091185410336,0.0070083207406395065,0.009215970228731524,0,0
real,0.2,C3,midas,C3_midas,hgb,official_strength_heldout,test_strong_official,1,0.212,0.0,0.627906976744186,0.0,0.3176470588235294,0.0,0.128,0.0,0.128,0.0,0.21710526315789475,0.0,0.788,0.0,0.7828947368421053,0.0,0.04156590203254905,0.0,0.022719494099228056,0.0,0.204110341566293,0.0,0.21204851965755575,0.0,210.0,0.0,40.0,0.0,-0.23076923076923084,-0.23076923076923084,-0.010981912144702788,0.010098322335703874,0.008619181342844402,0,0
real,0.2,C3,midas,C3_midas,hgb,residual_low_energy_heldout,test_residual_low,1,0.452,0.0,0.7452830188679245,0.0,0.6422764227642277,0.0,0.2872340425531915,0.0,0.14705882352941177,0.0,0.452,0.0,0.7828947368421053,0.0,0.548,0.0,0.2764686815668803,0.0,0.21339548353074728,0.0,0.6435750023764945,0.0,0.4111692351581135,0.0,217.0,0.0,33.0,0.0,0.0,0.0,-0.004716981132075526,-0.0026169352974512172,-0.004779964972195877,0,0
real,0.2,C3,midas,C3_midas,logistic,cr_strength_heldout,test_strong_cr,1,0.432,0.0,0.6111111111111112,0.0,0.5851063829787234,0.0,0.30701754385964913,0.0,0.31683168316831684,0.0,0.43209876543209874,0.0,0.6047619047619048,0.0,0.5679012345679013,0.0,0.19238213754169456,0.0,0.13182412803278687,0.0,0.6118663025365132,0.0,0.3485416885030204,0.0,208.0,0.0,42.0,0.0,-0.03225806451612906,-0.029411764705882446,-0.002525252525252486,0.0009751807858232597,-0.0007252339014914289,0,0
real,0.2,C3,midas,C3_midas,logistic,official_strength_heldout,test_strong_official,1,0.356,0.0,0.5633802816901409,0.0,0.47058823529411764,0.0,0.248,0.0,0.248,0.0,0.3684210526315789,0.0,0.644,0.0,0.631578947368421,0.0,0.06347229517390804,0.0,0.03089914795223025,0.0,0.3116822013822287,0.0,0.14571898563927063,0.0,210.0,0.0,40.0,0.0,-0.06896551724137925,-0.06896551724137925,-0.010149130074564972,0.0009639483641984969,-9.770458707989219e-05,0,0
real,0.2,C3,midas,C3_midas,logistic,residual_low_energy_heldout,test_residual_low,1,0.544,0.0,0.6923076923076923,0.0,0.6585365853658537,0.0,0.3829787234042553,0.0,0.36764705882352944,0.0,0.544,0.0,0.5197368421052632,0.0,0.45599999999999996,0.0,0.2713097011297021,0.0,0.20894662023655006,0.0,0.6315657186185651,0.0,0.2252051019852048,0.0,217.0,0.0,33.0,0.0,0.07407407407407396,0.0769230769230769,0.017307692307692246,0.003441841620916819,0.0025631950967456296,0,0
real,0.2,C3,midas,C3_midas_shuffled_depth,decision_tree,cr_strength_heldout,test_strong_cr,1,0.008,0.0,1.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,1.0,0.0,0.9938271604938271,0.0,0.018155703946650958,0.0,0.0,0.0,0.0577437364286344,0.0,0.3532394676764274,0.0,208.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,midas,C3_midas_shuffled_depth,decision_tree,official_strength_heldout,test_strong_official,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1471306768495666,0.0,210.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
real,0.2,C3,midas,C3_midas_shuffled_depth,decision_tree,residual_low_energy_heldout,test_residual_low,1,0.132,0.0,0.75,0.0,0.1951219512195122,0.0,0.0851063829787234,0.0,0.014705882352941176,0.0,0.132,0.0,0.993421052631579,0.0,0.868,0.0,0.10199377657947939,0.0,0.0664852551690655,0.0,0.23742524698461015,0.0,0.22512316696220447,0.0,217.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
real,0.2,C3,midas,C3_midas_shuffled_depth,hgb,cr_strength_heldout,test_strong_cr,1,0.204,0.0,0.7317073170731707,0.0,0.3191489361702128,0.0,0.09649122807017543,0.0,0.0891089108910891,0.0,0.1419753086419753,0.0,0.8333333333333334,0.0,0.8580246913580247,0.0,0.1353113439564991,0.0,0.0775848560100744,0.0,0.4303541522921589,0.0,0.4521488742508053,0.0,208.0,0.0,42.0,0.0,-0.5,-0.375,-0.03972125435540075,0.0019594060517279244,0.0005920521884004298,0,1
real,0.2,C3,midas,C3_midas_shuffled_depth,hgb,official_strength_heldout,test_strong_official,1,0.224,0.0,0.627906976744186,0.0,0.3176470588235294,0.0,0.128,0.0,0.128,0.0,0.23684210526315788,0.0,0.776,0.0,0.7631578947368421,0.0,0.045454721361897814,0.0,0.02605637718204502,0.0,0.223206480535716,0.0,0.2081002580648317,0.0,210.0,0.0,40.0,0.0,-0.23076923076923084,-0.23076923076923084,-0.010981912144702788,0.01398714166505264,0.011956064425661366,0,0
real,0.2,C3,midas,C3_midas_shuffled_depth,hgb,residual_low_energy_heldout,test_residual_low,1,0.412,0.0,0.7575757575757576,0.0,0.6097560975609756,0.0,0.2553191489361702,0.0,0.11764705882352941,0.0,0.412,0.0,0.8092105263157895,0.0,0.5880000000000001,0.0,0.2679561099128932,0.0,0.2089403999146667,0.0,0.6237590930612126,0.0,0.43323745570737854,0.0,217.0,0.0,33.0,0.0,0.20000000000000004,0.11111111111111126,0.007575757575757569,-0.011129506951438328,-0.009235048588276451,0,0
real,0.2,C3,midas,C3_midas_shuffled_depth,logistic,cr_strength_heldout,test_strong_cr,1,0.468,0.0,0.5816326530612245,0.0,0.6063829787234043,0.0,0.35964912280701755,0.0,0.36633663366336633,0.0,0.4567901234567901,0.0,0.5666666666666667,0.0,0.5432098765432098,0.0,0.18663711718109535,0.0,0.12389837926406479,0.0,0.5935944171579917,0.0,0.3482190033673182,0.0,208.0,0.0,42.0,0.0,-0.1935483870967742,-0.20588235294117657,-0.03200371057513918,-0.004769839574775947,-0.008650982670213511,0,0
real,0.2,C3,midas,C3_midas_shuffled_depth,logistic,official_strength_heldout,test_strong_official,1,0.332,0.0,0.5588235294117647,0.0,0.4470588235294118,0.0,0.24,0.0,0.24,0.0,0.34868421052631576,0.0,0.6679999999999999,0.0,0.6513157894736843,0.0,0.06065711290620706,0.0,0.033181943981689714,0.0,0.29785818250777096,0.0,0.17286391190540074,0.0,210.0,0.0,40.0,0.0,-0.034482758620689564,-0.034482758620689564,-0.014705882352941124,-0.001851233903502482,0.0021850914423795706,0,0
real,0.2,C3,midas,C3_midas_shuffled_depth,logistic,residual_low_energy_heldout,test_residual_low,1,0.548,0.0,0.6833333333333333,0.0,0.6666666666666666,0.0,0.40425531914893614,0.0,0.38235294117647056,0.0,0.548,0.0,0.5263157894736843,0.0,0.45199999999999996,0.0,0.2732384614940426,0.0,0.2100814990083321,0.0,0.6360555651683771,0.0,0.20973265651367054,0.0,217.0,0.0,33.0,0.0,0.03703703703703705,0.02564102564102568,0.008333333333333304,0.005370601985257295,0.0036980738685276626,0,0
