group_name,group_value,num_images,better_psnr_count,worse_psnr_count,better_030db_count,worse_030db_count,mean_baseline_psnr,mean_current_psnr,mean_delta_psnr,median_delta_psnr,p10_delta_psnr,p90_delta_psnr,min_delta_psnr,max_delta_psnr,mean_delta_ssim
beta_bin,1.1<=beta<1.4,199,97,102,83,81,32.12916726381388,32.05395750951193,-0.07520975430194704,-0.04212028011736635,-1.9734232383000303,1.7277127545883766,-4.713482495499246,3.9431745416948374,0.00030008242956957025
beta_bin,1.4<=beta<1.7,199,97,102,82,86,31.338091119851143,31.159272648557934,-0.17881847129320566,-0.03577705959397548,-1.8137114300184378,1.5080091720577689,-5.95813794288965,3.489349077250214,-0.0004701856991753506
beta_bin,beta<0.8,196,91,105,67,93,35.428068908808235,35.20922612861275,-0.2188427801954845,-0.23854097383507522,-1.9546935981911489,1.6013020226235781,-4.63940376668846,3.850558454788427,-0.00038734990723279057
beta_bin,beta>=1.7,218,96,122,78,97,30.330814364081938,30.191595630798574,-0.13921873328336046,-0.18944463944765744,-1.7837377457741985,1.6546246779106832,-5.351599941890953,5.136140714370921,-0.0005399890995900565
airlight_beta_bin,0.65<=A<0.75 | 0.8<=beta<1.1,31,11,20,7,18,34.0264949594303,33.48317426720019,-0.5433206922301138,-0.6599951157437403,-2.1598327548036877,1.3072446663222976,-4.377319884747287,2.787299368006849,-0.0008655748059672694
airlight_beta_bin,0.65<=A<0.75 | 1.1<=beta<1.4,39,19,20,18,13,32.021792652003775,32.1557719115719,0.13397925956812584,-0.04212028011736635,-1.4324181620456413,1.7349199469207248,-3.4133016026148333,3.0938482827791596,0.00046387696877504006
airlight_beta_bin,0.65<=A<0.75 | 1.4<=beta<1.7,40,17,23,15,20,32.04246314808191,31.68218881495226,-0.36027433312965335,-0.3500839379532046,-2.18958965214627,1.5665330253889842,-2.6926409626777748,1.9514387099892296,-0.0005597278475761413
airlight_beta_bin,0.65<=A<0.75 | beta<0.8,42,24,18,17,16,35.33419973181715,35.40276756868025,0.0685678368630992,0.16356107707402856,-1.3371204314009713,1.6153358087246183,-4.209474259074668,3.3322986046001333,0.00017618991079784574
airlight_beta_bin,0.65<=A<0.75 | beta>=1.7,42,15,27,12,23,30.380087465368515,30.00575556133892,-0.37433190402960087,-0.42924967990311913,-1.7705960303419594,1.2844381343341924,-3.633418434781582,2.5538105202200896,-0.0008370109966823033
airlight_beta_bin,0.75<=A<0.85 | 0.8<=beta<1.1,44,19,25,18,18,33.20044545420157,33.044188715621196,-0.15625673858038144,-0.13874993514744105,-1.3799055296605462,0.8986978179009082,-2.711183893193528,1.9289119492738926,-0.00035079636357047343
airlight_beta_bin,0.75<=A<0.85 | 1.1<=beta<1.4,36,17,19,13,15,31.743454649824358,31.708728023793,-0.03472662603134788,-0.12153983361318232,-1.9885417280339777,1.6573093506482994,-3.653352528760962,2.2492332226689236,-0.0002060516013039483
airlight_beta_bin,0.75<=A<0.85 | 1.4<=beta<1.7,37,18,19,15,16,30.611585239368786,30.581851432190728,-0.029733807178053254,-0.18951484283898523,-1.6840828660476255,1.772272791911682,-3.430699536555757,2.940584098059894,-0.0013397593755979796
airlight_beta_bin,0.75<=A<0.85 | beta<0.8,44,25,19,20,18,35.331502492527,35.39792225692985,0.06641976440284537,0.22867606256064832,-1.7346782286967877,1.7610401242594058,-2.635646249970442,3.850558454788427,0.00018559260801835492
airlight_beta_bin,0.75<=A<0.85 | beta>=1.7,49,18,31,12,23,31.168032705155433,30.82108596692947,-0.34694673822596517,-0.22263494010116602,-1.8716898927076902,1.2506195692360962,-4.006309276983124,2.07070598621506,-0.0020069832704505144
airlight_beta_bin,0.85<=A<0.95 | 0.8<=beta<1.1,27,11,16,10,9,31.657301205589242,31.799207355165574,0.14190614957633532,-0.06546453585768575,-1.3511853210157185,2.151842896262956,-2.150060447657392,3.7305338763217257,0.0004747863169069643
airlight_beta_bin,0.85<=A<0.95 | 1.1<=beta<1.4,27,16,11,13,10,31.129884948221655,31.17065890561659,0.04077395739494126,0.2773511366948753,-1.9555709816843234,1.591585674661708,-2.41920577083895,2.4702615302174067,0.00016648901833428277
airlight_beta_bin,0.85<=A<0.95 | 1.4<=beta<1.7,46,25,21,24,18,31.203212386677034,31.165289070194316,-0.03792331648271655,0.33922388850575835,-1.4992417694462237,0.9740919266113828,-2.334040650972753,3.489349077250214,-0.0006776154041290283
airlight_beta_bin,0.85<=A<0.95 | beta<0.8,36,15,21,12,16,33.39122156156686,33.23522031525488,-0.15600124631198053,-0.25376316226435947,-2.0155370827619556,1.8166919709415303,-3.3044275542821744,3.4146327860049155,-0.00037151906225416396
airlight_beta_bin,0.85<=A<0.95 | beta>=1.7,39,21,18,19,13,29.817136921381163,29.93302180416161,0.11588488278044487,0.2924301447210844,-1.437239578136834,1.6362200256159523,-4.073506193647958,2.7079699609115018,0.00023174744385939377
airlight_beta_bin,A<0.65 | 0.8<=beta<1.1,61,28,33,21,24,33.26075329541481,33.140140748153584,-0.12061254726121916,-0.08079055745909614,-2.002494131512371,1.226650207821006,-3.063864051432006,4.163191638967561,0.00018815427530007283
airlight_beta_bin,A<0.65 | 1.1<=beta<1.4,67,29,38,26,32,33.64292137779774,33.250654140373484,-0.3922672374242519,-0.2074747260829426,-2.991955379608373,1.6205926901095253,-4.713482495499246,3.9431745416948374,-6.770998684327994e-05
airlight_beta_bin,A<0.65 | 1.4<=beta<1.7,54,26,28,20,21,32.0456996000222,31.76347824287936,-0.2822213571428455,-0.08501019652688413,-1.74443732871948,1.5312527761418626,-5.95813794288965,2.254751985450902,9.060568279690213e-05
airlight_beta_bin,A<0.65 | beta<0.8,55,17,38,13,36,37.411997259825405,36.7274296342725,-0.6845676255528998,-0.6444536623557298,-2.4928663566275557,0.9569339441279626,-4.63940376668846,2.840813319051655,-0.0008846044540405274
airlight_beta_bin,A<0.65 | beta>=1.7,58,26,32,21,28,31.23113434871819,31.048648576705272,-0.18248577201292074,-0.1505807520763387,-2.590858692866105,2.28231153923588,-5.351599941890953,5.136140714370921,-0.0003629028797149658
airlight_beta_bin,A>=0.95 | 0.8<=beta<1.1,25,12,13,11,12,31.185676474103047,31.050421404217218,-0.13525506988582806,-0.2973580129438247,-2.048185303002046,2.12296490912509,-3.0346106534503505,2.5431338536935044,-0.00045225620269775393
airlight_beta_bin,A>=0.95 | 1.1<=beta<1.4,30,16,14,13,11,30.250245958756842,30.458220437611697,0.20797447885485396,0.12244907498615021,-1.5702657106484401,1.854405016363369,-3.054249058958316,1.9766705852092912,0.0016361474990844727
airlight_beta_bin,A>=0.95 | 1.4<=beta<1.7,22,11,11,8,11,29.82442749464154,29.68400359679357,-0.14042389784796344,-0.11558427007767769,-1.1708360682522998,0.8843086113772327,-3.7786116821359315,3.0826920154869093,0.0002123117446899414
airlight_beta_bin,A>=0.95 | beta<0.8,19,10,9,5,7,33.97553590590005,33.6898390939185,-0.28569681198155455,0.022061291117125847,-1.8280131143999183,1.173884751520549,-4.528231199330861,2.2139819266663423,-0.0015504579795034307
airlight_beta_bin,A>=0.95 | beta>=1.7,30,16,14,14,10,27.821537437074902,28.102781124903405,0.2812436878285002,0.18222246673510867,-0.8493487085178714,1.6952800211137582,-1.585842967655914,2.365152721777733,0.0009263078371683757
